Id,Date,Town,AveragePrice,HousesSold
lewisham2000-04-01,2000-04-01T00:00:00Z,lewisham,104421,427.0
lewisham2000-05-01,2000-05-01T00:00:00Z,lewisham,103960,485.0
lewisham2000-06-01,2000-06-01T00:00:00Z,lewisham,107435,524.0
lewisham2000-07-01,2000-07-01T00:00:00Z,lewisham,108336,472.0
lewisham2000-08-01,2000-08-01T00:00:00Z,lewisham,111816,483.0
lewisham2000-09-01,2000-09-01T00:00:00Z,lewisham,112515,406.0
lewisham2000-10-01,2000-10-01T00:00:00Z,lewisham,113887,389.0
lewisham2000-11-01,2000-11-01T00:00:00Z,lewisham,113914,398.0
lewisham2000-12-01,2000-12-01T00:00:00Z,lewisham,112293,416.0
lewisham2001-01-01,2001-01-01T00:00:00Z,lewisham,112637,334.0
lewisham2001-02-01,2001-02-01T00:00:00Z,lewisham,113752,352.0
lewisham2001-03-01,2001-03-01T00:00:00Z,lewisham,114770,431.0
lewisham2001-04-01,2001-04-01T00:00:00Z,lewisham,114231,387.0
lewisham2001-05-01,2001-05-01T00:00:00Z,lewisham,116455,454.0
lewisham2001-06-01,2001-06-01T00:00:00Z,lewisham,119134,504.0
lewisham2001-07-01,2001-07-01T00:00:00Z,lewisham,122179,565.0
lewisham2001-08-01,2001-08-01T00:00:00Z,lewisham,124313,637.0
lewisham2001-09-01,2001-09-01T00:00:00Z,lewisham,126776,499.0
lewisham2001-10-01,2001-10-01T00:00:00Z,lewisham,130252,493.0
lewisham2001-11-01,2001-11-01T00:00:00Z,lewisham,130291,455.0
lewisham2001-12-01,2001-12-01T00:00:00Z,lewisham,131207,391.0
lewisham2002-01-01,2002-01-01T00:00:00Z,lewisham,131763,428.0
lewisham2002-02-01,2002-02-01T00:00:00Z,lewisham,133857,388.0
lewisham2002-03-01,2002-03-01T00:00:00Z,lewisham,135280,432.0
lewisham2002-04-01,2002-04-01T00:00:00Z,lewisham,135654,466.0
lewisham2002-05-01,2002-05-01T00:00:00Z,lewisham,137314,558.0
lewisham2002-06-01,2002-06-01T00:00:00Z,lewisham,138461,468.0
lewisham2002-07-01,2002-07-01T00:00:00Z,lewisham,143013,625.0
lewisham2002-08-01,2002-08-01T00:00:00Z,lewisham,147156,704.0
lewisham2002-09-01,2002-09-01T00:00:00Z,lewisham,151412,544.0
lewisham2002-10-01,2002-10-01T00:00:00Z,lewisham,154276,528.0
lewisham2002-11-01,2002-11-01T00:00:00Z,lewisham,156624,495.0
lewisham2002-12-01,2002-12-01T00:00:00Z,lewisham,160359,497.0
lewisham2003-01-01,2003-01-01T00:00:00Z,lewisham,165803,393.0
lewisham2003-02-01,2003-02-01T00:00:00Z,lewisham,169972,389.0
lewisham2003-03-01,2003-03-01T00:00:00Z,lewisham,172141,387.0
lewisham2003-04-01,2003-04-01T00:00:00Z,lewisham,170721,373.0
lewisham2003-05-01,2003-05-01T00:00:00Z,lewisham,169817,357.0
lewisham2003-06-01,2003-06-01T00:00:00Z,lewisham,170644,398.0
lewisham2003-07-01,2003-07-01T00:00:00Z,lewisham,172207,511.0
lewisham2003-08-01,2003-08-01T00:00:00Z,lewisham,171611,523.0
lewisham2003-09-01,2003-09-01T00:00:00Z,lewisham,172035,559.0
lewisham2003-10-01,2003-10-01T00:00:00Z,lewisham,170366,561.0
lewisham2003-11-01,2003-11-01T00:00:00Z,lewisham,171763,519.0
lewisham2003-12-01,2003-12-01T00:00:00Z,lewisham,173550,550.0
lewisham2004-01-01,2004-01-01T00:00:00Z,lewisham,176913,473.0
lewisham2004-02-01,2004-02-01T00:00:00Z,lewisham,178311,404.0
lewisham2004-03-01,2004-03-01T00:00:00Z,lewisham,177692,489.0
lewisham2004-04-01,2004-04-01T00:00:00Z,lewisham,179110,532.0
lewisham2004-05-01,2004-05-01T00:00:00Z,lewisham,183462,495.0
lewisham2004-06-01,2004-06-01T00:00:00Z,lewisham,185328,544.0
lewisham2004-07-01,2004-07-01T00:00:00Z,lewisham,184963,655.0
lewisham2004-08-01,2004-08-01T00:00:00Z,lewisham,185037,582.0
lewisham2004-09-01,2004-09-01T00:00:00Z,lewisham,188616,478.0
lewisham2004-10-01,2004-10-01T00:00:00Z,lewisham,190003,442.0
lewisham2004-11-01,2004-11-01T00:00:00Z,lewisham,190486,368.0
lewisham2004-12-01,2004-12-01T00:00:00Z,lewisham,188781,405.0
lewisham2005-01-01,2005-01-01T00:00:00Z,lewisham,188192,265.0
lewisham2005-02-01,2005-02-01T00:00:00Z,lewisham,187800,251.0
lewisham2005-03-01,2005-03-01T00:00:00Z,lewisham,186851,307.0
lewisham2005-04-01,2005-04-01T00:00:00Z,lewisham,187387,339.0
lewisham2005-05-01,2005-05-01T00:00:00Z,lewisham,189785,398.0
lewisham2005-06-01,2005-06-01T00:00:00Z,lewisham,191904,433.0
lewisham2005-07-01,2005-07-01T00:00:00Z,lewisham,192330,499.0
lewisham2005-08-01,2005-08-01T00:00:00Z,lewisham,190430,414.0
lewisham2005-09-01,2005-09-01T00:00:00Z,lewisham,192725,467.0
lewisham2005-10-01,2005-10-01T00:00:00Z,lewisham,194980,418.0
lewisham2005-11-01,2005-11-01T00:00:00Z,lewisham,194486,441.0
lewisham2005-12-01,2005-12-01T00:00:00Z,lewisham,193544,492.0
lewisham2006-01-01,2006-01-01T00:00:00Z,lewisham,194170,348.0
lewisham2006-02-01,2006-02-01T00:00:00Z,lewisham,195055,375.0
lewisham2006-03-01,2006-03-01T00:00:00Z,lewisham,193740,426.0
lewisham2006-04-01,2006-04-01T00:00:00Z,lewisham,193773,402.0
lewisham2006-05-01,2006-05-01T00:00:00Z,lewisham,196774,451.0
lewisham2006-06-01,2006-06-01T00:00:00Z,lewisham,201256,610.0
lewisham2006-07-01,2006-07-01T00:00:00Z,lewisham,206370,641.0
lewisham2006-08-01,2006-08-01T00:00:00Z,lewisham,207741,598.0
lewisham2006-09-01,2006-09-01T00:00:00Z,lewisham,209194,531.0
lewisham2006-10-01,2006-10-01T00:00:00Z,lewisham,208575,526.0
lewisham2006-11-01,2006-11-01T00:00:00Z,lewisham,209788,506.0
lewisham2006-12-01,2006-12-01T00:00:00Z,lewisham,211908,515.0
lewisham2007-01-01,2007-01-01T00:00:00Z,lewisham,215136,511.0
lewisham2007-02-01,2007-02-01T00:00:00Z,lewisham,218382,408.0
lewisham2007-03-01,2007-03-01T00:00:00Z,lewisham,220063,479.0
lewisham2007-04-01,2007-04-01T00:00:00Z,lewisham,222754,433.0
lewisham2007-05-01,2007-05-01T00:00:00Z,lewisham,225837,475.0
lewisham2007-06-01,2007-06-01T00:00:00Z,lewisham,226856,602.0
lewisham2007-07-01,2007-07-01T00:00:00Z,lewisham,230082,636.0
lewisham2007-08-01,2007-08-01T00:00:00Z,lewisham,232734,628.0
lewisham2007-09-01,2007-09-01T00:00:00Z,lewisham,237984,491.0
lewisham2007-10-01,2007-10-01T00:00:00Z,lewisham,240480,504.0
lewisham2007-11-01,2007-11-01T00:00:00Z,lewisham,242734,484.0
lewisham2007-12-01,2007-12-01T00:00:00Z,lewisham,242823,368.0
lewisham2008-01-01,2008-01-01T00:00:00Z,lewisham,241511,294.0
lewisham2008-02-01,2008-02-01T00:00:00Z,lewisham,241557,296.0
lewisham2008-03-01,2008-03-01T00:00:00Z,lewisham,240255,264.0
lewisham2008-04-01,2008-04-01T00:00:00Z,lewisham,238143,229.0
lewisham2008-05-01,2008-05-01T00:00:00Z,lewisham,235961,292.0
lewisham2008-06-01,2008-06-01T00:00:00Z,lewisham,234730,224.0
lewisham2008-07-01,2008-07-01T00:00:00Z,lewisham,233088,199.0
lewisham2008-08-01,2008-08-01T00:00:00Z,lewisham,232535,200.0
lewisham2008-09-01,2008-09-01T00:00:00Z,lewisham,230692,154.0
lewisham2008-10-01,2008-10-01T00:00:00Z,lewisham,224613,159.0
lewisham2008-11-01,2008-11-01T00:00:00Z,lewisham,215363,140.0
lewisham2008-12-01,2008-12-01T00:00:00Z,lewisham,206955,115.0
lewisham2009-01-01,2009-01-01T00:00:00Z,lewisham,204674,110.0
lewisham2009-02-01,2009-02-01T00:00:00Z,lewisham,207167,80.0
lewisham2009-03-01,2009-03-01T00:00:00Z,lewisham,208631,117.0
lewisham2009-04-01,2009-04-01T00:00:00Z,lewisham,212483,115.0
lewisham2009-05-01,2009-05-01T00:00:00Z,lewisham,206198,143.0
lewisham2009-06-01,2009-06-01T00:00:00Z,lewisham,207083,133.0
lewisham2009-07-01,2009-07-01T00:00:00Z,lewisham,206000,213.0
lewisham2009-08-01,2009-08-01T00:00:00Z,lewisham,210836,245.0
lewisham2009-09-01,2009-09-01T00:00:00Z,lewisham,213894,207.0
lewisham2009-10-01,2009-10-01T00:00:00Z,lewisham,218426,230.0
lewisham2009-11-01,2009-11-01T00:00:00Z,lewisham,219844,205.0
lewisham2009-12-01,2009-12-01T00:00:00Z,lewisham,220454,298.0
lewisham2010-01-01,2010-01-01T00:00:00Z,lewisham,221052,155.0
lewisham2010-02-01,2010-02-01T00:00:00Z,lewisham,223812,194.0
lewisham2010-03-01,2010-03-01T00:00:00Z,lewisham,228020,231.0
lewisham2010-04-01,2010-04-01T00:00:00Z,lewisham,226054,194.0
lewisham2010-05-01,2010-05-01T00:00:00Z,lewisham,226194,212.0
lewisham2010-06-01,2010-06-01T00:00:00Z,lewisham,223274,233.0
lewisham2010-07-01,2010-07-01T00:00:00Z,lewisham,225648,285.0
lewisham2010-08-01,2010-08-01T00:00:00Z,lewisham,228217,261.0
lewisham2010-09-01,2010-09-01T00:00:00Z,lewisham,229261,284.0
lewisham2010-10-01,2010-10-01T00:00:00Z,lewisham,226811,266.0
lewisham2010-11-01,2010-11-01T00:00:00Z,lewisham,225502,226.0
lewisham2010-12-01,2010-12-01T00:00:00Z,lewisham,223141,242.0
lewisham2011-01-01,2011-01-01T00:00:00Z,lewisham,226810,179.0
lewisham2011-02-01,2011-02-01T00:00:00Z,lewisham,227706,148.0
lewisham2011-03-01,2011-03-01T00:00:00Z,lewisham,226623,216.0
lewisham2011-04-01,2011-04-01T00:00:00Z,lewisham,227760,221.0
lewisham2011-05-01,2011-05-01T00:00:00Z,lewisham,223084,184.0
lewisham2011-06-01,2011-06-01T00:00:00Z,lewisham,223984,265.0
lewisham2011-07-01,2011-07-01T00:00:00Z,lewisham,223761,271.0
lewisham2011-08-01,2011-08-01T00:00:00Z,lewisham,231769,282.0
lewisham2011-09-01,2011-09-01T00:00:00Z,lewisham,234624,315.0
lewisham2011-10-01,2011-10-01T00:00:00Z,lewisham,233385,248.0
lewisham2011-11-01,2011-11-01T00:00:00Z,lewisham,227744,268.0
lewisham2011-12-01,2011-12-01T00:00:00Z,lewisham,228960,243.0
lewisham2012-01-01,2012-01-01T00:00:00Z,lewisham,231108,225.0
lewisham2012-02-01,2012-02-01T00:00:00Z,lewisham,233838,209.0
lewisham2012-03-01,2012-03-01T00:00:00Z,lewisham,233358,365.0
lewisham2012-04-01,2012-04-01T00:00:00Z,lewisham,231970,208.0
lewisham2012-05-01,2012-05-01T00:00:00Z,lewisham,237463,221.0
lewisham2012-06-01,2012-06-01T00:00:00Z,lewisham,240272,354.0
lewisham2012-07-01,2012-07-01T00:00:00Z,lewisham,243277,317.0
lewisham2012-08-01,2012-08-01T00:00:00Z,lewisham,243510,316.0
lewisham2012-09-01,2012-09-01T00:00:00Z,lewisham,248600,276.0
lewisham2012-10-01,2012-10-01T00:00:00Z,lewisham,250508,268.0
lewisham2012-11-01,2012-11-01T00:00:00Z,lewisham,247602,317.0
lewisham2012-12-01,2012-12-01T00:00:00Z,lewisham,245358,253.0
lewisham2013-01-01,2013-01-01T00:00:00Z,lewisham,242540,249.0
lewisham2013-02-01,2013-02-01T00:00:00Z,lewisham,244550,212.0
lewisham2013-03-01,2013-03-01T00:00:00Z,lewisham,245291,257.0
lewisham2013-04-01,2013-04-01T00:00:00Z,lewisham,251256,259.0
lewisham2013-05-01,2013-05-01T00:00:00Z,lewisham,253145,317.0
lewisham2013-06-01,2013-06-01T00:00:00Z,lewisham,257016,384.0
lewisham2013-07-01,2013-07-01T00:00:00Z,lewisham,258118,406.0
lewisham2013-08-01,2013-08-01T00:00:00Z,lewisham,264742,387.0
lewisham2013-09-01,2013-09-01T00:00:00Z,lewisham,270976,408.0
lewisham2013-10-01,2013-10-01T00:00:00Z,lewisham,277733,455.0
lewisham2013-11-01,2013-11-01T00:00:00Z,lewisham,280693,462.0
lewisham2013-12-01,2013-12-01T00:00:00Z,lewisham,283721,422.0
lewisham2014-01-01,2014-01-01T00:00:00Z,lewisham,289574,352.0
lewisham2014-02-01,2014-02-01T00:00:00Z,lewisham,292585,363.0
lewisham2014-03-01,2014-03-01T00:00:00Z,lewisham,296958,364.0
lewisham2014-04-01,2014-04-01T00:00:00Z,lewisham,301437,373.0
lewisham2014-05-01,2014-05-01T00:00:00Z,lewisham,312790,378.0
lewisham2014-06-01,2014-06-01T00:00:00Z,lewisham,316671,360.0
lewisham2014-07-01,2014-07-01T00:00:00Z,lewisham,321964,481.0
lewisham2014-08-01,2014-08-01T00:00:00Z,lewisham,327108,429.0
lewisham2014-09-01,2014-09-01T00:00:00Z,lewisham,332222,366.0
lewisham2014-10-01,2014-10-01T00:00:00Z,lewisham,331337,433.0
lewisham2014-11-01,2014-11-01T00:00:00Z,lewisham,331716,344.0
lewisham2014-12-01,2014-12-01T00:00:00Z,lewisham,335389,369.0
lewisham2015-01-01,2015-01-01T00:00:00Z,lewisham,340347,289.0
lewisham2015-02-01,2015-02-01T00:00:00Z,lewisham,343255,261.0
lewisham2015-03-01,2015-03-01T00:00:00Z,lewisham,340786,371.0
lewisham2015-04-01,2015-04-01T00:00:00Z,lewisham,341075,315.0
lewisham2015-05-01,2015-05-01T00:00:00Z,lewisham,343797,386.0
lewisham2015-06-01,2015-06-01T00:00:00Z,lewisham,349762,480.0
lewisham2015-07-01,2015-07-01T00:00:00Z,lewisham,357304,421.0
lewisham2015-08-01,2015-08-01T00:00:00Z,lewisham,360026,364.0
lewisham2015-09-01,2015-09-01T00:00:00Z,lewisham,368741,407.0
lewisham2015-10-01,2015-10-01T00:00:00Z,lewisham,370544,445.0
lewisham2015-11-01,2015-11-01T00:00:00Z,lewisham,370217,320.0
lewisham2015-12-01,2015-12-01T00:00:00Z,lewisham,374745,343.0
lewisham2016-01-01,2016-01-01T00:00:00Z,lewisham,384975,283.0
lewisham2016-02-01,2016-02-01T00:00:00Z,lewisham,396968,313.0
lewisham2016-03-01,2016-03-01T00:00:00Z,lewisham,399893,639.0
lewisham2016-04-01,2016-04-01T00:00:00Z,lewisham,400772,246.0
lewisham2016-05-01,2016-05-01T00:00:00Z,lewisham,404005,263.0
lewisham2016-06-01,2016-06-01T00:00:00Z,lewisham,404974,431.0
lewisham2016-07-01,2016-07-01T00:00:00Z,lewisham,410646,339.0
lewisham2016-08-01,2016-08-01T00:00:00Z,lewisham,409738,303.0
lewisham2016-09-01,2016-09-01T00:00:00Z,lewisham,411194,264.0
lewisham2016-10-01,2016-10-01T00:00:00Z,lewisham,406336,268.0
lewisham2016-11-01,2016-11-01T00:00:00Z,lewisham,403531,350.0
lewisham2016-12-01,2016-12-01T00:00:00Z,lewisham,398752,305.0
lewisham2017-01-01,2017-01-01T00:00:00Z,lewisham,401025,234.0
lewisham2017-02-01,2017-02-01T00:00:00Z,lewisham,403609,248.0
lewisham2017-03-01,2017-03-01T00:00:00Z,lewisham,411087,245.0
lewisham2017-04-01,2017-04-01T00:00:00Z,lewisham,406509,262.0
lewisham2017-05-01,2017-05-01T00:00:00Z,lewisham,407047,315.0
lewisham2017-06-01,2017-06-01T00:00:00Z,lewisham,405194,475.0
lewisham2017-07-01,2017-07-01T00:00:00Z,lewisham,414254,304.0
lewisham2017-08-01,2017-08-01T00:00:00Z,lewisham,417811,294.0
lewisham2017-09-01,2017-09-01T00:00:00Z,lewisham,423063,252.0
lewisham2017-10-01,2017-10-01T00:00:00Z,lewisham,417796,259.0
lewisham2017-11-01,2017-11-01T00:00:00Z,lewisham,416508,244.0
lewisham2017-12-01,2017-12-01T00:00:00Z,lewisham,408684,308.0
lewisham2018-01-01,2018-01-01T00:00:00Z,lewisham,407246,260.0
lewisham2018-02-01,2018-02-01T00:00:00Z,lewisham,405431,197.0
lewisham2018-03-01,2018-03-01T00:00:00Z,lewisham,406499,285.0
lewisham2018-04-01,2018-04-01T00:00:00Z,lewisham,409634,234.0
lewisham2018-05-01,2018-05-01T00:00:00Z,lewisham,414544,246.0
lewisham2018-06-01,2018-06-01T00:00:00Z,lewisham,417444,349.0
lewisham2018-07-01,2018-07-01T00:00:00Z,lewisham,413641,267.0
lewisham2018-08-01,2018-08-01T00:00:00Z,lewisham,409974,329.0
lewisham2018-09-01,2018-09-01T00:00:00Z,lewisham,409821,223.0
lewisham2018-10-01,2018-10-01T00:00:00Z,lewisham,417893,361.0
lewisham2018-11-01,2018-11-01T00:00:00Z,lewisham,416998,357.0
lewisham2018-12-01,2018-12-01T00:00:00Z,lewisham,410421,231.0
lewisham2019-01-01,2019-01-01T00:00:00Z,lewisham,402343,192.0
lewisham2019-02-01,2019-02-01T00:00:00Z,lewisham,398655,200.0
lewisham2019-03-01,2019-03-01T00:00:00Z,lewisham,401583,255.0
lewisham2019-04-01,2019-04-01T00:00:00Z,lewisham,402204,204.0
lewisham2019-05-01,2019-05-01T00:00:00Z,lewisham,405653,230.0
lewisham2019-06-01,2019-06-01T00:00:00Z,lewisham,405553,225.0
lewisham2019-07-01,2019-07-01T00:00:00Z,lewisham,410073,273.0
lewisham2019-08-01,2019-08-01T00:00:00Z,lewisham,415558,305.0
lewisham2019-09-01,2019-09-01T00:00:00Z,lewisham,420718,255.0
lewisham2019-10-01,2019-10-01T00:00:00Z,lewisham,422711,233.0
lewisham2019-11-01,2019-11-01T00:00:00Z,lewisham,417318,248.0
merton1995-01-01,1995-01-01T00:00:00Z,merton,82071,219.0
merton1995-02-01,1995-02-01T00:00:00Z,merton,79983,204.0
merton1995-03-01,1995-03-01T00:00:00Z,merton,80662,275.0
merton1995-04-01,1995-04-01T00:00:00Z,merton,79991,230.0
merton1995-05-01,1995-05-01T00:00:00Z,merton,80874,269.0
merton1995-06-01,1995-06-01T00:00:00Z,merton,80705,331.0
merton1995-07-01,1995-07-01T00:00:00Z,merton,81056,303.0
merton1995-08-01,1995-08-01T00:00:00Z,merton,80781,323.0
merton1995-09-01,1995-09-01T00:00:00Z,merton,80825,260.0
merton1995-10-01,1995-10-01T00:00:00Z,merton,79569,240.0
merton1995-11-01,1995-11-01T00:00:00Z,merton,79913,278.0
merton1995-12-01,1995-12-01T00:00:00Z,merton,79581,252.0
merton1996-01-01,1996-01-01T00:00:00Z,merton,81277,214.0
merton1996-02-01,1996-02-01T00:00:00Z,merton,80460,222.0
merton1996-03-01,1996-03-01T00:00:00Z,merton,80063,315.0
merton1996-04-01,1996-04-01T00:00:00Z,merton,82034,265.0
merton1996-05-01,1996-05-01T00:00:00Z,merton,83678,302.0
merton1996-06-01,1996-06-01T00:00:00Z,merton,84551,328.0
merton1996-07-01,1996-07-01T00:00:00Z,merton,82609,334.0
merton1996-08-01,1996-08-01T00:00:00Z,merton,82862,457.0
merton1996-09-01,1996-09-01T00:00:00Z,merton,84808,359.0
merton1996-10-01,1996-10-01T00:00:00Z,merton,87510,400.0
merton1996-11-01,1996-11-01T00:00:00Z,merton,89154,376.0
merton1996-12-01,1996-12-01T00:00:00Z,merton,88983,386.0
merton1997-01-01,1997-01-01T00:00:00Z,merton,89455,317.0
merton1997-02-01,1997-02-01T00:00:00Z,merton,90557,329.0
merton1997-03-01,1997-03-01T00:00:00Z,merton,91744,341.0
merton1997-04-01,1997-04-01T00:00:00Z,merton,93017,370.0
merton1997-05-01,1997-05-01T00:00:00Z,merton,93984,363.0
merton1997-06-01,1997-06-01T00:00:00Z,merton,95283,380.0
merton1997-07-01,1997-07-01T00:00:00Z,merton,97283,440.0
merton1997-08-01,1997-08-01T00:00:00Z,merton,98365,425.0
merton1997-09-01,1997-09-01T00:00:00Z,merton,98849,420.0
merton1997-10-01,1997-10-01T00:00:00Z,merton,97626,400.0
merton1997-11-01,1997-11-01T00:00:00Z,merton,99428,296.0
merton1997-12-01,1997-12-01T00:00:00Z,merton,102799,399.0
merton1998-01-01,1998-01-01T00:00:00Z,merton,105283,302.0
merton1998-02-01,1998-02-01T00:00:00Z,merton,104419,285.0
merton1998-03-01,1998-03-01T00:00:00Z,merton,105517,303.0
merton1998-04-01,1998-04-01T00:00:00Z,merton,106270,345.0
merton1998-05-01,1998-05-01T00:00:00Z,merton,108041,344.0
merton1998-06-01,1998-06-01T00:00:00Z,merton,108642,405.0
merton1998-07-01,1998-07-01T00:00:00Z,merton,108647,458.0
merton1998-08-01,1998-08-01T00:00:00Z,merton,111213,381.0
merton1998-09-01,1998-09-01T00:00:00Z,merton,110274,380.0
merton1998-10-01,1998-10-01T00:00:00Z,merton,110666,406.0
merton1998-11-01,1998-11-01T00:00:00Z,merton,109274,339.0
merton1998-12-01,1998-12-01T00:00:00Z,merton,108353,318.0
merton1999-01-01,1999-01-01T00:00:00Z,merton,109274,268.0
merton1999-02-01,1999-02-01T00:00:00Z,merton,109397,281.0
merton1999-03-01,1999-03-01T00:00:00Z,merton,114816,357.0
merton1999-04-01,1999-04-01T00:00:00Z,merton,116424,427.0
merton1999-05-01,1999-05-01T00:00:00Z,merton,119216,421.0
merton1999-06-01,1999-06-01T00:00:00Z,merton,120264,475.0
merton1999-07-01,1999-07-01T00:00:00Z,merton,122197,544.0
merton1999-08-01,1999-08-01T00:00:00Z,merton,125514,527.0
merton1999-09-01,1999-09-01T00:00:00Z,merton,128106,431.0
merton1999-10-01,1999-10-01T00:00:00Z,merton,130654,483.0
merton1999-11-01,1999-11-01T00:00:00Z,merton,132579,436.0
merton1999-12-01,1999-12-01T00:00:00Z,merton,134376,418.0
merton2000-01-01,2000-01-01T00:00:00Z,merton,137687,336.0
merton2000-02-01,2000-02-01T00:00:00Z,merton,141816,303.0
merton2000-03-01,2000-03-01T00:00:00Z,merton,145380,416.0
merton2000-04-01,2000-04-01T00:00:00Z,merton,148309,338.0
merton2000-05-01,2000-05-01T00:00:00Z,merton,151026,391.0
merton2000-06-01,2000-06-01T00:00:00Z,merton,152343,385.0
merton2000-07-01,2000-07-01T00:00:00Z,merton,156829,358.0
merton2000-08-01,2000-08-01T00:00:00Z,merton,159104,345.0
merton2000-09-01,2000-09-01T00:00:00Z,merton,160357,275.0
merton2000-10-01,2000-10-01T00:00:00Z,merton,156860,315.0
merton2000-11-01,2000-11-01T00:00:00Z,merton,155381,320.0
merton2000-12-01,2000-12-01T00:00:00Z,merton,154173,282.0
merton2001-01-01,2001-01-01T00:00:00Z,merton,156449,295.0
merton2001-02-01,2001-02-01T00:00:00Z,merton,157722,273.0
merton2001-03-01,2001-03-01T00:00:00Z,merton,161460,377.0
merton2001-04-01,2001-04-01T00:00:00Z,merton,162141,355.0
merton2001-05-01,2001-05-01T00:00:00Z,merton,162610,416.0
merton2001-06-01,2001-06-01T00:00:00Z,merton,164800,451.0
merton2001-07-01,2001-07-01T00:00:00Z,merton,168755,441.0
merton2001-08-01,2001-08-01T00:00:00Z,merton,172130,510.0
merton2001-09-01,2001-09-01T00:00:00Z,merton,171618,366.0
merton2001-10-01,2001-10-01T00:00:00Z,merton,173027,422.0
merton2001-11-01,2001-11-01T00:00:00Z,merton,175441,386.0
merton2001-12-01,2001-12-01T00:00:00Z,merton,178400,347.0
merton2002-01-01,2002-01-01T00:00:00Z,merton,180271,280.0
merton2002-02-01,2002-02-01T00:00:00Z,merton,181399,290.0
merton2002-03-01,2002-03-01T00:00:00Z,merton,184128,406.0
merton2002-04-01,2002-04-01T00:00:00Z,merton,185372,379.0
merton2002-05-01,2002-05-01T00:00:00Z,merton,188835,503.0
merton2002-06-01,2002-06-01T00:00:00Z,merton,191746,404.0
merton2002-07-01,2002-07-01T00:00:00Z,merton,197097,506.0
merton2002-08-01,2002-08-01T00:00:00Z,merton,201581,510.0
merton2002-09-01,2002-09-01T00:00:00Z,merton,205933,433.0
merton2002-10-01,2002-10-01T00:00:00Z,merton,207626,375.0
merton2002-11-01,2002-11-01T00:00:00Z,merton,211100,398.0
merton2002-12-01,2002-12-01T00:00:00Z,merton,213488,359.0
merton2003-01-01,2003-01-01T00:00:00Z,merton,217469,312.0
merton2003-02-01,2003-02-01T00:00:00Z,merton,217265,287.0
merton2003-03-01,2003-03-01T00:00:00Z,merton,216172,246.0
merton2003-04-01,2003-04-01T00:00:00Z,merton,215061,286.0
merton2003-05-01,2003-05-01T00:00:00Z,merton,215674,280.0
merton2003-06-01,2003-06-01T00:00:00Z,merton,216969,270.0
merton2003-07-01,2003-07-01T00:00:00Z,merton,220577,348.0
merton2003-08-01,2003-08-01T00:00:00Z,merton,223092,419.0
merton2003-09-01,2003-09-01T00:00:00Z,merton,225198,411.0
merton2003-10-01,2003-10-01T00:00:00Z,merton,223729,436.0
merton2003-11-01,2003-11-01T00:00:00Z,merton,226241,385.0
merton2003-12-01,2003-12-01T00:00:00Z,merton,227284,414.0
merton2004-01-01,2004-01-01T00:00:00Z,merton,232251,335.0
merton2004-02-01,2004-02-01T00:00:00Z,merton,230461,346.0
merton2004-03-01,2004-03-01T00:00:00Z,merton,227851,410.0
merton2004-04-01,2004-04-01T00:00:00Z,merton,229089,416.0
merton2004-05-01,2004-05-01T00:00:00Z,merton,231278,355.0
merton2004-06-01,2004-06-01T00:00:00Z,merton,238639,475.0
merton2004-07-01,2004-07-01T00:00:00Z,merton,240563,493.0
merton2004-08-01,2004-08-01T00:00:00Z,merton,245235,451.0
merton2004-09-01,2004-09-01T00:00:00Z,merton,249120,433.0
merton2004-10-01,2004-10-01T00:00:00Z,merton,247228,313.0
merton2004-11-01,2004-11-01T00:00:00Z,merton,244719,283.0
merton2004-12-01,2004-12-01T00:00:00Z,merton,240751,281.0
merton2005-01-01,2005-01-01T00:00:00Z,merton,242921,235.0
merton2005-02-01,2005-02-01T00:00:00Z,merton,244609,217.0
merton2005-03-01,2005-03-01T00:00:00Z,merton,245454,255.0
merton2005-04-01,2005-04-01T00:00:00Z,merton,244941,262.0
merton2005-05-01,2005-05-01T00:00:00Z,merton,246662,278.0
merton2005-06-01,2005-06-01T00:00:00Z,merton,246706,328.0
merton2005-07-01,2005-07-01T00:00:00Z,merton,248309,425.0
merton2005-08-01,2005-08-01T00:00:00Z,merton,247853,381.0
merton2005-09-01,2005-09-01T00:00:00Z,merton,249511,371.0
merton2005-10-01,2005-10-01T00:00:00Z,merton,247275,324.0
