ID,DISTRITO,BARRIO,TIPO_VEHICULO,CLASIFICACION_AMBIENTAL,TIPO_CARBURANTE
220556214,Arganzuela,--,TURISMO,Cero Emisiones,ELECTRICO
1111347385,Carabanchel,SAN ISIDRO,TURISMO,Cero Emisiones,ELECTRICO
11113594620,Carabanchel,SAN ISIDRO,TURISMO,Cero Emisiones,ELECTRICO
11114546589,Carabanchel,VISTA ALEGRE,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
11114380796,Carabanchel,VISTA ALEGRE,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
11114542349,Carabanchel,VISTA ALEGRE,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
11114913504,Carabanchel,VISTA ALEGRE,TURISMO,ECO,HIBRIDO ENCHUFABLES PHEV
11115500842,Carabanchel,PUERTA BONITA,CAMION,Cero Emisiones,ELECTRICO
11115143847,Carabanchel,PUERTA BONITA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
1111671111,Carabanchel,BUENAVISTA,CAMION,Cero Emisiones,ELECTRICO
11116453891,Carabanchel,BUENAVISTA,CAMION,Cero Emisiones,ELECTRICO
11116193092,Carabanchel,BUENAVISTA,CAMION,Cero Emisiones,ELECTRICO
1111698850,Carabanchel,BUENAVISTA,TURISMO,Cero Emisiones,ELECTRICO
1111610215,Carabanchel,BUENAVISTA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
11116588223,Carabanchel,BUENAVISTA,TURISMO,Cero Emisiones,ELECTRICO
11116309356,Carabanchel,BUENAVISTA,TURISMO,Cero Emisiones,ELECTRICO
221312640,Arganzuela,IMPERIAL,TURISMO,Cero Emisiones,ELECTRICO
221652966,Arganzuela,IMPERIAL,TURISMO,Cero Emisiones,ELECTRICO
22138731,Arganzuela,IMPERIAL,TURISMO,Cero Emisiones,ELECTRICO
22168732,Arganzuela,IMPERIAL,TURISMO,Cero Emisiones,ELECTRICO
221774817,Arganzuela,IMPERIAL,TURISMO,Cero Emisiones,ELECTRICO
221987527,Arganzuela,IMPERIAL,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
221558992,Arganzuela,IMPERIAL,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
221161658,Arganzuela,IMPERIAL,TURISMO,Cero Emisiones,ELECTRICO
221660779,Arganzuela,IMPERIAL,TURISMO,Cero Emisiones,ELECTRICO
12123724911,Usera,SAN FERMIN,CAMION,Cero Emisiones,ELECTRICO
12124385319,Usera,ALMENDRALES,TURISMO,Cero Emisiones,ELECTRICO
12124232785,Usera,ALMENDRALES,TURISMO,Cero Emisiones,ELECTRICO
12124183719,Usera,ALMENDRALES,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
12125698471,Usera,MOSCARDO,TURISMO,Cero Emisiones,ELECTRICO
12126454794,Usera,ZOFIO,TURISMO,Cero Emisiones,ELECTRICO
12127872591,Usera,PRADOLONGO,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
12127495785,Usera,PRADOLONGO,TURISMO,Cero Emisiones,ELECTRICO
1212761199,Usera,PRADOLONGO,TURISMO,Cero Emisiones,ELECTRICO
13131505288,Puente de Vallecas,ENTREVIAS,TURISMO,Cero Emisiones,ELECTRICO
13132475625,Puente de Vallecas,SAN DIEGO,CAMION,Cero Emisiones,ELECTRICO
13132158181,Puente de Vallecas,SAN DIEGO,TURISMO,Cero Emisiones,ELECTRICO
13132308463,Puente de Vallecas,SAN DIEGO,TURISMO,Cero Emisiones,ELECTRICO
13132357405,Puente de Vallecas,SAN DIEGO,TURISMO,Cero Emisiones,ELECTRICO
13132661550,Puente de Vallecas,SAN DIEGO,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
13133782120,Puente de Vallecas,PALOMERAS BAJAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
13133601489,Puente de Vallecas,PALOMERAS BAJAS,TURISMO,Cero Emisiones,ELECTRICO
13134799833,Puente de Vallecas,PALOMERAS SURESTE,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
13134725072,Puente de Vallecas,PALOMERAS SURESTE,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
1313431996,Puente de Vallecas,PALOMERAS SURESTE,TURISMO,Cero Emisiones,ELECTRICO
16164209007,Hortaleza,PINAR DEL REY,TURISMO,Cero Emisiones,ELECTRICO
16164860817,Hortaleza,PINAR DEL REY,TURISMO,Cero Emisiones,ELECTRICO
16164328373,Hortaleza,PINAR DEL REY,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
16164420607,Hortaleza,PINAR DEL REY,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
16164796411,Hortaleza,PINAR DEL REY,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
16164824268,Hortaleza,PINAR DEL REY,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
13136159746,Puente de Vallecas,NUMANCIA,TURISMO,Cero Emisiones,ELECTRICO
13136314107,Puente de Vallecas,NUMANCIA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
13136534673,Puente de Vallecas,NUMANCIA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
13136598434,Puente de Vallecas,NUMANCIA,TURISMO,Cero Emisiones,ELECTRICO
14140158660,Moratalaz,--,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
14142919919,Moratalaz,HORCAJO,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
14143233638,Moratalaz,MARROQUINA,TURISMO,Cero Emisiones,ELECTRICO
14143911680,Moratalaz,MARROQUINA,TURISMO,Cero Emisiones,ELECTRICO
14143855706,Moratalaz,MARROQUINA,TURISMO,Cero Emisiones,ELECTRICO
15151413669,Ciudad Lineal,VENTAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
15151449510,Ciudad Lineal,VENTAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
15152918648,Ciudad Lineal,PUEBLO NUEVO,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
15152360081,Ciudad Lineal,PUEBLO NUEVO,TURISMO,Cero Emisiones,ELECTRICO
15152318049,Ciudad Lineal,PUEBLO NUEVO,TURISMO,Cero Emisiones,ELECTRICO
15153237463,Ciudad Lineal,QUINTANA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
15154219807,Ciudad Lineal,LA CONCEPCION,CAMION,Cero Emisiones,ELECTRICO
15154300595,Ciudad Lineal,LA CONCEPCION,TURISMO,Cero Emisiones,ELECTRICO
15154323594,Ciudad Lineal,LA CONCEPCION,TURISMO,Cero Emisiones,ELECTRICO
15155456486,Ciudad Lineal,SAN PASCUAL,CAMION,Cero Emisiones,ELECTRICO
15155569693,Ciudad Lineal,SAN PASCUAL,CAMION,Cero Emisiones,ELECTRICO
15155625302,Ciudad Lineal,SAN PASCUAL,CAMION,Cero Emisiones,ELECTRICO
15155731763,Ciudad Lineal,SAN PASCUAL,CAMION,Cero Emisiones,ELECTRICO
15155584767,Ciudad Lineal,SAN PASCUAL,TURISMO,Cero Emisiones,ELECTRICO
15155555296,Ciudad Lineal,SAN PASCUAL,TURISMO,Cero Emisiones,ELECTRICO
15155572329,Ciudad Lineal,SAN PASCUAL,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
15156174616,Ciudad Lineal,SAN JUAN BAUTISTA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
1515642988,Ciudad Lineal,SAN JUAN BAUTISTA,TURISMO,Cero Emisiones,ELECTRICO
15158463348,Ciudad Lineal,ATALAYA,TURISMO,Cero Emisiones,ELECTRICO
15159469762,Ciudad Lineal,COSTILLARES,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
15159725079,Ciudad Lineal,COSTILLARES,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
16164827534,Hortaleza,PINAR DEL REY,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
16161647227,Hortaleza,PALOMAS,TURISMO,Cero Emisiones,ELECTRICO
16161200020,Hortaleza,PALOMAS,TURISMO,Cero Emisiones,ELECTRICO
16161962933,Hortaleza,PALOMAS,TURISMO,Cero Emisiones,ELECTRICO
16162515980,Hortaleza,PIOVERA,TURISMO,Cero Emisiones,ELECTRICO
16162774277,Hortaleza,PIOVERA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
16162952761,Hortaleza,PIOVERA,TURISMO,Cero Emisiones,ELECTRICO
16163312008,Hortaleza,CANILLAS,TURISMO,Cero Emisiones,ELECTRICO
16163647467,Hortaleza,CANILLAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
16163873647,Hortaleza,CANILLAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
16163891789,Hortaleza,CANILLAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
16163816749,Hortaleza,CANILLAS,TURISMO,Cero Emisiones,ELECTRICO
16164721416,Hortaleza,PINAR DEL REY,TURISMO,Cero Emisiones,ELECTRICO
16164768818,Hortaleza,PINAR DEL REY,TURISMO,Cero Emisiones,ELECTRICO
16164114684,Hortaleza,PINAR DEL REY,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
16164825964,Hortaleza,PINAR DEL REY,TURISMO,Cero Emisiones,ELECTRICO
16164530040,Hortaleza,PINAR DEL REY,TURISMO,Cero Emisiones,ELECTRICO
16164206027,Hortaleza,PINAR DEL REY,TURISMO,Cero Emisiones,ELECTRICO
16164153432,Hortaleza,PINAR DEL REY,TURISMO,ECO,HIBRIDO ENCHUFABLES PHEV
16165405240,Hortaleza,APOSTOL SANTIAGO,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
16166628293,Hortaleza,VALDEFUENTES,CAMION,Cero Emisiones,ELECTRICO
16166149201,Hortaleza,VALDEFUENTES,CAMION,Etiqueta B,ELECTRICO
16166625752,Hortaleza,VALDEFUENTES,TURISMO,Cero Emisiones,ELECTRICO
16166516431,Hortaleza,VALDEFUENTES,TURISMO,Cero Emisiones,ELECTRICO
16166861097,Hortaleza,VALDEFUENTES,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
16166469705,Hortaleza,VALDEFUENTES,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
16166689409,Hortaleza,VALDEFUENTES,TURISMO,Cero Emisiones,ELECTRICO
16166824602,Hortaleza,VALDEFUENTES,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
17171660204,Villaverde,VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE,CAMION,Cero Emisiones,ELECTRICO
1717116139,Villaverde,VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE,CAMION,Cero Emisiones,ELECTRICO
17171312210,Villaverde,VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE,TURISMO,Cero Emisiones,ELECTRICO
17171500686,Villaverde,VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
17171593237,Villaverde,VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
17171627191,Villaverde,VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE,TURISMO,Cero Emisiones,ELECTRICO
1717183386,Villaverde,VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE,TURISMO,Cero Emisiones,ELECTRICO
17173629923,Villaverde,BUTARQUE,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
17174948386,Villaverde,LOS ROSALES,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
17174951949,Villaverde,LOS ROSALES,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
17174312185,Villaverde,LOS ROSALES,TURISMO,Cero Emisiones,ELECTRICO
18181326584,Villa de Vallecas,CASCO HISTORICO DE VALLECAS,CAMION,Cero Emisiones,ELECTRICO
18181976697,Villa de Vallecas,CASCO HISTORICO DE VALLECAS,CAMION,Cero Emisiones,ELECTRICO
18181921031,Villa de Vallecas,CASCO HISTORICO DE VALLECAS,CAMION,Cero Emisiones,ELECTRICO
18181926856,Villa de Vallecas,CASCO HISTORICO DE VALLECAS,CAMION,Cero Emisiones,ELECTRICOS RANGO EXTENDIDO
222190713,Arganzuela,ACACIAS,TURISMO,Cero Emisiones,ELECTRICO
222601233,Arganzuela,ACACIAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
222428608,Arganzuela,ACACIAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
222384920,Arganzuela,ACACIAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
222193065,Arganzuela,ACACIAS,TURISMO,Cero Emisiones,ELECTRICO
222788260,Arganzuela,ACACIAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
18181375530,Villa de Vallecas,CASCO HISTORICO DE VALLECAS,TURISMO,Cero Emisiones,ELECTRICO
18181624739,Villa de Vallecas,CASCO HISTORICO DE VALLECAS,TURISMO,Cero Emisiones,ELECTRICO
1818146831,Villa de Vallecas,CASCO HISTORICO DE VALLECAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
18181604982,Villa de Vallecas,CASCO HISTORICO DE VALLECAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
18181960416,Villa de Vallecas,CASCO HISTORICO DE VALLECAS,TURISMO,Cero Emisiones,ELECTRICOS RANGO EXTENDIDO
18181510179,Villa de Vallecas,CASCO HISTORICO DE VALLECAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
18181611283,Villa de Vallecas,CASCO HISTORICO DE VALLECAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
18181353402,Villa de Vallecas,CASCO HISTORICO DE VALLECAS,TURISMO,Cero Emisiones,ELECTRICO
18183178213,Villa de Vallecas,ENSANCHE DE VALLECAS,CAMION,Cero Emisiones,ELECTRICO
16165276648,Hortaleza,APOSTOL SANTIAGO,TURISMO,Cero Emisiones,ELECTRICO
16165280843,Hortaleza,APOSTOL SANTIAGO,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
16165155990,Hortaleza,APOSTOL SANTIAGO,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
16165982754,Hortaleza,APOSTOL SANTIAGO,TURISMO,Cero Emisiones,ELECTRICO
19193997345,Vicalvaro,VALDERRIVAS,TURISMO,Cero Emisiones,ELECTRICO
19193739958,Vicalvaro,VALDERRIVAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
20200458391,San Blas - Canillejas,--,TURISMO,Cero Emisiones,ELECTRICO
2020193313,San Blas - Canillejas,SIMANCAS,TURISMO,Cero Emisiones,ELECTRICO
20201578334,San Blas - Canillejas,SIMANCAS,TURISMO,Cero Emisiones,ELECTRICO
20201352486,San Blas - Canillejas,SIMANCAS,TURISMO,Cero Emisiones,ELECTRICO
20201652611,San Blas - Canillejas,SIMANCAS,TURISMO,Cero Emisiones,ELECTRICO
20201330547,San Blas - Canillejas,SIMANCAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
20201422967,San Blas - Canillejas,SIMANCAS,TURISMO,ECO,HIBRIDO ENCHUFABLES PHEV
20201874347,San Blas - Canillejas,SIMANCAS,TURISMO,ECO,HIBRIDO ENCHUFABLES PHEV
20206500956,San Blas - Canillejas,REJAS,CAMION,Cero Emisiones,ELECTRICO
20206864168,San Blas - Canillejas,REJAS,CAMION,Cero Emisiones,ELECTRICO
20206144909,San Blas - Canillejas,REJAS,TURISMO,Cero Emisiones,ELECTRICO
20206101115,San Blas - Canillejas,REJAS,TURISMO,Cero Emisiones,ELECTRICO
20206411275,San Blas - Canillejas,REJAS,TURISMO,Cero Emisiones,ELECTRICO
2020617252,San Blas - Canillejas,REJAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
20206527787,San Blas - Canillejas,REJAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
20206559527,San Blas - Canillejas,REJAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
2020617536,San Blas - Canillejas,REJAS,TURISMO,Cero Emisiones,ELECTRICO
20207131275,San Blas - Canillejas,CANILLEJAS,CAMION,Cero Emisiones,ELECTRICO
20207363915,San Blas - Canillejas,CANILLEJAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
20208579939,San Blas - Canillejas,EL SALVADOR,CAMION,Cero Emisiones,ELECTRICO
2020831102,San Blas - Canillejas,EL SALVADOR,TURISMO,Cero Emisiones,ELECTRICO
21211858016,Barajas,ALAMEDA DE OSUNA,TURISMO,Cero Emisiones,ELECTRICO
21211341216,Barajas,ALAMEDA DE OSUNA,TURISMO,Cero Emisiones,ELECTRICO
2121286875,Barajas,AEROPUERTO,TURISMO,Cero Emisiones,ELECTRICO
21212794828,Barajas,AEROPUERTO,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
21212889197,Barajas,AEROPUERTO,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
21213170450,Barajas,CASCO HISTORICO DE BARAJAS,TURISMO,Cero Emisiones,ELECTRICO
21214212029,Barajas,TIMON,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
21214740637,Barajas,TIMON,TURISMO,Cero Emisiones,ELECTRICO
21215759051,Barajas,CORRALEJOS,TURISMO,Cero Emisiones,ELECTRICO
21215207836,Barajas,CORRALEJOS,TURISMO,Cero Emisiones,ELECTRICO
21215802288,Barajas,CORRALEJOS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
2121580341,Barajas,CORRALEJOS,TURISMO,Cero Emisiones,ELECTRICO
222228850,Arganzuela,ACACIAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
22274123,Arganzuela,ACACIAS,TURISMO,Cero Emisiones,ELECTRICO
222781650,Arganzuela,ACACIAS,TURISMO,Cero Emisiones,ELECTRICO
223542252,Arganzuela,CHOPERA,TURISMO,Cero Emisiones,ELECTRICO
223554584,Arganzuela,CHOPERA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
16166553117,Hortaleza,VALDEFUENTES,TURISMO,Cero Emisiones,ELECTRICO
16166258467,Hortaleza,VALDEFUENTES,TURISMO,Cero Emisiones,ELECTRICO
16166189340,Hortaleza,VALDEFUENTES,TURISMO,Cero Emisiones,ELECTRICOS RANGO EXTENDIDO
16166619639,Hortaleza,VALDEFUENTES,TURISMO,Cero Emisiones,ELECTRICO
16166543324,Hortaleza,VALDEFUENTES,TURISMO,Cero Emisiones,ELECTRICO
16166393656,Hortaleza,VALDEFUENTES,TURISMO,Cero Emisiones,ELECTRICO
16166505875,Hortaleza,VALDEFUENTES,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
1616629646,Hortaleza,VALDEFUENTES,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
16166769842,Hortaleza,VALDEFUENTES,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
16166577957,Hortaleza,VALDEFUENTES,TURISMO,Cero Emisiones,ELECTRICO
16166681734,Hortaleza,VALDEFUENTES,TURISMO,Cero Emisiones,ELECTRICO
16166763312,Hortaleza,VALDEFUENTES,TURISMO,Cero Emisiones,ELECTRICO
16166721680,Hortaleza,VALDEFUENTES,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
16166131576,Hortaleza,VALDEFUENTES,TURISMO,ECO,HIBRIDO ENCHUFABLES PHEV
224989983,Arganzuela,LEGAZPI,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
224154980,Arganzuela,LEGAZPI,TURISMO,Cero Emisiones,ELECTRICO
224220713,Arganzuela,LEGAZPI,TURISMO,Cero Emisiones,ELECTRICO
224605193,Arganzuela,LEGAZPI,TURISMO,Cero Emisiones,ELECTRICO
224359366,Arganzuela,LEGAZPI,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
224853038,Arganzuela,LEGAZPI,TURISMO,Cero Emisiones,ELECTRICO
224193873,Arganzuela,LEGAZPI,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
224319867,Arganzuela,LEGAZPI,TURISMO,Cero Emisiones,ELECTRICO
225498645,Arganzuela,DELICIAS,TURISMO,Cero Emisiones,ELECTRICO
225491852,Arganzuela,DELICIAS,TURISMO,Cero Emisiones,ELECTRICO
225927640,Arganzuela,DELICIAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
22534166,Arganzuela,DELICIAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
17170791615,Villaverde,--,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
17171827939,Villaverde,VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE,TURISMO,Cero Emisiones,ELECTRICO
17171220364,Villaverde,VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE,TURISMO,Cero Emisiones,ELECTRICO
226466098,Arganzuela,PALOS DE LA FRONTERA,TURISMO,Cero Emisiones,ELECTRICO
226217704,Arganzuela,PALOS DE LA FRONTERA,TURISMO,Cero Emisiones,ELECTRICO
226974632,Arganzuela,PALOS DE LA FRONTERA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
226139911,Arganzuela,PALOS DE LA FRONTERA,TURISMO,Cero Emisiones,ELECTRICO
226359059,Arganzuela,PALOS DE LA FRONTERA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
22675883,Arganzuela,PALOS DE LA FRONTERA,TURISMO,Cero Emisiones,ELECTRICO
226516387,Arganzuela,PALOS DE LA FRONTERA,TURISMO,Cero Emisiones,ELECTRICOS RANGO EXTENDIDO
226654501,Arganzuela,PALOS DE LA FRONTERA,TURISMO,Cero Emisiones,ELECTRICO
226903165,Arganzuela,PALOS DE LA FRONTERA,TURISMO,ECO,HIBRIDO ENCHUFABLES PHEV
227710275,Arganzuela,ATOCHA,TURISMO,Cero Emisiones,ELECTRICO
227332419,Arganzuela,ATOCHA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
331478724,Retiro,PACIFICO,TURISMO,Cero Emisiones,ELECTRICO
331340219,Retiro,PACIFICO,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
33196656,Retiro,PACIFICO,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
331679308,Retiro,PACIFICO,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
331299620,Retiro,PACIFICO,TURISMO,Cero Emisiones,ELECTRICO
17171947922,Villaverde,VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
17171603431,Villaverde,VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE,TURISMO,Cero Emisiones,ELECTRICO
17171824147,Villaverde,VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
17171368275,Villaverde,VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE,TURISMO,Cero Emisiones,ELECTRICO
332354944,Retiro,ADELFAS,TURISMO,Cero Emisiones,ELECTRICO
332919038,Retiro,ADELFAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
33232901,Retiro,ADELFAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
332119914,Retiro,ADELFAS,TURISMO,Cero Emisiones,ELECTRICO
33270272,Retiro,ADELFAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
332167580,Retiro,ADELFAS,TURISMO,Cero Emisiones,ELECTRICO
332692539,Retiro,ADELFAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
332928324,Retiro,ADELFAS,TURISMO,Cero Emisiones,ELECTRICO
17172862989,Villaverde,SAN CRISTOBAL,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
333415153,Retiro,ESTRELLA,TURISMO,Cero Emisiones,ELECTRICO
333257476,Retiro,ESTRELLA,TURISMO,Cero Emisiones,ELECTRICO
33394204,Retiro,ESTRELLA,TURISMO,Cero Emisiones,ELECTRICO
333964794,Retiro,ESTRELLA,TURISMO,Cero Emisiones,ELECTRICO
333102442,Retiro,ESTRELLA,TURISMO,Cero Emisiones,ELECTRICO
333521295,Retiro,ESTRELLA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
333536428,Retiro,ESTRELLA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
333585698,Retiro,ESTRELLA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
333150851,Retiro,ESTRELLA,TURISMO,Cero Emisiones,ELECTRICO
333160374,Retiro,ESTRELLA,TURISMO,Cero Emisiones,ELECTRICO
333460934,Retiro,ESTRELLA,TURISMO,ECO,HIBRIDO ENCHUFABLES PHEV
17173268111,Villaverde,BUTARQUE,TURISMO,Cero Emisiones,ELECTRICO
17173268264,Villaverde,BUTARQUE,TURISMO,Cero Emisiones,ELECTRICO
17173268249,Villaverde,BUTARQUE,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
17173973899,Villaverde,BUTARQUE,TURISMO,Cero Emisiones,ELECTRICO
17173690364,Villaverde,BUTARQUE,TURISMO,Cero Emisiones,ELECTRICO
17173315846,Villaverde,BUTARQUE,TURISMO,Cero Emisiones,ELECTRICO
17173640107,Villaverde,BUTARQUE,TURISMO,Cero Emisiones,ELECTRICO
33495699,Retiro,IBIZA,TURISMO,Cero Emisiones,ELECTRICO
334375356,Retiro,IBIZA,TURISMO,Cero Emisiones,ELECTRICO
334602163,Retiro,IBIZA,TURISMO,Cero Emisiones,ELECTRICO
334507122,Retiro,IBIZA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
334152392,Retiro,IBIZA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
334594306,Retiro,IBIZA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
334332013,Retiro,IBIZA,TURISMO,Cero Emisiones,ELECTRICO
334493150,Retiro,IBIZA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
17174152035,Villaverde,LOS ROSALES,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
17174126893,Villaverde,LOS ROSALES,TURISMO,Cero Emisiones,ELECTRICO
1717420723,Villaverde,LOS ROSALES,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
335730524,Retiro,LOS JERONIMOS,TURISMO,Cero Emisiones,ELECTRICO
335258860,Retiro,LOS JERONIMOS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
335988299,Retiro,LOS JERONIMOS,TURISMO,Cero Emisiones,ELECTRICO
335973531,Retiro,LOS JERONIMOS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
335568243,Retiro,LOS JERONIMOS,TURISMO,Cero Emisiones,ELECTRICO
