ID,COD-DISTRITO,DISTRITO,COD-BARRIO,BARRIO,VIA,NUMERO,COLOR,L-B,PLAZAS
B-271,01,CENTRO,01-01,PALACIO,CALLE DE SEGOVIA,20,Verde,Línea,"2"
B-272,01,CENTRO,01-01,PALACIO,CALLE DE SEGOVIA,21,Verde,Línea,"1"
B-273,01,CENTRO,01-01,PALACIO,CALLE DE SEGOVIA,21,Verde,Línea,"5"
B-274,01,CENTRO,01-01,PALACIO,CALLE DE SEGOVIA,24,Verde,Línea,"5"
B-275,01,CENTRO,01-01,PALACIO,CALLE DE SEGOVIA,24,Verde,Línea,"6"
B-276,01,CENTRO,01-01,PALACIO,CALLE DE SEGOVIA,25,Verde,Línea,"14"
B-277,01,CENTRO,01-01,PALACIO,CALLE DE SEGOVIA,26,Verde,Línea,"2"
B-278,01,CENTRO,01-01,PALACIO,CALLE DE SEGOVIA,26,Verde,Línea,"1"
B-279,01,CENTRO,01-01,PALACIO,CALLE DE SEGOVIA,27,Verde,Línea,"40"
B-280,01,CENTRO,01-01,PALACIO,CALLE DE SEGOVIA,31,Verde,Línea,"3"
B-281,01,CENTRO,01-01,PALACIO,CALLE DE SEGOVIA,35,Verde,Línea,"4"
B-282,01,CENTRO,01-01,PALACIO,CALLE DE SEGOVIA,37,Verde,Línea,"9"
B-283,01,CENTRO,01-01,PALACIO,CALLE DE SEGOVIA,37,Verde,Línea,"1"
B-284,01,CENTRO,01-01,PALACIO,CALLE DE SEGOVIA,39,Verde,Línea,"6"
B-285,01,CENTRO,01-01,PALACIO,RONDA SEGOVIA,3,Verde,Línea,"1"
B-286,01,CENTRO,01-01,PALACIO,RONDA SEGOVIA,5,Verde,Línea,"3"
B-287,01,CENTRO,01-01,PALACIO,RONDA SEGOVIA,7,Verde,Línea,"2"
B-288,01,CENTRO,01-01,PALACIO,RONDA SEGOVIA,9,Verde,Línea,"4"
B-289,01,CENTRO,01-01,PALACIO,RONDA SEGOVIA,13,Verde,Línea,"6"
B-290,01,CENTRO,01-01,PALACIO,RONDA SEGOVIA,15,Verde,Línea,"3"
B-291,01,CENTRO,01-01,PALACIO,RONDA SEGOVIA,17,Verde,Línea,"8"
B-292,01,CENTRO,01-01,PALACIO,RONDA SEGOVIA,21,Verde,Línea,"1"
B-293,01,CENTRO,01-01,PALACIO,RONDA SEGOVIA,25,Verde,Línea,"3"
B-294,01,CENTRO,01-01,PALACIO,RONDA SEGOVIA,27,Verde,Línea,"1"
B-295,01,CENTRO,01-01,PALACIO,RONDA SEGOVIA,35,Verde,Línea,"1"
B-296,01,CENTRO,01-01,PALACIO,RONDA SEGOVIA,39,Verde,Línea,"4"
B-297,01,CENTRO,01-01,PALACIO,RONDA SEGOVIA,41,Verde,Línea,"7"
B-298,01,CENTRO,01-01,PALACIO,RONDA SEGOVIA,45,Verde,Línea,"2"
B-299,01,CENTRO,01-01,PALACIO,RONDA SEGOVIA,47,Verde,Línea,"1"
B-300,01,CENTRO,01-01,PALACIO,RONDA SEGOVIA,49,Verde,Línea,"1"
B-301,01,CENTRO,01-01,PALACIO,RONDA SEGOVIA,53,Verde,Línea,"6"
B-302,01,CENTRO,01-01,PALACIO,RONDA SEGOVIA,55,Verde,Línea,"4"
B-303,01,CENTRO,01-01,PALACIO,RONDA SEGOVIA,61,Verde,Línea,"10"
B-304,01,CENTRO,01-01,PALACIO,RONDA SEGOVIA,69,Verde,Línea,"38"
B-305,01,CENTRO,01-01,PALACIO,RONDA SEGOVIA,75,Verde,Línea,"3"
B-306,01,CENTRO,01-01,PALACIO,RONDA SEGOVIA,87,Verde,Línea,"4"
B-307,01,CENTRO,01-01,PALACIO,RONDA SEGOVIA,31 B,Verde,Línea,"1"
B-308,01,CENTRO,01-01,PALACIO,RONDA SEGOVIA,37 B,Verde,Línea,"2"
B-309,01,CENTRO,01-01,PALACIO,CALLE DE LA SIERPE,2,Verde,Línea,"7"
B-310,01,CENTRO,01-01,PALACIO,CALLE DE LA SIERPE,6,Verde,Línea,"1"
B-311,01,CENTRO,01-01,PALACIO,CALLE DE SILVA,4,Verde,Línea,"7"
B-312,01,CENTRO,01-01,PALACIO,CALLE DE SILVA,7,Verde,Línea,"2"
B-313,01,CENTRO,01-01,PALACIO,CALLE DE SILVA,8,Verde,Línea,"1"
B-314,01,CENTRO,01-01,PALACIO,CALLE DE LAS TABERNILLAS,6,Verde,Línea,"2"
B-315,01,CENTRO,01-01,PALACIO,CALLE DE TOLEDO,34,Verde,Línea,"3"
B-316,01,CENTRO,01-01,PALACIO,CALLE DE TOLEDO,44,Verde,Batería,"4"
B-317,01,CENTRO,01-01,PALACIO,CALLE DE TOLEDO,98,Verde,Línea,"2"
B-318,01,CENTRO,01-01,PALACIO,CALLE DE TOLEDO,104,Verde,Línea,"7"
B-319,01,CENTRO,01-01,PALACIO,CALLE DE TORIJA,4,Verde,Batería,"17"
B-320,01,CENTRO,01-01,PALACIO,CALLE DE TORIJA,4,Verde,Línea,"8"
B-321,01,CENTRO,01-01,PALACIO,CALLE DE LA UNION,1,Verde,Línea,"2"
B-322,01,CENTRO,01-01,PALACIO,CALLE DE LA UNION,2,Verde,Línea,"1"
B-323,01,CENTRO,01-01,PALACIO,CALLE DE LA UNION,3,Verde,Línea,"4"
B-324,01,CENTRO,01-01,PALACIO,CALLE DE LA UNION,5,Verde,Línea,"2"
B-325,01,CENTRO,01-01,PALACIO,CALLE DE LA UNION,9,Verde,Línea,"4"
B-326,01,CENTRO,01-01,PALACIO,CALLE DE VALLICIERGO,2,Verde,Línea,"8"
B-327,01,CENTRO,01-01,PALACIO,CUESTA VEGA,0,Naranja,Línea,"35"
B-328,01,CENTRO,01-01,PALACIO,CUESTA VEGA,1,Verde,Línea,"6"
B-329,01,CENTRO,01-01,PALACIO,CUESTA VEGA,1,Verde,Batería,"11"
B-330,01,CENTRO,01-01,PALACIO,CUESTA VEGA,3,Naranja,Línea,"3"
B-331,01,CENTRO,01-01,PALACIO,CUESTA VEGA,,Naranja,Línea,"13"
B-332,01,CENTRO,01-01,PALACIO,CUESTA VEGA,,Naranja,Línea,"23"
B-333,01,CENTRO,01-01,PALACIO,CALLE DE LA VENTOSA,17,Verde,Línea,"2"
B-334,01,CENTRO,01-01,PALACIO,CALLE DE LA VENTOSA,19,Verde,Línea,"8"
B-335,01,CENTRO,01-01,PALACIO,CALLE DE LA VENTOSA,25,Verde,Línea,"1"
B-336,01,CENTRO,01-01,PALACIO,CALLE DE LA VENTOSA,26,Verde,Línea,"11"
B-337,01,CENTRO,01-01,PALACIO,CALLE DE LA VENTOSA,28,Verde,Línea,"4"
B-338,01,CENTRO,01-01,PALACIO,CALLE DE LA VENTOSA,30,Verde,Línea,"4"
B-339,01,CENTRO,01-01,PALACIO,CALLE DE LA VILLA,2,Verde,Línea,"3"
B-340,01,CENTRO,01-01,PALACIO,PLAZA VIRGEN DE LA PALOMA,4,Verde,Línea,"3"
B-341,01,CENTRO,01-01,PALACIO,PLAZA VIRGEN DE LA PALOMA,4,Verde,Línea,"2"
B-342,01,CENTRO,01-01,PALACIO,PLAZA VIRGEN DE LA PALOMA,5,Verde,Línea,"3"
B-343,01,CENTRO,01-02,EMBAJADORES,CALLE DE LAS AMAZONAS,6,Verde,Línea,"9"
B-344,01,CENTRO,01-02,EMBAJADORES,CALLE DE AMPARO,91,Verde,Línea,"3"
B-345,01,CENTRO,01-02,EMBAJADORES,CALLE DE AMPARO,92,Verde,Línea,"23"
B-346,01,CENTRO,01-02,EMBAJADORES,CALLE DE AMPARO,94,Verde,Línea,"11"
B-347,01,CENTRO,01-02,EMBAJADORES,CALLE DE AMPARO,95,Verde,Línea,"7"
B-348,01,CENTRO,01-02,EMBAJADORES,CALLE DE AMPARO,115,Verde,Línea,"6"
B-349,01,CENTRO,01-02,EMBAJADORES,CALLE DE LA ARGANZUELA,9,Verde,Línea,"3"
B-350,01,CENTRO,01-02,EMBAJADORES,CALLE DE LA ARGANZUELA,13,Verde,Línea,"5"
B-351,01,CENTRO,01-02,EMBAJADORES,CALLE DE LA ARGANZUELA,19,Verde,Línea,"8"
B-352,01,CENTRO,01-02,EMBAJADORES,CALLE DE LA ARGANZUELA,27,Verde,Línea,"14"
B-353,01,CENTRO,01-02,EMBAJADORES,CALLE DE LA ARGANZUELA,33,Verde,Línea,"4"
B-354,01,CENTRO,01-02,EMBAJADORES,CALLE DE ARGUMOSA,2,Verde,Línea,"1"
B-355,01,CENTRO,01-02,EMBAJADORES,CALLE DE ARGUMOSA,2,Verde,Línea,"1"
B-356,01,CENTRO,01-02,EMBAJADORES,CALLE DE ARGUMOSA,4,Verde,Línea,"4"
B-357,01,CENTRO,01-02,EMBAJADORES,CALLE DE ARGUMOSA,5,Verde,Batería,"15"
B-358,01,CENTRO,01-02,EMBAJADORES,CALLE DE ARGUMOSA,6,Verde,Línea,"2"
B-359,01,CENTRO,01-02,EMBAJADORES,CALLE DE ARGUMOSA,10,Verde,Línea,"5"
B-360,01,CENTRO,01-02,EMBAJADORES,CALLE DE ARGUMOSA,10,Verde,Batería,"12"
B-361,01,CENTRO,01-02,EMBAJADORES,CALLE DE ARGUMOSA,14,Verde,Línea,"4"
B-362,01,CENTRO,01-02,EMBAJADORES,CALLE DE ARGUMOSA,18,Verde,Línea,"6"
B-363,01,CENTRO,01-02,EMBAJADORES,CALLE DE ARGUMOSA,19,Verde,Batería,"32"
B-364,01,CENTRO,01-02,EMBAJADORES,CALLE DE ARGUMOSA,22,Verde,Línea,"3"
B-365,01,CENTRO,01-02,EMBAJADORES,CALLE DE ARGUMOSA,24,Verde,Línea,"3"
B-366,01,CENTRO,01-02,EMBAJADORES,CALLE DE ARGUMOSA,24,Verde,Línea,"2"
B-367,01,CENTRO,01-02,EMBAJADORES,CALLE DE ARGUMOSA,29,Verde,Batería,"13"
B-368,01,CENTRO,01-02,EMBAJADORES,CALLE DE ARGUMOSA,29,Verde,Línea,"4"
B-369,01,CENTRO,01-02,EMBAJADORES,CALLE DE ARGUMOSA,30,Verde,Línea,"9"
B-370,01,CENTRO,01-02,EMBAJADORES,CALLE DE ARGUMOSA,32,Verde,Línea,"1"
B-371,01,CENTRO,01-02,EMBAJADORES,CALLE DE ARGUMOSA,33,Verde,Batería,"4"
B-372,01,CENTRO,01-02,EMBAJADORES,CALLE DE ARGUMOSA,1 B,Verde,Línea,"1"
B-373,01,CENTRO,01-02,EMBAJADORES,CALLE DE ATOCHA,22,Verde,Línea,"3"
B-374,01,CENTRO,01-02,EMBAJADORES,CALLE DE ATOCHA,26,Verde,Línea,"3"
B-375,01,CENTRO,01-02,EMBAJADORES,CALLE DE ATOCHA,36,Verde,Línea,"1"
B-376,01,CENTRO,01-02,EMBAJADORES,CALLE DE ATOCHA,100,Verde,Línea,"6"
B-377,01,CENTRO,01-02,EMBAJADORES,CALLE DE ATOCHA,106,Verde,Línea,"2"
B-378,01,CENTRO,01-02,EMBAJADORES,CALLE DE ATOCHA,106,Verde,Línea,"2"
B-379,01,CENTRO,01-02,EMBAJADORES,CALLE DE ATOCHA,106,Verde,Línea,"2"
B-380,01,CENTRO,01-02,EMBAJADORES,CALLE DE ATOCHA,108,Verde,Línea,"1"
B-381,01,CENTRO,01-02,EMBAJADORES,CALLE DE ATOCHA,112,Verde,Línea,"2"
B-382,01,CENTRO,01-02,EMBAJADORES,CALLE DE ATOCHA,112,Verde,Línea,"2"
B-383,01,CENTRO,01-02,EMBAJADORES,CALLE DE ATOCHA,117,Verde,Línea,"2"
B-384,01,CENTRO,01-02,EMBAJADORES,CALLE DE ATOCHA,121,Verde,Línea,"2"
B-385,01,CENTRO,01-02,EMBAJADORES,RONDA ATOCHA,12:00 AM,Verde,Línea,"1"
B-386,01,CENTRO,01-02,EMBAJADORES,RONDA ATOCHA,12,Verde,Línea,"3"
B-387,01,CENTRO,01-02,EMBAJADORES,RONDA ATOCHA,14,Verde,Línea,"3"
B-388,01,CENTRO,01-02,EMBAJADORES,RONDA ATOCHA,16,Verde,Línea,"13"
B-389,01,CENTRO,01-02,EMBAJADORES,RONDA ATOCHA,20,Verde,Línea,"1"
B-390,01,CENTRO,01-02,EMBAJADORES,RONDA ATOCHA,24,Verde,Línea,"5"
B-391,01,CENTRO,01-02,EMBAJADORES,RONDA ATOCHA,34,Verde,Línea,"1"
B-392,01,CENTRO,01-02,EMBAJADORES,RONDA ATOCHA,34,Verde,Línea,"1"
B-393,01,CENTRO,01-02,EMBAJADORES,CALLE DEL AVE MARIA,8,Verde,Línea,"3"
B-394,01,CENTRO,01-02,EMBAJADORES,CALLE DEL AVE MARIA,9,Verde,Línea,"3"
B-395,01,CENTRO,01-02,EMBAJADORES,CALLE DEL AVE MARIA,11,Verde,Línea,"3"
B-396,01,CENTRO,01-02,EMBAJADORES,CALLE DEL AVE MARIA,12,Verde,Línea,"1"
B-397,01,CENTRO,01-02,EMBAJADORES,CALLE DEL AVE MARIA,13,Verde,Línea,"1"
B-398,01,CENTRO,01-02,EMBAJADORES,CALLE DEL AVE MARIA,15,Verde,Línea,"2"
B-399,01,CENTRO,01-02,EMBAJADORES,CALLE DEL AVE MARIA,17,Verde,Línea,"3"
B-400,01,CENTRO,01-02,EMBAJADORES,CALLE DEL AVE MARIA,18,Verde,Línea,"5"
B-401,01,CENTRO,01-02,EMBAJADORES,CALLE DEL AVE MARIA,23,Verde,Línea,"2"
B-402,01,CENTRO,01-02,EMBAJADORES,CALLE DEL AVE MARIA,24,Verde,Línea,"2"
B-403,01,CENTRO,01-02,EMBAJADORES,CALLE DEL AVE MARIA,26,Verde,Línea,"2"
B-404,01,CENTRO,01-02,EMBAJADORES,CALLE DEL AVE MARIA,39,Verde,Línea,"3"
B-405,01,CENTRO,01-02,EMBAJADORES,CALLE DEL AVE MARIA,40,Verde,Línea,"2"
B-406,01,CENTRO,01-02,EMBAJADORES,CALLE DEL AVE MARIA,41,Verde,Línea,"2"
B-407,01,CENTRO,01-02,EMBAJADORES,CALLE DEL AVE MARIA,42,Verde,Línea,"5"
B-408,01,CENTRO,01-02,EMBAJADORES,CALLE DEL AVE MARIA,43,Verde,Línea,"3"
B-409,01,CENTRO,01-02,EMBAJADORES,CALLE DEL AVE MARIA,46,Verde,Línea,"12"
B-410,01,CENTRO,01-02,EMBAJADORES,CALLE DEL AVE MARIA,52,Verde,Línea,"2"
B-411,01,CENTRO,01-02,EMBAJADORES,CALLE DE BUENAVISTA,21,Verde,Línea,"5"
B-412,01,CENTRO,01-02,EMBAJADORES,CALLE DE BUENAVISTA,27,Verde,Línea,"10"
B-413,01,CENTRO,01-02,EMBAJADORES,CALLE DE BUENAVISTA,41,Verde,Línea,"8"
B-414,01,CENTRO,01-02,EMBAJADORES,PLAZA CAMPILLO DEL MUNDO NUEVO,2,Verde,Línea,"4"
B-415,01,CENTRO,01-02,EMBAJADORES,PLAZA CAMPILLO DEL MUNDO NUEVO,3,Verde,Línea,"1"
B-416,01,CENTRO,01-02,EMBAJADORES,PLAZA CAMPILLO DEL MUNDO NUEVO,4,Verde,Línea,"4"
B-417,01,CENTRO,01-02,EMBAJADORES,PLAZA CAMPILLO DEL MUNDO NUEVO,6,Verde,Batería,"15"
B-418,01,CENTRO,01-02,EMBAJADORES,PLAZA CAMPILLO DEL MUNDO NUEVO,6,Verde,Batería,"14"
B-419,01,CENTRO,01-02,EMBAJADORES,PLAZA CAMPILLO DEL MUNDO NUEVO,8,Verde,Batería,"4"
B-420,01,CENTRO,01-02,EMBAJADORES,PLAZA CAMPILLO DEL MUNDO NUEVO,8,Verde,Línea,"5"
B-421,01,CENTRO,01-02,EMBAJADORES,PLAZA CAMPILLO DEL MUNDO NUEVO,9,Verde,Línea,"3"
B-422,01,CENTRO,01-02,EMBAJADORES,PLAZA CAMPILLO DEL MUNDO NUEVO,9,Verde,Batería,"4"
B-423,01,CENTRO,01-02,EMBAJADORES,PLAZA CAMPILLO DEL MUNDO NUEVO,8 B,Verde,Batería,"3"
B-424,01,CENTRO,01-02,EMBAJADORES,CALLE DE LOS CAÑIZARES,1,Verde,Línea,"2"
B-425,01,CENTRO,01-02,EMBAJADORES,CALLE DE LOS CAÑIZARES,3,Verde,Línea,"8"
B-426,01,CENTRO,01-02,EMBAJADORES,CALLE DEL CAPITAN SALAZAR MARTINEZ,3,Verde,Línea,"12"
B-427,01,CENTRO,01-02,EMBAJADORES,CALLE DEL CAPITAN SALAZAR MARTINEZ,3,Verde,Línea,"10"
B-428,01,CENTRO,01-02,EMBAJADORES,CALLE DEL CAPITAN SALAZAR MARTINEZ,4,Verde,Línea,"7"
B-429,01,CENTRO,01-02,EMBAJADORES,CALLE DEL CAPITAN SALAZAR MARTINEZ,5,Verde,Línea,"2"
B-430,01,CENTRO,01-02,EMBAJADORES,CALLE DEL CAPITAN SALAZAR MARTINEZ,9,Verde,Línea,"2"
B-431,01,CENTRO,01-02,EMBAJADORES,CALLE DEL CAPITAN SALAZAR MARTINEZ,9,Verde,Línea,"3"
B-432,01,CENTRO,01-02,EMBAJADORES,CALLE DE CARLOS ARNICHES,6,Verde,Línea,"10"
B-433,01,CENTRO,01-02,EMBAJADORES,CALLE DE CARLOS ARNICHES,10,Verde,Línea,"2"
B-434,01,CENTRO,01-02,EMBAJADORES,CALLE DE CARLOS ARNICHES,17,Verde,Línea,"9"
B-435,01,CENTRO,01-02,EMBAJADORES,CALLE DE CARLOS ARNICHES,23,Verde,Línea,"4"
B-436,01,CENTRO,01-02,EMBAJADORES,CALLE DE CARLOS ARNICHES,27,Verde,Línea,"3"
B-437,01,CENTRO,01-02,EMBAJADORES,CALLE DE CARLOS ARNICHES,31,Verde,Línea,"2"
B-438,01,CENTRO,01-02,EMBAJADORES,CALLE DE CARLOS ARNICHES,32,Verde,Línea,"1"
B-439,01,CENTRO,01-02,EMBAJADORES,PLAZA CASCORRO,2,Verde,Línea,"7"
B-440,01,CENTRO,01-02,EMBAJADORES,PLAZA CASCORRO,13,Verde,Línea,"5"
B-441,01,CENTRO,01-02,EMBAJADORES,PLAZA CASCORRO,18,Verde,Línea,"8"
B-442,01,CENTRO,01-02,EMBAJADORES,PLAZA CASCORRO,20,Verde,Línea,"5"
B-443,01,CENTRO,01-02,EMBAJADORES,PLAZA CASCORRO,20,Verde,Línea,"2"
B-444,01,CENTRO,01-02,EMBAJADORES,PLAZA CASCORRO,20,Verde,Línea,"1"
B-445,01,CENTRO,01-02,EMBAJADORES,PLAZA CASCORRO,22,Verde,Batería,"7"
B-446,01,CENTRO,01-02,EMBAJADORES,CALLE DEL CASINO,3,Verde,Línea,"7"
B-447,01,CENTRO,01-02,EMBAJADORES,CALLE DE LA COLEGIATA,4,Verde,Línea,"6"
B-448,01,CENTRO,01-02,EMBAJADORES,CALLE DE LA COLEGIATA,6,Verde,Línea,"5"
B-449,01,CENTRO,01-02,EMBAJADORES,CALLE DE LA COLEGIATA,8,Verde,Línea,"1"
B-450,01,CENTRO,01-02,EMBAJADORES,CALLE DE LA COLEGIATA,10,Verde,Línea,"4"
B-451,01,CENTRO,01-02,EMBAJADORES,CALLE DE LA COLEGIATA,11,Verde,Línea,"3"
B-452,01,CENTRO,01-02,EMBAJADORES,CALLE DE LA COLEGIATA,13,Verde,Línea,"4"
B-453,01,CENTRO,01-02,EMBAJADORES,CALLE DE LA COLEGIATA,14,Verde,Línea,"9"
B-454,01,CENTRO,01-02,EMBAJADORES,CALLE DE LA CONCEPCION JERONIMA,13,Verde,Línea,"3"
B-455,01,CENTRO,01-02,EMBAJADORES,CALLE DEL CONDE DE ROMANONES,3,Verde,Línea,"3"
B-456,01,CENTRO,01-02,EMBAJADORES,CALLE DEL CONDE DE ROMANONES,5,Verde,Línea,"2"
B-457,01,CENTRO,01-02,EMBAJADORES,CALLE DEL CONDE DE ROMANONES,8,Verde,Línea,"8"
B-458,01,CENTRO,01-02,EMBAJADORES,CALLE DEL CONDE DE ROMANONES,9,Verde,Línea,"16"
B-459,01,CENTRO,01-02,EMBAJADORES,CALLE DEL CONDE DE ROMANONES,12,Verde,Línea,"3"
B-460,01,CENTRO,01-02,EMBAJADORES,CALLE DEL CONDE DE ROMANONES,14,Verde,Línea,"3"
B-461,01,CENTRO,01-02,EMBAJADORES,CALLE DEL CONDE DE ROMANONES,15,Verde,Línea,"3"
B-462,01,CENTRO,01-02,EMBAJADORES,CALLE DEL DOCTOR CORTEZO,9,Verde,Línea,"5"
B-463,01,CENTRO,01-02,EMBAJADORES,CALLE DEL DOCTOR CORTEZO,14,Verde,Línea,"5"
B-464,01,CENTRO,01-02,EMBAJADORES,CALLE DEL DOCTOR FOURQUET,1,Verde,Línea,"4"
B-465,01,CENTRO,01-02,EMBAJADORES,CALLE DEL DOCTOR FOURQUET,3,Verde,Línea,"1"
B-466,01,CENTRO,01-02,EMBAJADORES,CALLE DEL DOCTOR FOURQUET,5,Verde,Línea,"4"
B-467,01,CENTRO,01-02,EMBAJADORES,CALLE DEL DOCTOR FOURQUET,6,Verde,Línea,"9"
B-468,01,CENTRO,01-02,EMBAJADORES,CALLE DEL DOCTOR FOURQUET,11,Verde,Línea,"11"
B-469,01,CENTRO,01-02,EMBAJADORES,CALLE DEL DOCTOR FOURQUET,14,Verde,Línea,"13"
B-470,01,CENTRO,01-02,EMBAJADORES,CALLE DEL DOCTOR FOURQUET,17,Verde,Línea,"6"
B-471,01,CENTRO,01-02,EMBAJADORES,CALLE DEL DOCTOR FOURQUET,18,Verde,Línea,"14"
B-472,01,CENTRO,01-02,EMBAJADORES,CALLE DEL DOCTOR FOURQUET,21,Verde,Línea,"6"
B-473,01,CENTRO,01-02,EMBAJADORES,CALLE DEL DOCTOR FOURQUET,26,Verde,Línea,"26"
B-474,01,CENTRO,01-02,EMBAJADORES,CALLE DEL DOCTOR FOURQUET,27,Verde,Línea,"10"
B-475,01,CENTRO,01-02,EMBAJADORES,CALLE DEL DOCTOR FOURQUET,30,Verde,Línea,"11"
B-476,01,CENTRO,01-02,EMBAJADORES,CALLE DEL DOCTOR FOURQUET,31,Verde,Línea,"3"
B-477,01,CENTRO,01-02,EMBAJADORES,CALLE DEL DOCTOR FOURQUET,33,Verde,Línea,"3"
B-478,01,CENTRO,01-02,EMBAJADORES,CALLE DEL DOCTOR FOURQUET,34,Verde,Línea,"1"
B-479,01,CENTRO,01-02,EMBAJADORES,CALLE DEL DOCTOR PIGA,1,Verde,Línea,"5"
B-480,01,CENTRO,01-02,EMBAJADORES,CALLE DEL DOCTOR PIGA,4,Verde,Línea,"5"
B-481,01,CENTRO,01-02,EMBAJADORES,CALLE DEL DOCTOR PIGA,8,Verde,Línea,"1"
B-482,01,CENTRO,01-02,EMBAJADORES,CALLE DEL DOCTOR PIGA,15,Verde,Línea,"8"
B-483,01,CENTRO,01-02,EMBAJADORES,CALLE DEL DUQUE DE ALBA,7,Verde,Línea,"3"
B-484,01,CENTRO,01-02,EMBAJADORES,CALLE DEL DUQUE DE ALBA,11,Verde,Línea,"3"
B-485,01,CENTRO,01-02,EMBAJADORES,CALLE DEL DUQUE DE ALBA,12,Verde,Línea,"2"
B-486,01,CENTRO,01-02,EMBAJADORES,CALLE DEL DUQUE DE ALBA,13,Verde,Línea,"3"
B-487,01,CENTRO,01-02,EMBAJADORES,CALLE DEL DUQUE DE FERNAN NUÑEZ,4,Verde,Línea,"9"
B-488,01,CENTRO,01-02,EMBAJADORES,CALLE DEL DUQUE DE RIVAS,2,Verde,Línea,"3"
B-489,01,CENTRO,01-02,EMBAJADORES,CALLE DEL DUQUE DE RIVAS,2,Verde,Línea,"1"
B-490,01,CENTRO,01-02,EMBAJADORES,CALLE DEL DUQUE DE RIVAS,4,Verde,Línea,"6"
B-491,01,CENTRO,01-02,EMBAJADORES,CALLE DEL DUQUE DE RIVAS,8,Verde,Línea,"5"
B-492,01,CENTRO,01-02,EMBAJADORES,CALLE DE EMBAJADORES,1,Verde,Línea,"6"
B-493,01,CENTRO,01-02,EMBAJADORES,CALLE DE EMBAJADORES,3,Verde,Línea,"2"
B-494,01,CENTRO,01-02,EMBAJADORES,CALLE DE EMBAJADORES,4,Verde,Línea,"15"
B-495,01,CENTRO,01-02,EMBAJADORES,CALLE DE EMBAJADORES,7,Verde,Línea,"3"
B-496,01,CENTRO,01-02,EMBAJADORES,CALLE DE EMBAJADORES,8,Verde,Línea,"4"
B-497,01,CENTRO,01-02,EMBAJADORES,CALLE DE EMBAJADORES,35,Verde,Línea,"4"
B-498,01,CENTRO,01-02,EMBAJADORES,CALLE DE EMBAJADORES,37,Verde,Línea,"2"
B-499,01,CENTRO,01-02,EMBAJADORES,CALLE DE EMBAJADORES,40,Verde,Línea,"1"
B-500,01,CENTRO,01-02,EMBAJADORES,CALLE DE EMBAJADORES,42,Verde,Línea,"2"
B-501,01,CENTRO,01-02,EMBAJADORES,CALLE DE EMBAJADORES,47,Verde,Línea,"8"
B-502,01,CENTRO,01-02,EMBAJADORES,CALLE DE EMBAJADORES,49,Verde,Línea,"1"
B-503,01,CENTRO,01-02,EMBAJADORES,CALLE DE EMBAJADORES,52,Verde,Línea,"6"
B-504,01,CENTRO,01-02,EMBAJADORES,CALLE DE EMBAJADORES,53,Verde,Línea,"8"
B-505,01,CENTRO,01-02,EMBAJADORES,CALLE DE EMBAJADORES,53,Verde,Línea,"5"
B-506,01,CENTRO,01-02,EMBAJADORES,CALLE DE EMBAJADORES,53,Verde,Línea,"3"
B-507,01,CENTRO,01-02,EMBAJADORES,CALLE DE EMBAJADORES,58,Verde,Línea,"2"
B-508,01,CENTRO,01-02,EMBAJADORES,CALLE DE EMBAJADORES,64,Verde,Línea,"3"
B-509,01,CENTRO,01-02,EMBAJADORES,CALLE DE EMBAJADORES,68,Verde,Línea,"2"
B-510,01,CENTRO,01-02,EMBAJADORES,CALLE DE EMBAJADORES,68,Verde,Línea,"2"
B-511,01,CENTRO,01-02,EMBAJADORES,CALLE DE EMBAJADORES,68,Verde,Línea,"1"
B-512,01,CENTRO,01-02,EMBAJADORES,CALLE DE EMBAJADORES,70,Verde,Línea,"10"
B-513,01,CENTRO,01-02,EMBAJADORES,CALLE DE EMBAJADORES,70,Verde,Línea,"8"
B-514,01,CENTRO,01-02,EMBAJADORES,GLORIETA EMBAJADORES,10,Verde,Batería,"6"
B-515,01,CENTRO,01-02,EMBAJADORES,CALLE DE LA ESCUADRA,1,Verde,Línea,"1"
B-516,01,CENTRO,01-02,EMBAJADORES,CALLE DE LA ESCUADRA,2,Verde,Línea,"1"
B-517,01,CENTRO,01-02,EMBAJADORES,CALLE DE LA ESCUADRA,10,Verde,Línea,"3"
B-518,01,CENTRO,01-02,EMBAJADORES,CALLE DE ESPERANZA,3,Verde,Línea,"7"
B-519,01,CENTRO,01-02,EMBAJADORES,CALLE DE ESPERANZA,10,Verde,Línea,"10"
B-520,01,CENTRO,01-02,EMBAJADORES,CALLE DE LOS ESTUDIOS,6,Verde,Línea,"20"
B-521,01,CENTRO,01-02,EMBAJADORES,PLAZA GENERAL VARA DE REY,1,Verde,Batería,"5"
B-522,01,CENTRO,01-02,EMBAJADORES,PLAZA GENERAL VARA DE REY,1,Verde,Batería,"7"
B-523,01,CENTRO,01-02,EMBAJADORES,PLAZA GENERAL VARA DE REY,1,Verde,Línea,"5"
B-524,01,CENTRO,01-02,EMBAJADORES,PLAZA GENERAL VARA DE REY,3,Verde,Línea,"14"
B-525,01,CENTRO,01-02,EMBAJADORES,PLAZA GENERAL VARA DE REY,4,Verde,Batería,"13"
B-526,01,CENTRO,01-02,EMBAJADORES,PLAZA GENERAL VARA DE REY,7,Verde,Línea,"3"
B-527,01,CENTRO,01-02,EMBAJADORES,PLAZA GENERAL VARA DE REY,8,Verde,Batería,"8"
B-528,01,CENTRO,01-02,EMBAJADORES,PLAZA GENERAL VARA DE REY,8,Verde,Línea,"2"
