distrito,barrio,calle,color,bateria_linea,num_plazas
03  RETIRO,03-04 IBIZA,"CALLE DE O'DONNELL,61",Alta Rotación,Línea,4
03  RETIRO,03-04 IBIZA,"CALLE DE O'DONNELL,18 B",Verde,Línea,2
03  RETIRO,03-04 IBIZA,"CALLE DE O'DONNELL,22 B",Verde,Línea,2
03  RETIRO,03-04 IBIZA,"CALLE DE O'DONNELL,6 B",Verde,Línea,2
03  RETIRO,03-04 IBIZA,CALLE DE O'DONNELL,Alta Rotación,Línea,4
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE LA ACADEMIA,1",Verde,Línea,8
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE LA ACADEMIA,1",Verde,Línea,4
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE LA ACADEMIA,2",Verde,Línea,12
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE LA ACADEMIA,3",Verde,Línea,1
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE LA ACADEMIA,4",Verde,Batería,10
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE LA ACADEMIA,5",Verde,Línea,3
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE LA ACADEMIA,6",Verde,Batería,4
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE LA ACADEMIA,7",Verde,Línea,4
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE LA ACADEMIA,10",Verde,Batería,15
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE LA ACADEMIA,11",Verde,Línea,3
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE LA ACADEMIA,11",Verde,Línea,2
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE AGUSTIN QUEROL,3",Verde,Línea,1
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE AGUSTIN QUEROL,5",Verde,Línea,1
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE AGUSTIN QUEROL,9",Verde,Línea,2
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE AGUSTIN QUEROL,13",Verde,Línea,4
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE AGUSTIN QUEROL,9 B",Verde,Línea,14
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ALBERTO BOSCH,2",Verde,Batería,6
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ALBERTO BOSCH,4",Verde,Batería,11
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ALBERTO BOSCH,5",Verde,Línea,11
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ALBERTO BOSCH,6",Verde,Batería,6
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ALBERTO BOSCH,9",Verde,Línea,4
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ALBERTO BOSCH,10",Verde,Batería,20
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ALBERTO BOSCH,11",Verde,Línea,3
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ALBERTO BOSCH,14",Verde,Batería,4
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ALBERTO BOSCH,16",Verde,Batería,7
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ALBERTO BOSCH,17",Verde,Línea,6
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ALFONSO XI,1",Azul,Línea,1
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ALFONSO XI,1",Verde,Batería,6
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ALFONSO XI,2",Azul,Batería,6
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ALFONSO XI,4",Azul,Línea,4
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ALFONSO XI,5",Verde,Línea,8
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ALFONSO XI,7",Verde,Línea,4
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ALFONSO XI,8",Verde,Batería,18
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ALFONSO XI,9",Verde,Línea,7
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ALFONSO XI,10",Verde,Batería,4
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ALFONSO XI,10",Verde,Batería,7
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ALFONSO XI,11",Verde,Línea,4
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ALFONSO XI,12",Verde,Batería,9
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ALFONSO XI,13",Verde,Línea,5
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ALFONSO XI,15",Verde,Línea,4
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ALFONSO XI,16",Verde,Batería,22
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ALFONSO XII,2",Verde,Línea,2
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ALFONSO XII,3",Verde,Línea,1
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ALFONSO XII,6",Verde,Línea,3
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ALFONSO XII,7",Verde,Línea,22
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ALFONSO XII,8",Verde,Línea,4
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ALFONSO XII,9",Verde,Línea,4
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ALFONSO XII,12",Verde,Línea,3
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ALFONSO XII,16",Verde,Línea,1
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ALFONSO XII,16",Verde,Línea,2
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ALFONSO XII,17",Verde,Batería,3
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ALFONSO XII,17",Verde,Batería,3
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ALFONSO XII,17",Verde,Batería,8
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ALFONSO XII,17",Verde,Línea,1
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ALFONSO XII,19",Verde,Línea,1
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ALFONSO XII,20",Verde,Línea,3
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ALFONSO XII,22",Verde,Línea,5
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ALFONSO XII,26",Verde,Línea,2
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ALFONSO XII,26",Verde,Línea,2
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ALFONSO XII,32",Verde,Línea,3
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ALFONSO XII,34",Verde,Línea,5
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ALFONSO XII,36",Verde,Línea,4
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ALFONSO XII,40",Verde,Línea,2
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ALFONSO XII,44",Verde,Línea,3
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ALFONSO XII,48",Verde,Línea,5
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ALFONSO XII,50",Azul,Línea,1
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ALFONSO XII,52",Azul,Línea,3
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ALFONSO XII,58",Verde,Línea,3
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ALFONSO XII,60",Verde,Línea,5
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ALFONSO XII,62",Verde,Línea,7
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ALFONSO XII,64",Verde,Línea,2
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ALFONSO XII,68",Verde,Línea,7
03  RETIRO,03-05 JERÓNIMOS,CALLE DE ALFONSO XII,Azul,Línea,40
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ANDRES TORREJON,13",Verde,Línea,4
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ANDRES TORREJON,13",Verde,Línea,1
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ANDRES TORREJON,14",Verde,Línea,3
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ANDRES TORREJON,15",Verde,Línea,4
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ANDRES TORREJON,16",Verde,Línea,1
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ANDRES TORREJON,17",Verde,Línea,2
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ANDRES TORREJON,17",Verde,Línea,2
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ANDRES TORREJON,19",Verde,Línea,1
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ANDRES TORREJON,19",Verde,Línea,5
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ANDRES TORREJON,19",Verde,Línea,10
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ANTONIO MAURA,1",Verde,Batería,4
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ANTONIO MAURA,1",Verde,Batería,5
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ANTONIO MAURA,4",Verde,Batería,8
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ANTONIO MAURA,5",Verde,Batería,24
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ANTONIO MAURA,10",Verde,Batería,5
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ANTONIO MAURA,11",Azul,Batería,24
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ANTONIO MAURA,12",Verde,Batería,2
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ANTONIO MAURA,14",Verde,Batería,9
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ANTONIO MAURA,16",Verde,Batería,1
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ANTONIO MAURA,18",Verde,Batería,11
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ANTONIO MAURA,20",Verde,Batería,5
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ANTONIO MAURA,22",Verde,Batería,5
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE CASADO DEL ALISAL,5",Verde,Línea,6
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE CASADO DEL ALISAL,7",Verde,Línea,3
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE CASADO DEL ALISAL,9",Verde,Línea,2
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE CASADO DEL ALISAL,12",Verde,Batería,27
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE CASADO DEL ALISAL,16",Verde,Batería,4
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE CASADO DEL ALISAL,18",Verde,Batería,3
03  RETIRO,03-05 JERÓNIMOS,"CALLE DEL DOCTOR VELASCO,1",Verde,Línea,15
03  RETIRO,03-05 JERÓNIMOS,"CALLE DEL DOCTOR VELASCO,2",Verde,Línea,5
03  RETIRO,03-05 JERÓNIMOS,"CALLE DEL DOCTOR VELASCO,2",Verde,Línea,1
03  RETIRO,03-05 JERÓNIMOS,"CALLE DEL DOCTOR VELASCO,2",Verde,Línea,3
03  RETIRO,03-05 JERÓNIMOS,"CALLE DEL DOCTOR VELASCO,4",Verde,Línea,3
03  RETIRO,03-05 JERÓNIMOS,"CALLE DEL DOCTOR VELASCO,4",Verde,Línea,2
03  RETIRO,03-05 JERÓNIMOS,"CALLE DEL DOCTOR VELASCO,6",Verde,Línea,3
03  RETIRO,03-05 JERÓNIMOS,"CALLE DEL DOCTOR VELASCO,12",Verde,Línea,8
03  RETIRO,03-05 JERÓNIMOS,"CALLE DEL DOCTOR VELASCO,16",Verde,Línea,8
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ESPALTER,3",Verde,Batería,29
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ESPALTER,5",Verde,Batería,6
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ESPALTER,7",Verde,Batería,4
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ESPALTER,8",Verde,Batería,2
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ESPALTER,10",Verde,Batería,1
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ESPALTER,10",Verde,Batería,2
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ESPALTER,12",Verde,Batería,2
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ESPALTER,12",Verde,Batería,2
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ESPALTER,13",Verde,Batería,13
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ESPALTER,13",Verde,Línea,16
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ESPALTER,15",Verde,Batería,1
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ESPALTER,15",Verde,Batería,1
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ESPALTER,15",Verde,Batería,1
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ESPALTER,15",Verde,Batería,1
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ESPALTER,17",Verde,Batería,2
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE ESPALTER,8 B",Verde,Batería,2
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE FELIPE IV,1",Verde,Línea,4
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE FELIPE IV,1",Verde,Línea,6
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE FELIPE IV,3",Verde,Línea,11
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE FELIPE IV,7",Verde,Línea,5
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE FELIPE IV,9",Verde,Línea,1
03  RETIRO,03-05 JERÓNIMOS,CALLE DE FELIPE IV,Verde,Línea,1
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE GUTENBERG,19",Verde,Línea,3
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE GUTENBERG,21",Verde,Línea,3
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE GUTENBERG,32",Verde,Línea,6
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE GUTENBERG,32",Verde,Línea,6
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE GUTENBERG,34",Verde,Línea,1
03  RETIRO,03-05 JERÓNIMOS,CALLE DE GUTENBERG,Verde,Línea,2
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE JUAN DE MENA,8",Verde,Batería,15
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE JUAN DE MENA,9",Verde,Batería,6
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE JUAN DE MENA,9",Verde,Línea,5
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE JUAN DE MENA,13",Verde,Línea,1
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE JUAN DE MENA,16",Verde,Batería,7
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE JUAN DE MENA,17",Verde,Línea,5
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE JUAN DE MENA,19",Verde,Línea,6
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE JUAN DE MENA,21",Verde,Línea,3
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE JUAN DE MENA,21",Verde,Batería,21
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE JUAN DE MENA,23",Verde,Línea,3
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE JUAN DE MENA,25",Verde,Línea,3
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE JUAN DE MENA,27",Verde,Línea,2
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE JUAN VALERA,1",Verde,Línea,5
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE JUAN VALERA,1",Verde,Batería,12
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE JUAN VALERA,4",Verde,Línea,6
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE JUAN VALERA,7",Verde,Línea,7
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE JUAN VALERA,11",Verde,Línea,16
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE JUAN VALERA,16",Verde,Línea,3
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE JUAN VALERA,17",Verde,Línea,8
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE JUAN VALERA,21",Verde,Línea,3
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE JUAN VALERA,23",Verde,Línea,1
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE JUAN VALERA,24",Verde,Línea,5
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE JUAN VALERA,25",Verde,Línea,1
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE JUAN VALERA,27",Verde,Línea,2
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE JUAN VALERA,29",Verde,Línea,2
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE JUAN VALERA,33",Verde,Línea,4
03  RETIRO,03-05 JERÓNIMOS,CALLE DE JUAN VALERA,Verde,Línea,5
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE JULIAN GAYARRE,5",Verde,Línea,6
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE JULIAN GAYARRE,7",Verde,Batería,8
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE JULIAN GAYARRE,12",Verde,Línea,3
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE JULIAN GAYARRE,14",Verde,Línea,2
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE JULIAN GAYARRE,16",Verde,Línea,1
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE JULIAN GAYARRE,22",Verde,Batería,8
03  RETIRO,03-05 JERÓNIMOS,"PLAZA LEALTAD,4",Alta Rotación,Batería,4
03  RETIRO,03-05 JERÓNIMOS,"PLAZA LEALTAD,5",Azul,Batería,26
03  RETIRO,03-05 JERÓNIMOS,PLAZA LEALTAD,Azul,Batería,35
03  RETIRO,03-05 JERÓNIMOS,PLAZA LEALTAD,Azul,Línea,2
03  RETIRO,03-05 JERÓNIMOS,PLAZA LEALTAD,Azul,Línea,6
03  RETIRO,03-05 JERÓNIMOS,PLAZA LEALTAD,Alta Rotación,Batería,13
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE LUIS CAMOENS,1",Verde,Línea,4
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE LUIS CAMOENS,9",Verde,Línea,16
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE LUIS CAMOENS,9",Verde,Línea,10
03  RETIRO,03-05 JERÓNIMOS,"PLAZA MARIANO DE CAVIA,1",Verde,Batería,12
03  RETIRO,03-05 JERÓNIMOS,"PLAZA MARIANO DE CAVIA,1",Verde,Batería,5
03  RETIRO,03-05 JERÓNIMOS,"PLAZA MARIANO DE CAVIA,2",Verde,Batería,4
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE MENDEZ NUÑEZ,1",Verde,Línea,4
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE MENDEZ NUÑEZ,2",Verde,Línea,4
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE MENDEZ NUÑEZ,2",Verde,Batería,12
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE MENDEZ NUÑEZ,4",Verde,Línea,8
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE MENDEZ NUÑEZ,4",Verde,Línea,3
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE MENDEZ NUÑEZ,4",Verde,Línea,9
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE MENDEZ NUÑEZ,6",Verde,Línea,9
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE MENDEZ NUÑEZ,6",Verde,Línea,7
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE MENDEZ NUÑEZ,6",Verde,Línea,4
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE MENDEZ NUÑEZ,7",Verde,Línea,6
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE MENDEZ NUÑEZ,7",Verde,Línea,9
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE MENDEZ NUÑEZ,8",Verde,Línea,3
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE MENDEZ NUÑEZ,8",Verde,Línea,3
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE MENDEZ NUÑEZ,8",Verde,Línea,2
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE MENDEZ NUÑEZ,9",Verde,Línea,1
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE MENDEZ NUÑEZ,10",Verde,Batería,9
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE MENDEZ NUÑEZ,11",Verde,Línea,3
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE MENDEZ NUÑEZ,11",Verde,Línea,7
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE MENDEZ NUÑEZ,13",Verde,Línea,2
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE MENDEZ NUÑEZ,17",Verde,Línea,3
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE MENDEZ NUÑEZ,19",Verde,Línea,1
03  RETIRO,03-05 JERÓNIMOS,"AVENIDA MENENDEZ PELAYO,11:00 AM",Azul,Línea,18
03  RETIRO,03-05 JERÓNIMOS,"AVENIDA MENENDEZ PELAYO,15",Azul,Línea,7
03  RETIRO,03-05 JERÓNIMOS,"AVENIDA MENENDEZ PELAYO,23",Azul,Línea,18
03  RETIRO,03-05 JERÓNIMOS,"AVENIDA MENENDEZ PELAYO,29",Azul,Línea,3
03  RETIRO,03-05 JERÓNIMOS,"AVENIDA MENENDEZ PELAYO,31",Azul,Línea,1
03  RETIRO,03-05 JERÓNIMOS,"AVENIDA MENENDEZ PELAYO,33",Azul,Línea,6
03  RETIRO,03-05 JERÓNIMOS,"AVENIDA MENENDEZ PELAYO,41",Azul,Línea,21
03  RETIRO,03-05 JERÓNIMOS,"AVENIDA MENENDEZ PELAYO,55",Azul,Línea,28
03  RETIRO,03-05 JERÓNIMOS,"AVENIDA MENENDEZ PELAYO,65",Azul,Línea,25
03  RETIRO,03-05 JERÓNIMOS,"AVENIDA MENENDEZ PELAYO,75",Verde,Línea,16
03  RETIRO,03-05 JERÓNIMOS,"AVENIDA MENENDEZ PELAYO,85",Verde,Línea,23
03  RETIRO,03-05 JERÓNIMOS,AVENIDA MENENDEZ PELAYO,Azul,Línea,2
03  RETIRO,03-05 JERÓNIMOS,AVENIDA MENENDEZ PELAYO,Azul,Línea,1
03  RETIRO,03-05 JERÓNIMOS,AVENIDA MENENDEZ PELAYO,Azul,Línea,9
03  RETIRO,03-05 JERÓNIMOS,AVENIDA MENENDEZ PELAYO,Verde,Línea,2
03  RETIRO,03-05 JERÓNIMOS,AVENIDA MENENDEZ PELAYO,Azul,Línea,3
03  RETIRO,03-05 JERÓNIMOS,AVENIDA MENENDEZ PELAYO,Verde,Línea,18
03  RETIRO,03-05 JERÓNIMOS,AVENIDA MENENDEZ PELAYO,Azul,Línea,4
03  RETIRO,03-05 JERÓNIMOS,AVENIDA MENENDEZ PELAYO,Azul,Línea,11
03  RETIRO,03-05 JERÓNIMOS,AVENIDA MENENDEZ PELAYO,Azul,Línea,9
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE MONTALBAN,7",Verde,Batería,2
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE MONTALBAN,7",Verde,Batería,3
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE MONTALBAN,8",Verde,Batería,3
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE MONTALBAN,9",Verde,Batería,8
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE MONTALBAN,9",Verde,Batería,3
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE MONTALBAN,11",Verde,Batería,2
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE MONTALBAN,11",Verde,Línea,2
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE MONTALBAN,12",Verde,Batería,21
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE MONTALBAN,13",Verde,Batería,7
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE MONTALBAN,14",Verde,Batería,7
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE MONTALBAN,14",Verde,Batería,3
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE MONTALBAN,14",Verde,Batería,2
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE MORETO,1",Verde,Línea,2
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE MORETO,2",Verde,Línea,4
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE MORETO,3",Verde,Línea,1
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE MORETO,3",Verde,Línea,2
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE MORETO,4",Verde,Línea,14
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE MORETO,6",Verde,Línea,2
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE MORETO,7",Verde,Línea,8
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE MORETO,8",Verde,Línea,3
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE MORETO,10",Verde,Línea,4
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE MORETO,11",Verde,Línea,1
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE MORETO,11",Verde,Línea,2
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE MORETO,12",Verde,Línea,3
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE MORETO,13",Verde,Línea,3
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE MORETO,15",Verde,Línea,11
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE O'DONNELL,3",Azul,Línea,24
03  RETIRO,03-05 JERÓNIMOS,"CALLE DEL POETA ESTEBAN DE VILLEGAS,16",Verde,Línea,5
03  RETIRO,03-05 JERÓNIMOS,"CALLE DEL POETA ESTEBAN DE VILLEGAS,16",Verde,Línea,2
03  RETIRO,03-05 JERÓNIMOS,"CALLE DEL POETA ESTEBAN DE VILLEGAS,18",Verde,Línea,11
03  RETIRO,03-05 JERÓNIMOS,"CALLE DEL POETA ESTEBAN DE VILLEGAS,20",Verde,Línea,4
03  RETIRO,03-05 JERÓNIMOS,CALLE DEL POETA ESTEBAN DE VILLEGAS,Verde,Línea,38
03  RETIRO,03-05 JERÓNIMOS,CALLE DEL POETA ESTEBAN DE VILLEGAS,Verde,Línea,19
03  RETIRO,03-05 JERÓNIMOS,CALLE DEL POETA ESTEBAN DE VILLEGAS,Verde,Línea,14
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE RUIZ DE ALARCON,5",Verde,Línea,3
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE RUIZ DE ALARCON,7",Verde,Batería,23
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE RUIZ DE ALARCON,7",Verde,Línea,8
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE RUIZ DE ALARCON,9",Verde,Línea,8
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE RUIZ DE ALARCON,10",Verde,Línea,4
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE RUIZ DE ALARCON,13",Verde,Línea,3
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE RUIZ DE ALARCON,15",Verde,Línea,4
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE RUIZ DE ALARCON,16",Verde,Línea,16
03  RETIRO,03-05 JERÓNIMOS,"CALLE DE RUIZ DE ALARCON,17",Verde,Línea,5
