Distrito	Barrio	Dirección	Tipo de Reserva	Línea / Batería	Número de Plazas
09  MONCLOA-ARAVACA	09-02 ARGÜELLES	CALLE  DE JUAN ALVAREZ MENDIZABAL, 68	PMR	Línea	1
09  MONCLOA-ARAVACA	09-02 ARGÜELLES	CALLE  DE JUAN ALVAREZ MENDIZABAL, 72	PMR	Línea	1
09  MONCLOA-ARAVACA	09-02 ARGÜELLES	CALLE  DE JUAN ALVAREZ MENDIZABAL, 93	PMR	Línea	2
09  MONCLOA-ARAVACA	09-04 VALDEZARZA	AVENIDA  DE JUAN ANDRES, 15	PMR	Línea	2
09  MONCLOA-ARAVACA	09-04 VALDEZARZA	AVENIDA  DE JUAN ANDRES, 24	PMR	Línea	1
09  MONCLOA-ARAVACA	09-04 VALDEZARZA	AVENIDA  DE JUAN ANDRES, 30	PMR	Línea	2
09  MONCLOA-ARAVACA	09-04 VALDEZARZA	AVENIDA  DE JUAN ANDRES, 54	PMR	Línea	1
09  MONCLOA-ARAVACA	09-03 CIUDAD UNIVERSITARIA	CALLE  DE JUAN MONTALVO, 5	PMR	Batería	1
09  MONCLOA-ARAVACA	09-03 CIUDAD UNIVERSITARIA	CALLE  DE JUAN MONTALVO, 12	PMR	Línea	1
09  MONCLOA-ARAVACA	09-03 CIUDAD UNIVERSITARIA	CALLE  DE JUAN MONTALVO, 17	PMR	Batería	3
09  MONCLOA-ARAVACA	09-03 CIUDAD UNIVERSITARIA	CALLE  DE JUAN MONTALVO, 25	PMR	Batería	1
09  MONCLOA-ARAVACA	09-03 CIUDAD UNIVERSITARIA	PASEO  DE JUAN XXIII, 54	PMR	Línea	1
09  MONCLOA-ARAVACA	09-05 VALDEMARÍN	CALLE  DE LA SALLE, 10	PMR	Línea	1
09  MONCLOA-ARAVACA	09-05 VALDEMARÍN	CALLE  DE LA SALLE, 12	PMR	Batería	1
09  MONCLOA-ARAVACA	09-05 VALDEMARÍN	CALLE  DE LA SALLE, 12	PMR	Batería	1
09  MONCLOA-ARAVACA	09-01 CASA DE CAMPO	CALLE  DE LA LANZADA, 28	PMR	Línea	1
09  MONCLOA-ARAVACA	09-05 VALDEMARÍN	CAMINO  DEL LAVADERO	PMR	Línea	1
09  MONCLOA-ARAVACA	09-01 CASA DE CAMPO	CALLE  DE LOECHES, 2	PMR	Línea	1
09  MONCLOA-ARAVACA	09-01 CASA DE CAMPO	CALLE  DE LOECHES, 7	PMR	Línea	1
09  MONCLOA-ARAVACA	09-02 ARGÜELLES	CALLE  DE LUISA FERNANDA, 5	PMR	Línea	1
09  MONCLOA-ARAVACA	09-02 ARGÜELLES	CALLE  DE LUISA FERNANDA, 12	PMR	Línea	1
09  MONCLOA-ARAVACA	09-02 ARGÜELLES	CALLE  DE LUISA FERNANDA, 13	PMR	Línea	1
09  MONCLOA-ARAVACA	09-04 VALDEZARZA	PASEO  DE LA MAESTRA MARÍA SÁNCHEZ ARBOS, 16	PMR	Línea	1
09  MONCLOA-ARAVACA	09-04 VALDEZARZA	PASEO  DE LA MAESTRA MARÍA SÁNCHEZ ARBOS	PMR	Línea	1
09  MONCLOA-ARAVACA	09-04 VALDEZARZA	CALLE  DE MAGDALENA DIAZ, 13	PMR	Línea	1
09  MONCLOA-ARAVACA	09-03 CIUDAD UNIVERSITARIA	CALLE  DE MARIA AUXILIADORA, 5	PMR	Batería	1
09  MONCLOA-ARAVACA	09-07 ARAVACA	PLAZA  DEL MARQUES DE CAMARINES, 7	PMR	unknown	1
09  MONCLOA-ARAVACA	09-01 CASA DE CAMPO	PASEO  DEL MARQUES DE MONISTROL	PMR	Batería	1
09  MONCLOA-ARAVACA	09-02 ARGÜELLES	CALLE  DE MARTIN DE LOS HEROS, 65	PMR	Línea	1
09  MONCLOA-ARAVACA	09-02 ARGÜELLES	CALLE  DE MARTIN DE LOS HEROS, 71	PMR	Línea	1
09  MONCLOA-ARAVACA	09-02 ARGÜELLES	CALLE  DE MARTIN DE LOS HEROS, 59 B	PMR	unknown	
09  MONCLOA-ARAVACA	09-03 CIUDAD UNIVERSITARIA	CALLE  DE MARTIN FIERRO, 7	PMR	unknown	2
09  MONCLOA-ARAVACA	09-03 CIUDAD UNIVERSITARIA	AVENIDA  DE LOS MARTIRES MARISTAS, 4	PMR	Línea	1
09  MONCLOA-ARAVACA	09-03 CIUDAD UNIVERSITARIA	CALLE  DEL MECANICO RADA, 1	PMR	Línea	1
09  MONCLOA-ARAVACA	09-01 CASA DE CAMPO	CALLE  DE MELCHOR CANO, 6	PMR	Línea	1
09  MONCLOA-ARAVACA	09-02 ARGÜELLES	CALLE  DE MELENDEZ VALDES, 67	PMR	Línea	1
09  MONCLOA-ARAVACA	09-01 CASA DE CAMPO	CALLE  DE MOZART, 7	PMR	Línea	1
09  MONCLOA-ARAVACA	09-01 CASA DE CAMPO	CALLE  DE MOZART, 15	PMR	Línea	1
09  MONCLOA-ARAVACA	09-01 CASA DE CAMPO	CALLE  DE MOZART, 19	PMR	Línea	1
09  MONCLOA-ARAVACA	09-06 EL PLANTÍO	CALLE  DEL MUSGO, Fte 1	PMR	Línea	1
09  MONCLOA-ARAVACA	09-04 VALDEZARZA	CALLE  DE OCHAGAVIA, 18	PMR	Línea	1
09  MONCLOA-ARAVACA	09-04 VALDEZARZA	CALLE  DE OCHAGAVIA, 20	PMR	Línea	1
09  MONCLOA-ARAVACA	09-04 VALDEZARZA	CALLE  DE OCHAGAVIA, 24	PMR	Línea	1
09  MONCLOA-ARAVACA	09-04 VALDEZARZA	CALLE  DE OCHAGAVIA, 34	PMR	Línea	1
09  MONCLOA-ARAVACA	09-04 VALDEZARZA	CALLE  DE OCHAGAVIA, 42	PMR	Línea	1
09  MONCLOA-ARAVACA	09-04 VALDEZARZA	CALLE  DE OCHAGAVIA	PMR	Línea	1
09  MONCLOA-ARAVACA	09-06 EL PLANTÍO	CALLE  DE OCHANDIANO, 35	PMR	Línea	2
09  MONCLOA-ARAVACA	09-04 VALDEZARZA	CALLE  DE OFELIA NIETO, 7	PMR	Línea	1
09  MONCLOA-ARAVACA	09-04 VALDEZARZA	CALLE  DE OFELIA NIETO, 19	PMR	Línea	1
09  MONCLOA-ARAVACA	09-04 VALDEZARZA	CALLE  DE OFELIA NIETO, 41	PMR	Línea	1
09  MONCLOA-ARAVACA	09-04 VALDEZARZA	CALLE  DE OFELIA NIETO, 45	PMR	Línea	1
09  MONCLOA-ARAVACA	09-04 VALDEZARZA	CALLE  DE OFELIA NIETO, 47	PMR	Línea	1
09  MONCLOA-ARAVACA	09-04 VALDEZARZA	CALLE  DE OFELIA NIETO, 59	PMR	Línea	1
09  MONCLOA-ARAVACA	09-07 ARAVACA	CALLE  DEL OLIVO, 34	PMR	Línea	1
09  MONCLOA-ARAVACA	09-07 ARAVACA	AVENIDA  DE LA OSA MAYOR, 96	PMR	Batería	1
09  MONCLOA-ARAVACA	09-07 ARAVACA	AVENIDA  DE LA OSA MAYOR, 50 A	PMR	Línea	1
09  MONCLOA-ARAVACA	09-07 ARAVACA	CALLE  DE PEREZ DE VICTORIA, 9	PMR	Línea	1
09  MONCLOA-ARAVACA	09-07 ARAVACA	CALLE  DE PEREZ DE VICTORIA	PMR	Línea	1
09  MONCLOA-ARAVACA	09-07 ARAVACA	TRAVESIA  DE PEREZ DE VICTORIA, 4	PMR	Línea	1
09  MONCLOA-ARAVACA	09-06 EL PLANTÍO	CALLE  DE PILAR ANDRADE, 23	PMR	Línea	1
09  MONCLOA-ARAVACA	09-02 ARGÜELLES	PASEO  DEL PINTOR ROSALES, 26	PMR	Batería	1
09  MONCLOA-ARAVACA	09-02 ARGÜELLES	PASEO  DEL PINTOR ROSALES, 32	PMR	Batería	1
09  MONCLOA-ARAVACA	09-02 ARGÜELLES	PASEO  DEL PINTOR ROSALES, 34	PMR	Batería	2
09  MONCLOA-ARAVACA	09-02 ARGÜELLES	PASEO  DEL PINTOR ROSALES, 40 B	PMR	Batería	1
09  MONCLOA-ARAVACA	09-01 CASA DE CAMPO	CALLE PRINCIPAL DE PROVINCIAS, 21	PMR	Batería	2
09  MONCLOA-ARAVACA	09-01 CASA DE CAMPO	CALLE  DEL PROFESOR MARTIN ALMAGRO BASCH	PMR	Línea	1
09  MONCLOA-ARAVACA	09-01 CASA DE CAMPO	PASEO  DE LA PUERTA DEL ANGEL, 7	PMR	Línea	2
09  MONCLOA-ARAVACA	09-01 CASA DE CAMPO	PASEO  DE LA PUERTA DEL ANGEL, 14	PMR	Línea	2
09  MONCLOA-ARAVACA	09-01 CASA DE CAMPO	PASEO  DE LA PUERTA DEL ANGEL	PMR	Batería	1
09  MONCLOA-ARAVACA	09-01 CASA DE CAMPO	PASEO  DE LA PUERTA DEL ANGEL	PMR	Batería	5
09  MONCLOA-ARAVACA	09-02 ARGÜELLES	CALLE  DE QUINTANA, 1	PMR	Línea	1
09  MONCLOA-ARAVACA	09-02 ARGÜELLES	CALLE  DE QUINTANA, 8	PMR	Línea	1
09  MONCLOA-ARAVACA	09-02 ARGÜELLES	CALLE  DE QUINTANA, 15	PMR	Línea	2
09  MONCLOA-ARAVACA	09-02 ARGÜELLES	CALLE  DE QUINTANA, 18	PMR	Línea	1
09  MONCLOA-ARAVACA	09-02 ARGÜELLES	CALLE  DE QUINTANA, 21	PMR	Línea	1
09  MONCLOA-ARAVACA	09-06 EL PLANTÍO	CALLE  DE RAFAEL VILLA, 12	PMR	Línea	1
09  MONCLOA-ARAVACA	09-06 EL PLANTÍO	CALLE  DE RAFAEL VILLA, 54	PMR	Batería	1
09  MONCLOA-ARAVACA	09-06 EL PLANTÍO	CALLE  DE RAFAEL VILLA, 84	PMR	Línea	1
09  MONCLOA-ARAVACA	09-03 CIUDAD UNIVERSITARIA	CALLE  DE RAFAELA PASCUAL, 5	PMR	Línea	1
09  MONCLOA-ARAVACA	09-02 ARGÜELLES	CALLE  DEL REY FRANCISCO, 2	PMR	Línea	1
09  MONCLOA-ARAVACA	09-02 ARGÜELLES	CALLE  DEL REY FRANCISCO, 23	PMR	Línea	1
09  MONCLOA-ARAVACA	09-02 ARGÜELLES	CALLE  DEL REY FRANCISCO, 28	PMR	Línea	2
09  MONCLOA-ARAVACA	09-01 CASA DE CAMPO	PASEO  DEL REY, 10	PMR	Línea	1
09  MONCLOA-ARAVACA	09-01 CASA DE CAMPO	PASEO  DEL REY, 32	PMR	Línea	1
09  MONCLOA-ARAVACA	09-07 ARAVACA	CALLE  DE RIAZA, 5	PMR	Línea	1
09  MONCLOA-ARAVACA	09-07 ARAVACA	CALLE  DE RIAZA, 34	PMR	Línea	1
09  MONCLOA-ARAVACA	09-01 CASA DE CAMPO	CALLE  DE LA RIBERA DEL MANZANARES, 1	PMR	Batería	2
09  MONCLOA-ARAVACA	09-01 CASA DE CAMPO	CALLE  DE LA RIBERA DEL MANZANARES, 7	PMR	Batería	1
09  MONCLOA-ARAVACA	09-01 CASA DE CAMPO	CALLE  DE LA RIBERA DEL MANZANARES, 21	PMR	Línea	2
09  MONCLOA-ARAVACA	09-01 CASA DE CAMPO	CALLE  DE LA RIBERA DEL MANZANARES, 41	PMR	Línea	2
09  MONCLOA-ARAVACA	09-01 CASA DE CAMPO	CALLE  DE LA RIBERA DEL MANZANARES, 51	PMR	Línea	1
09  MONCLOA-ARAVACA	09-01 CASA DE CAMPO	CALLE  DE LA RIBERA DEL MANZANARES, 79	PMR	Línea	1
09  MONCLOA-ARAVACA	09-01 CASA DE CAMPO	CALLE  DE LA RIBERA DEL MANZANARES, 91	PMR	Línea	1
09  MONCLOA-ARAVACA	09-01 CASA DE CAMPO	CALLE  DE LA RIBERA DEL MANZANARES, 99	PMR	Línea	1
09  MONCLOA-ARAVACA	09-01 CASA DE CAMPO	CALLE  DE LA RIBERA DEL MANZANARES, 109	PMR	Línea	1
09  MONCLOA-ARAVACA	09-01 CASA DE CAMPO	CALLE  DE LA RIBERA DEL MANZANARES, 111	PMR	Línea	1
