ID,DISTRITO,COD-BARRIO,COD-DISTRITO,BARRIO,VIA,NUMERO,L-B,PLAZAS
C-273,ARGANZUELA,02-05,02,DELICIAS,CALLE  DE LA BATALLA DEL SALADO,33,Línea,1
C-274,ARGANZUELA,02-05,02,DELICIAS,CALLE  DE LA BATALLA DEL SALADO,39,Línea,1
C-275,ARGANZUELA,02-05,02,DELICIAS,CALLE  DE LA BATALLA DEL SALADO,41,Línea,1
C-276,ARGANZUELA,02-05,02,DELICIAS,CALLE  DE LA BATALLA DEL SALADO,47,Línea,1
C-277,ARGANZUELA,02-05,02,DELICIAS,CALLE  DE LA BATALLA DEL SALADO,57,Línea,1
C-278,ARGANZUELA,02-06,02,PALOS DE MOGUER,CALLE  DE BERNARDINO OBREGON,12,Línea,1
C-279,ARGANZUELA,02-06,02,PALOS DE MOGUER,CALLE  DE BERNARDINO OBREGON,24,Línea,1
C-280,ARGANZUELA,02-06,02,PALOS DE MOGUER,CALLE  DE BERNARDINO OBREGON,26,Línea,3
C-281,ARGANZUELA,02-05,02,DELICIAS,CALLE  DE BOLIVAR,5,Línea,1
C-282,ARGANZUELA,02-05,02,DELICIAS,CALLE  DE BOLIVAR,15 G,Línea,1
C-283,ARGANZUELA,02-05,02,DELICIAS,CALLE  DE BOLIVAR,9 B,Línea,1
C-284,ARGANZUELA,02-04,02,LEGAZPI,CALLE  DEL BRONCE,9,Batería,1
C-285,ARGANZUELA,02-04,02,LEGAZPI,CALLE  DEL BRONCE,19,Batería,1
C-286,ARGANZUELA,02-04,02,LEGAZPI,CALLE  DEL BRONCE,29,Batería,3
C-287,ARGANZUELA,02-06,02,PALOS DE MOGUER,CALLE  DE BUSTAMANTE,1,Línea,1
C-288,ARGANZUELA,02-06,02,PALOS DE MOGUER,CALLE  DE BUSTAMANTE,13,Línea,1
C-289,ARGANZUELA,02-05,02,DELICIAS,CALLE  DE CACERES,10,Línea,1
C-290,ARGANZUELA,02-05,02,DELICIAS,CALLE  DE CACERES,16,Línea,1
C-291,ARGANZUELA,02-05,02,DELICIAS,CALLE  DE CACERES,33,Batería,1
C-292,ARGANZUELA,02-03,02,CHOPERA,CALLE  DE CACERES,36,Línea,1
C-293,ARGANZUELA,02-03,02,CHOPERA,CALLE  DE CACERES,39,Batería,1
C-294,ARGANZUELA,02-03,02,CHOPERA,CALLE  DE CACERES,47,Batería,1
C-295,ARGANZUELA,02-06,02,PALOS DE MOGUER,CALLE  DE LAS CANARIAS,3,Línea,1
C-296,ARGANZUELA,02-06,02,PALOS DE MOGUER,CALLE  DE LAS CANARIAS,14,Línea,1
C-297,ARGANZUELA,02-06,02,PALOS DE MOGUER,CALLE  DE LAS CANARIAS,21,Línea,1
C-298,ARGANZUELA,02-06,02,PALOS DE MOGUER,CALLE  DE LAS CANARIAS,29,Línea,1
C-299,ARGANZUELA,02-06,02,PALOS DE MOGUER,CALLE  DE LAS CANARIAS,34,Línea,2
C-300,ARGANZUELA,02-06,02,PALOS DE MOGUER,CALLE  DE LAS CANARIAS,38,Línea,1
C-301,ARGANZUELA,02-06,02,PALOS DE MOGUER,CALLE  DE LAS CANARIAS,46,Línea,2
C-302,ARGANZUELA,02-06,02,PALOS DE MOGUER,CALLE  DE LAS CANARIAS,53,Línea,1
C-303,ARGANZUELA,02-06,02,PALOS DE MOGUER,CALLE  DE LAS CANARIAS,59,Línea,1
C-304,ARGANZUELA,02-02,02,ACACIAS,CALLE  DE CARMEN COBEÑA,20,Línea,2
C-305,ARGANZUELA,02-02,02,ACACIAS,CALLE  DE LOS CARVAJALES,3,Línea,1
C-306,ARGANZUELA,02-02,02,ACACIAS,BARRIO  DE CASABLANCA,,Batería,1
C-307,ARGANZUELA,02-03,02,CHOPERA,PASEO  DE LA CHOPERA,6,Línea,1
C-308,ARGANZUELA,02-03,02,CHOPERA,PASEO  DE LA CHOPERA,10,Batería,2
C-309,ARGANZUELA,02-03,02,CHOPERA,PASEO  DE LA CHOPERA,43,Línea,1
C-310,ARGANZUELA,02-03,02,CHOPERA,PASEO  DE LA CHOPERA,53,Línea,1
C-311,ARGANZUELA,02-05,02,DELICIAS,CALLE  DE CIUDAD REAL,20,Línea,2
C-312,ARGANZUELA,02-01,02,IMPERIAL,CALLE  DE COBOS DE SEGOVIA,7,Línea,1
C-313,ARGANZUELA,02-01,02,IMPERIAL,CALLE  DE COBOS DE SEGOVIA,8,Línea,2
C-314,ARGANZUELA,02-01,02,IMPERIAL,CALLE  DE COBOS DE SEGOVIA,12,Línea,1
C-315,ARGANZUELA,02-05,02,DELICIAS,CALLE  DEL COBRE,5,Línea,2
C-316,ARGANZUELA,02-05,02,DELICIAS,CALLE  DEL COBRE,1 B,Línea,1
C-317,ARGANZUELA,02-03,02,CHOPERA,CALLE  DEL COMANDANTE BENITEZ,15,Línea,1
C-318,ARGANZUELA,02-02,02,ACACIAS,CALLE  DEL CONCEJAL BENITO MARTIN LOZANO,1 A,Línea,1
C-319,ARGANZUELA,02-02,02,ACACIAS,CALLE  DEL CONCEJAL BENITO MARTIN LOZANO,12,Línea,1
C-320,ARGANZUELA,02-04,02,LEGAZPI,CALLE  DEL CROMO,5,Batería,3
C-321,ARGANZUELA,02-06,02,PALOS DE MOGUER,CALLE  DE LAS DELICIAS,1,Línea,1
C-322,ARGANZUELA,02-06,02,PALOS DE MOGUER,CALLE  DE LAS DELICIAS,6,Línea,1
C-323,ARGANZUELA,02-06,02,PALOS DE MOGUER,CALLE  DE LAS DELICIAS,10,Línea,1
C-324,ARGANZUELA,02-06,02,PALOS DE MOGUER,CALLE  DE LAS DELICIAS,23,Línea,3
C-325,ARGANZUELA,02-06,02,PALOS DE MOGUER,CALLE  DE LAS DELICIAS,41,Línea,2
C-326,ARGANZUELA,02-06,02,PALOS DE MOGUER,PASEO  DE LAS DELICIAS,13,Línea,1
C-327,ARGANZUELA,02-06,02,PALOS DE MOGUER,PASEO  DE LAS DELICIAS,28,Línea,1
C-328,ARGANZUELA,02-06,02,PALOS DE MOGUER,PASEO  DE LAS DELICIAS,45,Línea,1
C-329,ARGANZUELA,02-05,02,DELICIAS,PASEO  DE LAS DELICIAS,81,Línea,1
C-330,ARGANZUELA,02-05,02,DELICIAS,PASEO  DE LAS DELICIAS,82,Línea,3
C-331,ARGANZUELA,02-05,02,DELICIAS,PASEO  DE LAS DELICIAS,94,Línea,1
C-332,ARGANZUELA,02-05,02,DELICIAS,PASEO  DE LAS DELICIAS,110,Línea,2
C-333,ARGANZUELA,02-05,02,DELICIAS,PASEO  DE LAS DELICIAS,131,Línea,2
C-334,ARGANZUELA,02-05,02,DELICIAS,PASEO  DE LAS DELICIAS,65 D,Línea,1
C-335,ARGANZUELA,02-05,02,DELICIAS,CALLE  DEL DIVINO VALLES,3,Batería,1
C-336,ARGANZUELA,02-05,02,DELICIAS,CALLE  DEL DIVINO VALLES,6,Línea,1
C-337,ARGANZUELA,02-03,02,CHOPERA,CALLE  DEL DIVINO VALLES,30,Línea,1
C-338,ARGANZUELA,02-03,02,CHOPERA,CALLE  DEL DIVINO VALLES,31,Línea,2
C-339,ARGANZUELA,02-03,02,CHOPERA,CALLE  DEL DIVINO VALLES,20 B,Línea,2
C-340,ARGANZUELA,02-03,02,CHOPERA,CALLE  DE DOMINGO PEREZ DEL VAL,4,Línea,1
C-341,ARGANZUELA,02-06,02,PALOS DE MOGUER,CALLE  DE EMBAJADORES,81,Línea,1
C-342,ARGANZUELA,02-05,02,DELICIAS,CALLE  DE EMBAJADORES,93,Línea,1
C-343,ARGANZUELA,02-02,02,ACACIAS,CALLE  DE EMBAJADORES,94,Línea,1
C-344,ARGANZUELA,02-05,02,DELICIAS,CALLE  DE EMBAJADORES,101,Línea,1
C-345,ARGANZUELA,02-02,02,ACACIAS,CALLE  DE EMBAJADORES,106,Línea,1
C-346,ARGANZUELA,02-03,02,CHOPERA,CALLE  DE EMBAJADORES,114,Línea,3
C-347,ARGANZUELA,02-05,02,DELICIAS,CALLE  DE EMBAJADORES,123,Batería,1
C-348,ARGANZUELA,02-03,02,CHOPERA,CALLE  DE EMBAJADORES,130,Línea,1
C-349,ARGANZUELA,02-05,02,DELICIAS,CALLE  DE EMBAJADORES,133,Batería,1
C-350,ARGANZUELA,02-03,02,CHOPERA,CALLE  DE EMBAJADORES,134,Línea,1
C-351,ARGANZUELA,02-05,02,DELICIAS,CALLE  DE EMBAJADORES,137,Batería,1
C-352,ARGANZUELA,02-03,02,CHOPERA,CALLE  DE EMBAJADORES,156,Línea,1
C-353,ARGANZUELA,02-05,02,DELICIAS,CALLE  DE EMBAJADORES,159,Batería,2
C-354,ARGANZUELA,02-03,02,CHOPERA,CALLE  DE EMBAJADORES,164,Línea,1
C-355,ARGANZUELA,02-05,02,DELICIAS,CALLE  DE EMBAJADORES,175,Batería,2
C-356,ARGANZUELA,02-05,02,DELICIAS,CALLE  DE EMBAJADORES,198,Batería,2
C-357,ARGANZUELA,02-04,02,LEGAZPI,CALLE  DE EMBAJADORES,206,Batería,1
C-358,ARGANZUELA,02-04,02,LEGAZPI,CALLE  DE EMBAJADORES,208,Batería,1
C-359,ARGANZUELA,02-04,02,LEGAZPI,CALLE  DE EMBAJADORES,290,Línea,1
C-360,ARGANZUELA,02-04,02,LEGAZPI,CALLE  DE EMBAJADORES,310,Línea,1
C-361,ARGANZUELA,02-05,02,DELICIAS,CALLE  DE EMBAJADORES,173 C,Batería,1
C-362,ARGANZUELA,02-03,02,CHOPERA,CALLE  DE ENRIQUE TROMPETA,2,Línea,1
C-363,ARGANZUELA,02-02,02,ACACIAS,CALLE  DE ERCILLA,17,Línea,1
C-364,ARGANZUELA,02-02,02,ACACIAS,CALLE  DE ERCILLA,28,Línea,2
C-365,ARGANZUELA,02-02,02,ACACIAS,CALLE  DE ERCILLA,38,Línea,1
C-366,ARGANZUELA,02-02,02,ACACIAS,CALLE  DE ERCILLA,46,Línea,1
C-367,ARGANZUELA,02-02,02,ACACIAS,CALLE  DE ERCILLA,47,Batería,1
C-368,ARGANZUELA,02-02,02,ACACIAS,CALLE  DE ERCILLA,52,Línea,1
C-369,ARGANZUELA,02-04,02,LEGAZPI,CALLE  DE EROS,10,Línea,1
C-370,ARGANZUELA,02-02,02,ACACIAS,PASEO  DE LA ESPERANZA,3,Batería,1
C-371,ARGANZUELA,02-02,02,ACACIAS,PASEO  DE LA ESPERANZA,9,Batería,1
C-372,ARGANZUELA,02-02,02,ACACIAS,PASEO  DE LA ESPERANZA,17,Batería,1
C-373,ARGANZUELA,02-02,02,ACACIAS,PASEO  DE LA ESPERANZA,19,Batería,
C-374,ARGANZUELA,02-02,02,ACACIAS,PASEO  DE LA ESPERANZA,22,Línea,1
C-375,ARGANZUELA,02-02,02,ACACIAS,PASEO  DE LA ESPERANZA,25,Batería,2
C-376,ARGANZUELA,02-02,02,ACACIAS,PASEO  DE LA ESPERANZA,29,Línea,2
C-377,ARGANZUELA,02-02,02,ACACIAS,PASEO  DE LA ESPERANZA,53,Batería,1
C-378,ARGANZUELA,02-05,02,DELICIAS,CALLE  DE LA ESTRELLA DENEBOLA,24,Línea,1
C-379,ARGANZUELA,02-05,02,DELICIAS,CALLE  DE LA ESTRELLA DENEBOLA,,Batería,2
C-380,ARGANZUELA,02-05,02,DELICIAS,CALLE  DE LA ESTRELLA NAOS,18,Línea,2
C-381,ARGANZUELA,02-01,02,IMPERIAL,CALLE  DE ETREROS,2,Línea,1
C-382,ARGANZUELA,02-03,02,CHOPERA,CALLE  DE EUGENIO SELLES,3,Batería,2
C-383,ARGANZUELA,02-03,02,CHOPERA,CALLE  DE EUGENIO SELLES,8,Línea,1
C-384,ARGANZUELA,02-03,02,CHOPERA,CALLE  DE EUGENIO SELLES,12,Batería,1
C-385,ARGANZUELA,02-03,02,CHOPERA,CALLE  DE FERNANDO POO,25,Línea,1
C-386,ARGANZUELA,02-03,02,CHOPERA,CALLE  DE FERNANDO POO,26,Batería,2
C-387,ARGANZUELA,02-03,02,CHOPERA,CALLE  DE FERNANDO POO,29,Línea,4
C-388,ARGANZUELA,02-03,02,CHOPERA,CALLE  DE FERNANDO POO,37,Línea,3
C-389,ARGANZUELA,02-03,02,CHOPERA,CALLE  DE FERNANDO POO,54,Batería,2
C-390,ARGANZUELA,02-05,02,DELICIAS,CALLE  DEL FERROCARRIL,5,Línea,1
C-391,ARGANZUELA,02-06,02,PALOS DE MOGUER,CALLE  DEL FERROCARRIL,10,Línea,1
C-392,ARGANZUELA,02-06,02,PALOS DE MOGUER,CALLE  DEL FERROCARRIL,34,Línea,1
C-393,ARGANZUELA,02-05,02,DELICIAS,CALLE  DEL FERROCARRIL,41,Línea,2
C-394,ARGANZUELA,02-06,02,PALOS DE MOGUER,CALLE  DE FRAY LUIS DE LEON,11,Línea,3
C-395,ARGANZUELA,02-06,02,PALOS DE MOGUER,CALLE  DE FRAY LUIS DE LEON,Fte 16,Línea,2
C-396,ARGANZUELA,02-04,02,LEGAZPI,CALLE  DE FRIGILIANA,,Línea,1
C-397,ARGANZUELA,02-07,02,ATOCHA,CALLE  DE GARGANTA DE LOS MONTES,1,Línea,2
C-398,ARGANZUELA,02-07,02,ATOCHA,CALLE  DE GARGANTA DE LOS MONTES,6,Línea,1
C-399,ARGANZUELA,02-07,02,ATOCHA,CALLE  DE GARGANTA DE LOS MONTES,,Batería,1
C-400,ARGANZUELA,02-07,02,ATOCHA,CALLE  DE GARGANTA DE LOS MONTES,,Batería,2
C-401,ARGANZUELA,02-02,02,ACACIAS,CALLE  DEL GASOMETRO,5,Línea,1
C-402,ARGANZUELA,02-02,02,ACACIAS,CALLE  DEL GASOMETRO,12,Línea,1
C-403,ARGANZUELA,02-02,02,ACACIAS,CALLE  DEL GASOMETRO,14,Línea,1
C-404,ARGANZUELA,02-06,02,PALOS DE MOGUER,CALLE  DEL GENERAL LACY,12,Batería,2
C-405,ARGANZUELA,02-06,02,PALOS DE MOGUER,CALLE  DEL GENERAL LACY,15,Batería,1
C-406,ARGANZUELA,02-06,02,PALOS DE MOGUER,CALLE  DEL GENERAL LACY,23,Batería,1
C-407,ARGANZUELA,02-06,02,PALOS DE MOGUER,CALLE  DEL GENERAL LACY,46,Batería,1
C-408,ARGANZUELA,02-03,02,CHOPERA,PLAZA  DEL GENERAL MAROTO,7,Línea,1
C-409,ARGANZUELA,02-03,02,CHOPERA,CALLE  DEL GENERAL PALANCA,3,Línea,1
C-410,ARGANZUELA,02-03,02,CHOPERA,CALLE  DEL GENERAL PALANCA,6,Batería,2
C-411,ARGANZUELA,02-03,02,CHOPERA,CALLE  DE GUILLERMO DE OSMA,11,Batería,1
C-412,ARGANZUELA,02-05,02,DELICIAS,CALLE  DEL HIERRO,13,Línea,2
C-413,ARGANZUELA,02-04,02,LEGAZPI,CALLE  DEL HIERRO,33,Línea,1
C-414,ARGANZUELA,02-04,02,LEGAZPI,CALLE  DEL HIERRO,6 B,Línea,1
C-415,ARGANZUELA,02-01,02,IMPERIAL,PASEO IMPERIAL,10,Línea,1
C-416,ARGANZUELA,02-01,02,IMPERIAL,PASEO IMPERIAL,20,Línea,1
C-417,ARGANZUELA,02-01,02,IMPERIAL,PASEO IMPERIAL,22,Línea,2
C-418,ARGANZUELA,02-01,02,IMPERIAL,PASEO IMPERIAL,28,Línea,1
C-419,ARGANZUELA,02-01,02,IMPERIAL,PASEO IMPERIAL,52,Línea,1
C-420,ARGANZUELA,02-01,02,IMPERIAL,PASEO IMPERIAL,53,Línea,1
C-421,ARGANZUELA,02-05,02,DELICIAS,CALLE  DE ISIDORO ÁLVAREZ ÁLVAREZ,2,Línea,1
C-422,ARGANZUELA,02-05,02,DELICIAS,CALLE  DE ISIDORO ÁLVAREZ ÁLVAREZ,7,Batería,1
C-423,ARGANZUELA,02-03,02,CHOPERA,CALLE  DE JAIME EL CONQUISTADOR,7,Línea,2
C-424,ARGANZUELA,02-03,02,CHOPERA,CALLE  DE JAIME EL CONQUISTADOR,19,Línea,1
C-425,ARGANZUELA,02-03,02,CHOPERA,CALLE  DE JAIME EL CONQUISTADOR,33,Línea,1
C-426,ARGANZUELA,02-03,02,CHOPERA,CALLE  DE JAIME EL CONQUISTADOR,37,Línea,1
C-427,ARGANZUELA,02-03,02,CHOPERA,CALLE  DE JAIME EL CONQUISTADOR,48,Línea,1
C-428,ARGANZUELA,02-06,02,PALOS DE MOGUER,CALLE  DE JOSE ANTONIO DE ARMONA,12,Línea,2
C-429,ARGANZUELA,02-06,02,PALOS DE MOGUER,CALLE  DE JOSE ANTONIO DE ARMONA,28,Línea,1
C-430,ARGANZUELA,02-03,02,CHOPERA,PLAZA  DE JOSE DE VILLARREAL,4,Batería,1
C-431,ARGANZUELA,02-06,02,PALOS DE MOGUER,CALLE  DE JOSE MARIA ROQUERO,8,Línea,1
C-432,ARGANZUELA,02-06,02,PALOS DE MOGUER,CALLE  DE JOSE MARIA ROQUERO,Fte 7,Línea,1
C-433,ARGANZUELA,02-03,02,CHOPERA,CALLE  DE JOSE MIGUEL GORDOA,3,Línea,1
C-434,ARGANZUELA,02-02,02,ACACIAS,PASEO  DE JUAN ANTONIO VALLEJO-NÁJERA BOTAS,38,Línea,1
C-435,ARGANZUELA,02-02,02,ACACIAS,PASEO  DE JUAN ANTONIO VALLEJO-NÁJERA BOTAS,39,Línea,1
C-436,ARGANZUELA,02-01,02,IMPERIAL,PASEO  DE JUAN ANTONIO VALLEJO-NÁJERA BOTAS,46,Línea,1
C-437,ARGANZUELA,02-01,02,IMPERIAL,PASEO  DE JUAN ANTONIO VALLEJO-NÁJERA BOTAS,50,Línea,2
C-438,ARGANZUELA,02-01,02,IMPERIAL,PASEO  DE JUAN ANTONIO VALLEJO-NÁJERA BOTAS,56,Línea,1
C-439,ARGANZUELA,02-02,02,ACACIAS,PASEO  DE JUAN ANTONIO VALLEJO-NÁJERA BOTAS,,Línea,1
C-440,ARGANZUELA,02-05,02,DELICIAS,CALLE  DE JUAN DE MARIANA,14,Línea,1
C-441,ARGANZUELA,02-05,02,DELICIAS,CALLE  DE JUAN DE MARIANA,19,Línea,1
C-442,ARGANZUELA,02-05,02,DELICIAS,CALLE  DE JUAN DE MARIANA,20,Línea,1
C-443,ARGANZUELA,02-05,02,DELICIAS,CALLE  DE JUAN DE VERA,2,Batería,1
C-444,ARGANZUELA,02-05,02,DELICIAS,CALLE  DE JUAN DE VERA,4,Batería,2
C-445,ARGANZUELA,02-01,02,IMPERIAL,CALLE  DE JUAN DUQUE,8,Batería,1
C-446,ARGANZUELA,02-01,02,IMPERIAL,CALLE  DE JUAN DUQUE,26,Línea,1
C-447,ARGANZUELA,02-01,02,IMPERIAL,CALLE  DE JUAN DUQUE,32,Línea,1
C-448,ARGANZUELA,02-01,02,IMPERIAL,CALLE  DE JUAN DUQUE,33,Línea,1
C-449,ARGANZUELA,02-01,02,IMPERIAL,CALLE  DE JUAN DUQUE,33,Línea,1
C-450,ARGANZUELA,02-01,02,IMPERIAL,CALLE  DE JUAN DUQUE,39,Línea,1
C-451,ARGANZUELA,02-01,02,IMPERIAL,CALLE  DE JUAN DUQUE,40,Línea,1
C-452,ARGANZUELA,02-01,02,IMPERIAL,CALLE  DE JUAN DUQUE,42,Línea,1
C-453,ARGANZUELA,02-01,02,IMPERIAL,CALLE  DE JUAN DUQUE,46,Línea,1
C-454,ARGANZUELA,02-01,02,IMPERIAL,CALLE  DE JUAN DUQUE,27 B,Batería,1
C-455,ARGANZUELA,02-01,02,IMPERIAL,CALLE  DE JUAN DUQUE,27 C,Línea,1
C-456,ARGANZUELA,02-01,02,IMPERIAL,CALLE  DE JUAN DUQUE,27 A,Línea,1
C-457,ARGANZUELA,02-05,02,DELICIAS,CALLE  DE JUAN MARTIN EL EMPECINADO,21,Línea,1
C-458,ARGANZUELA,02-06,02,PALOS DE MOGUER,CALLE  DE JUAN SEBASTIAN ELCANO,1,Línea,1
C-459,ARGANZUELA,02-06,02,PALOS DE MOGUER,CALLE  DE JUAN SEBASTIAN ELCANO,17,Línea,1
C-460,ARGANZUELA,02-05,02,DELICIAS,CALLE  DE JUANA DOÑA,4,Batería,1
C-461,ARGANZUELA,02-05,02,DELICIAS,CALLE  DE JUANA DOÑA,8,Batería,1
C-462,ARGANZUELA,02-05,02,DELICIAS,CALLE  DE JUANA DOÑA,16,Batería,1
C-463,ARGANZUELA,02-04,02,LEGAZPI,CALLE  DE JULIAN RABANEDO,2 A,Línea,1
C-464,ARGANZUELA,02-04,02,LEGAZPI,CALLE  DE JULIAN RABANEDO,21,Línea,2
C-465,ARGANZUELA,02-02,02,ACACIAS,CALLE  DEL LAUREL,1,Línea,1
C-466,ARGANZUELA,02-01,02,IMPERIAL,CALLE  DE LINNEO,5,Línea,1
C-467,ARGANZUELA,02-01,02,IMPERIAL,CALLE  DE LINNEO,28,Línea,1
C-468,ARGANZUELA,02-01,02,IMPERIAL,CALLE  DE LINNEO,32,Línea,1
C-469,ARGANZUELA,02-01,02,IMPERIAL,CALLE  DE LINNEO,40,Línea,1
C-470,ARGANZUELA,02-06,02,PALOS DE MOGUER,PLAZA  DE LUCA DE TENA,1,Línea,1
C-471,ARGANZUELA,02-02,02,ACACIAS,CALLE  DEL MAJUELO,3,Línea,1
C-472,ARGANZUELA,02-01,02,IMPERIAL,CALLE  DEL MANZANARES,5,Línea,1
C-473,ARGANZUELA,02-01,02,IMPERIAL,CALLE  DEL MANZANARES,13,Línea,1
C-474,ARGANZUELA,02-01,02,IMPERIAL,CALLE  DEL MARMOL,3,Línea,1
C-475,ARGANZUELA,02-01,02,IMPERIAL,CALLE  DEL MARMOL,7,Línea,1
C-476,ARGANZUELA,02-06,02,PALOS DE MOGUER,CALLE  DEL MARQUES DE LA VALDAVIA,3,Línea,2
C-477,ARGANZUELA,02-02,02,ACACIAS,CALLE  DE MARTIN DE VARGAS,4,Línea,1
C-478,ARGANZUELA,02-02,02,ACACIAS,CALLE  DE MARTIN DE VARGAS,11,Línea,1
C-479,ARGANZUELA,02-02,02,ACACIAS,CALLE  DE MARTIN DE VARGAS,17,Línea,1
C-480,ARGANZUELA,02-01,02,IMPERIAL,CALLE  DE MAZARREDO,1,Línea,1
C-481,ARGANZUELA,02-01,02,IMPERIAL,PASEO  DE LOS MELANCOLICOS,31,Batería,2
C-482,ARGANZUELA,02-01,02,IMPERIAL,PASEO  DE LOS MELANCOLICOS,49,Batería,1
C-483,ARGANZUELA,02-01,02,IMPERIAL,PASEO  DE LOS MELANCOLICOS,67,Línea,1
C-484,ARGANZUELA,02-01,02,IMPERIAL,PASEO  DE LOS MELANCOLICOS,67,Línea,1
C-485,ARGANZUELA,02-01,02,IMPERIAL,PASEO  DE LOS MELANCOLICOS,69,Línea,2
C-486,ARGANZUELA,02-01,02,IMPERIAL,PASEO  DE LOS MELANCOLICOS,73,unknown,
C-487,ARGANZUELA,02-01,02,IMPERIAL,PASEO  DE LOS MELANCOLICOS,4 C,Línea,1
C-488,ARGANZUELA,02-01,02,IMPERIAL,PASEO  DE LOS MELANCOLICOS,4 E,Línea,1
C-489,ARGANZUELA,02-01,02,IMPERIAL,TRAVESIA  DE LOS MELANCOLICOS,,Línea,1
C-490,ARGANZUELA,02-02,02,ACACIAS,CALLE  DE MELILLA,3,Batería,1
C-491,ARGANZUELA,02-02,02,ACACIAS,CALLE  DE MELILLA,5,Batería,1
C-492,ARGANZUELA,02-02,02,ACACIAS,CALLE  DE MELILLA,10,Línea,2
C-493,ARGANZUELA,02-02,02,ACACIAS,CALLE  DE MELILLA,51 A,Línea,1
C-494,ARGANZUELA,02-07,02,ATOCHA,CALLE  DE MENDEZ ALVARO,23,Línea,1
C-495,ARGANZUELA,02-06,02,PALOS DE MOGUER,CALLE  DE MENDEZ ALVARO,26 A,Batería,2
C-496,ARGANZUELA,02-05,02,DELICIAS,CALLE  DE MENDEZ ALVARO,62 A,Línea,2
C-497,ARGANZUELA,02-04,02,LEGAZPI,PASEO  DEL MOLINO,8,Línea,2
C-498,ARGANZUELA,02-04,02,LEGAZPI,PASEO  DEL MOLINO,9,Línea,1
C-499,ARGANZUELA,02-04,02,LEGAZPI,PASEO  DEL MOLINO,11,Línea,1
C-500,ARGANZUELA,02-04,02,LEGAZPI,PASEO  DEL MOLINO,15,Línea,1
C-501,ARGANZUELA,02-02,02,ACACIAS,CALLE  DE MORATINES,10,Línea,1
C-502,ARGANZUELA,02-02,02,ACACIAS,CALLE  DE MORATINES,24,Línea,1
C-503,ARGANZUELA,02-01,02,IMPERIAL,CALLE  DE MORENO NIETO,11,Línea,1
C-504,ARGANZUELA,02-01,02,IMPERIAL,CALLE  DE MORENO NIETO,19,Línea,1
C-505,ARGANZUELA,02-01,02,IMPERIAL,CALLE  DE MORENO NIETO,20,Batería,1
C-506,ARGANZUELA,02-01,02,IMPERIAL,CALLE  DE MUÑOPEDRO,10,Línea,1
C-507,ARGANZUELA,02-01,02,IMPERIAL,CALLE  DE MUÑOPEDRO,,Línea,1
C-508,ARGANZUELA,02-06,02,PALOS DE MOGUER,CALLE  DE MURCIA,11,Línea,1
C-509,ARGANZUELA,02-06,02,PALOS DE MOGUER,CALLE  DE MURCIA,19,Línea,1
C-510,ARGANZUELA,02-06,02,PALOS DE MOGUER,CALLE  DE MURCIA,24,Línea,1
C-511,ARGANZUELA,02-02,02,ACACIAS,CALLE  DE LAS NAVES,10,Batería,1
C-512,ARGANZUELA,02-02,02,ACACIAS,CALLE  DE LAS NAVES,14 A,Línea,1
C-513,ARGANZUELA,02-04,02,LEGAZPI,CALLE  DE NEREIDA,2,Línea,1
C-514,ARGANZUELA,02-02,02,ACACIAS,PASEO  DE LOS OLMOS,10 A,Batería,1
C-515,ARGANZUELA,02-02,02,ACACIAS,PASEO  DE LOS OLMOS,5,Línea,1
C-516,ARGANZUELA,02-02,02,ACACIAS,PASEO  DE LOS OLMOS,10,Batería,2
C-517,ARGANZUELA,02-02,02,ACACIAS,PASEO  DE LOS OLMOS,21,Batería,1
C-518,ARGANZUELA,02-02,02,ACACIAS,PASEO  DE LOS OLMOS,28,Batería,1
C-519,ARGANZUELA,02-05,02,DELICIAS,CALLE  DEL ORIANA,2,Línea,1
C-520,ARGANZUELA,02-02,02,ACACIAS,CALLE  DEL PALO DE ROSA,3,Línea,1
C-521,ARGANZUELA,02-06,02,PALOS DE MOGUER,CALLE  DE PALOS DE LA FRONTERA,5,Línea,2
C-522,ARGANZUELA,02-06,02,PALOS DE MOGUER,CALLE  DE PALOS DE LA FRONTERA,12,Línea,1
C-523,ARGANZUELA,02-06,02,PALOS DE MOGUER,CALLE  DE PALOS DE LA FRONTERA,40,Línea,2
C-524,ARGANZUELA,02-01,02,IMPERIAL,CALLE  DE PARADINAS,9,Línea,2
C-525,ARGANZUELA,02-01,02,IMPERIAL,CALLE  DE PARADINAS,13,Línea,2
C-526,ARGANZUELA,02-01,02,IMPERIAL,CALLE  DE PARADINAS,17,Línea,1
C-527,ARGANZUELA,02-01,02,IMPERIAL,CALLE  DE PARADINAS,23,Línea,1
C-528,ARGANZUELA,02-05,02,DELICIAS,CALLE  DEL PARROCO EUSEBIO CUENCA,42,Línea,1
C-529,ARGANZUELA,02-03,02,CHOPERA,CALLE  DEL PARROCO JULIO MORATE,3,Batería,1
C-530,ARGANZUELA,02-06,02,PALOS DE MOGUER,CALLE  DE PEDRO UNANUE,20,Línea,1
C-531,ARGANZUELA,02-02,02,ACACIAS,CALLE  DE LAS PEÑUELAS,1,Batería,2
C-532,ARGANZUELA,02-02,02,ACACIAS,CALLE  DE LAS PEÑUELAS,17,Batería,1
C-533,ARGANZUELA,02-02,02,ACACIAS,CALLE  DE LAS PEÑUELAS,42,Línea,1
C-534,ARGANZUELA,02-02,02,ACACIAS,CALLE  DE LAS PEÑUELAS,58,Línea,1
