Gis_X;Gis_Y;Fecha de Alta;Distrito;Barrio;Calle;Nº Finca;Tipo de Reserva;Línea / Batería;Número de Plazas;Longitud Reserva;Texto Cajetines;Longitud;Latitud
443046,4900000000;4475980,3600000000;15/10/2020;04  SALAMANCA;04-04 GUINDALERA;MARTINEZ IZQUIERDO, CALLE, DE;6;PMR;Línea;1;7,6;;-3.6714710130;40.4325151370
443494,0500000000;4476265,2400000000;12/08/2024;04  SALAMANCA;04-04 GUINDALERA;MARTINEZ IZQUIERDO, CALLE, DE;49;PMR;Línea;1;8;;-3.6662200260;40.4351120110
443800,6500000000;4476279,0900000000;11/09/2023;04  SALAMANCA;04-04 GUINDALERA;MARTINEZ IZQUIERDO, CALLE, DE;73;PMR;Línea;2;16;;-3.6626065530;40.4352569690
443868,4700000000;4476270,2400000000;11/09/2023;04  SALAMANCA;04-04 GUINDALERA;MARTINEZ IZQUIERDO, CALLE, DE;88;PMR;Línea;1;8;;-3.6618061310;40.4351823700
443107,5000000000;4475475,2900000000;16/02/2022;04  SALAMANCA;04-02 GOYA;MARTIRES CONCEPCIONISTAS, CALLE, DE LAS;9;PMR;Batería;1;2,5;;-3.6707065150;40.4279688890
443121,9800000000;4475607,2200000000;12/09/2017;04  SALAMANCA;04-05 LISTA;MARTIRES CONCEPCIONISTAS, CALLE, DE LAS;16;PMR;Línea;1;7,2;;-3.6705476910;40.4291588650
442799,9100000000;4476388,4400000000;17/05/2011;04  SALAMANCA;04-04 GUINDALERA;MEJICO, CALLE, DE;11;PMR;Línea;1;7,4;;-3.6744147550;40.4361745610
442905,3400000000;4476504,4800000000;05/08/2020;04  SALAMANCA;04-04 GUINDALERA;MEJICO, CALLE, DE;29;PMR;Línea;1;6,5;;-3.6731820940;40.4372268550
443010,5900000000;4476612,7200000000;03/04/2019;04  SALAMANCA;04-04 GUINDALERA;MEJICO, CALLE, DE;38;PMR;Línea;1;6,5;;-3.6719509790;40.4382088480
443453,4900000000;4474816,2600000000;27/06/2020;04  SALAMANCA;04-03 FUENTE DEL BERRO;MERCEDES FORMICA, CALLE, DE;5;PMR;Línea;1;5,5;;-3.6665694160;40.4220555630
442955,3400000000;4475340,3700000000;20/09/2017;04  SALAMANCA;04-02 GOYA;MONTESA, CALLE, DE;3;PMR;Línea;1;5,5;;-3.6724881270;40.4267437330
442960,6800000000;4475416,5600000000;04/09/2002;04  SALAMANCA;04-02 GOYA;MONTESA, CALLE, DE;9;PMR;Línea;2;11,3;;-3.6724319770;40.4274297930
442972,4000000000;4475583,7600000000;28/06/2018;04  SALAMANCA;04-05 LISTA;MONTESA, CALLE, DE;25;PMR;Línea;1;5,1;;-3.6723088490;40.4289368440
442982,4300000000;4475595,8000000000;08/01/2004;04  SALAMANCA;04-05 LISTA;MONTESA, CALLE, DE;27;PMR;Batería;1;2,4;;-3.6721917360;40.4290461640
442973,6000000000;4475599,8700000000;09/04/2018;04  SALAMANCA;04-05 LISTA;MONTESA, CALLE, DE;27;PMR;Línea;1;6,3;;-3.6722961860;40.4290820310
442991,4700000000;4475727,8100000000;14/06/2017;04  SALAMANCA;04-05 LISTA;MONTESA, CALLE, DE;34;PMR;Batería;1;4,2;;-3.6720969690;40.4302362550
442992,6800000000;4475872,8200000000;01/02/2020;04  SALAMANCA;04-05 LISTA;MONTESA, CALLE, DE;51;PMR;Línea;1;6,5;;-3.6720957660;40.4315420830
442891,8000000000;4475329,7100000000;01/09/2004;04  SALAMANCA;04-02 GOYA;NACIONES, CALLE, DE LAS;10;PMR;Línea;1;5,5;;-3.6732361240;40.4266427780
443571,1600000000;4476084,3300000000;13/12/2019;04  SALAMANCA;04-04 GUINDALERA;NUESTRA SEÑORA DE GUADALUPE, CALLE, DE;1;PMR;Línea;2;11,5;;-3.6652949290;40.4334874460
443512,2400000000;4476142,1400000000;01/10/1998;04  SALAMANCA;04-04 GUINDALERA;NUESTRA SEÑORA DE GUADALUPE, CALLE, DE;9;PMR;Batería;1;4,6;;-3.6659946820;40.4340041400
442067,3000000000;4474911,2400000000;09/08/2024;04  SALAMANCA;04-01 RECOLETOS;NUÑEZ DE BALBOA, CALLE, DE;10;PMR;Línea;1;8;;-3.6829173340;40.4228159930
442071,2300000000;4474968,8000000000;09/08/2024;04  SALAMANCA;04-01 RECOLETOS;NUÑEZ DE BALBOA, CALLE, DE;16;PMR;Línea;1;8;;-3.6828761390;40.4233350350
442089,6100000000;4475225,3500000000;19/12/2016;04  SALAMANCA;04-01 RECOLETOS;NUÑEZ DE BALBOA, CALLE, DE;30;PMR;Línea;1;5,49;;-3.6826828800;40.4256473210
442084,2100000000;4475147,2900000000;29/12/2022;04  SALAMANCA;04-01 RECOLETOS;NUÑEZ DE BALBOA, CALLE, DE;33;PMR;Línea;1;8;;-3.6827394880;40.4249436140
442091,6200000000;4475382,7900000000;29/11/2005;04  SALAMANCA;04-01 RECOLETOS;NUÑEZ DE BALBOA, CALLE, DE;49;PMR;Batería;1;3,6;;-3.6826735410;40.4270659640
442097,3200000000;4475462,0300000000;30/03/2012;04  SALAMANCA;04-01 RECOLETOS;NUÑEZ DE BALBOA, CALLE, DE;57;PMR;Batería;1;3,5;;-3.6826135520;40.4277802140
442101,4000000000;4475518,6000000000;23/12/2014;04  SALAMANCA;04-01 RECOLETOS;NUÑEZ DE BALBOA, CALLE, DE;61;PMR;Batería;1;2,5;;-3.6825705800;40.4282894010
442123,0400000000;4475827,2200000000;16/01/2020;04  SALAMANCA;04-06 CASTELLANA;NUÑEZ DE BALBOA, CALLE, DE;77;PMR;Batería;1;3,7;;-3.6823436320;40.4310713980
442142,1500000000;4475966,5800000000;01/12/2010;04  SALAMANCA;04-06 CASTELLANA;NUÑEZ DE BALBOA, CALLE, DE;84;PMR;Línea;2;10,1;;-3.6821310640;40.4323278940
442150,4900000000;4476228,9800000000;22/09/2015;04  SALAMANCA;04-06 CASTELLANA;NUÑEZ DE BALBOA, CALLE, DE;97;PMR;Batería;1;3,5;;-3.6820565220;40.4346926060
442162,4100000000;4476273,9700000000;13/12/2005;04  SALAMANCA;04-06 CASTELLANA;NUÑEZ DE BALBOA, CALLE, DE;102;PMR;Línea;2;9,8;;-3.6819202160;40.4350992340
442159,7000000000;4476358,4500000000;17/09/2004;04  SALAMANCA;04-06 CASTELLANA;NUÑEZ DE BALBOA, CALLE, DE;105;PMR;Batería;1;4,8;;-3.6819597500;40.4358594340
442179,0700000000;4476507,6200000000;02/01/2023;04  SALAMANCA;04-06 CASTELLANA;NUÑEZ DE BALBOA, CALLE, DE;116;PMR;Línea;1;6,3;;-3.6817450050;40.4372042810
443595,7100000000;4476586,5800000000;07/11/2002;04  SALAMANCA;04-04 GUINDALERA;OTERO, CALLE, DE;4;PMR;Línea;1;5,4;;-3.6650499890;40.4380130110
442448,7800000000;4475856,6200000000;17/06/2024;04  SALAMANCA;04-05 LISTA;PADILLA, CALLE, DE;29;PMR;Batería;1;7,4;;-3.6785062470;40.4313587360
442512,2400000000;4475851,8200000000;15/02/2005;04  SALAMANCA;04-05 LISTA;PADILLA, CALLE, DE;35;PMR;Línea;1;5,5;;-3.6777577350;40.4313197750
442650,4100000000;4475841,7600000000;29/06/2018;04  SALAMANCA;04-05 LISTA;PADILLA, CALLE, DE;45;PMR;Línea;1;5,2;;-3.6761280140;40.4312391600
442563,1200000000;4475839,0300000000;26/04/1999;04  SALAMANCA;04-05 LISTA;PADILLA, CALLE, DE;58;PMR;Batería;1;2,7;;-3.6771565870;40.4312083920
442580,5700000000;4475837,7300000000;13/12/2023;04  SALAMANCA;04-05 LISTA;PADILLA, CALLE, DE;60;PMR;Batería;2;7,4;;-3.6769508380;40.4311979070
442764,6300000000;4475824,2800000000;26/10/2021;04  SALAMANCA;04-05 LISTA;PADILLA, CALLE, DE;64;PMR;Línea;1;5,5;;-3.6747798440;40.4310898470
442913,0500000000;4475822,3900000000;15/04/2015;04  SALAMANCA;04-05 LISTA;PADILLA, CALLE, DE;65;PMR;Batería;2;7,5;;-3.6730298590;40.4310822840
442832,3600000000;4475819,2300000000;23/09/2005;04  SALAMANCA;04-05 LISTA;PADILLA, CALLE, DE;72;PMR;Línea;1;4,5;;-3.6739809690;40.4310486510
442944,1400000000;4475811,1700000000;19/02/2013;04  SALAMANCA;04-05 LISTA;PADILLA, CALLE, DE;82;PMR;Línea;2;12;;-3.6726624210;40.4309840790
443587,4000000000;4475564,5000000000;19/01/2019;04  SALAMANCA;04-03 FUENTE DEL BERRO;PEDRO HEREDIA, CALLE, DE;14;PMR;Línea;1;4,68;;-3.6650573230;40.4288057510
443703,3700000000;4475639,8800000000;05/10/2022;04  SALAMANCA;04-03 FUENTE DEL BERRO;PEDRO HEREDIA, CALLE, DE;27;PMR;Línea;1;8;;-3.6636968350;40.4294920970
443261,4900000000;4476055,9700000000;27/10/2003;04  SALAMANCA;04-04 GUINDALERA;PILAR DE ZARAGOZA, CALLE, DE;22;PMR;Línea;1;5,3;;-3.6689430650;40.4332105360
443203,2700000000;4476127,8800000000;09/12/2002;04  SALAMANCA;04-04 GUINDALERA;PILAR DE ZARAGOZA, CALLE, DE;35;PMR;Batería;1;3;;-3.6696358290;40.4338540820
442794,2400000000;4476595,7800000000;23/12/2009;04  SALAMANCA;04-04 GUINDALERA;PILAR DE ZARAGOZA, CALLE, DE;93;PMR;Línea;1;5,5;LABORABLES DE 08:00 A 22:30 H. ;-3.6745002400;40.4380412580
442785,3400000000;4476609,5800000000;10/09/2015;04  SALAMANCA;04-04 GUINDALERA;PILAR DE ZARAGOZA, CALLE, DE;104;PMR;Línea;1;6,3;;-3.6746063520;40.4381647870
442770,3800000000;4476650,0000000000;02/01/2015;04  SALAMANCA;04-04 GUINDALERA;PILAR DE ZARAGOZA, CALLE, DE;108;PMR;Batería;2;5,9;;-3.6747864330;40.4385287300
441626,8800000000;4476527,2400000000;01/01/1900;04  SALAMANCA;04-06 CASTELLANA;PINAR, CALLE, DEL;6;PMR;Línea;1;5,3;;-3.6882570140;40.4373426500
443251,8700000000;4476651,3400000000;01/02/2020;04  SALAMANCA;04-04 GUINDALERA;PINTOR MORENO CARBONERO, CALLE, DEL;36;PMR;Línea;2;11,5;;-3.6691097390;40.4385732490
443330,5500000000;4476682,5500000000;02/03/2022;04  SALAMANCA;04-04 GUINDALERA;PINTOR MORENO CARBONERO, CALLE, DEL;S/N;PMR;Línea;1;6,5;DE LUNES A VIERNES DE 08:00 A 21:00 H. ;-3.6681848700;40.4388596130
443489,6700000000;4475149,8000000000;01/04/1996;04  SALAMANCA;04-03 FUENTE DEL BERRO;PORVENIR, CALLE, DEL;6;PMR;Línea;2;11,3;;-3.6661724710;40.4250628470
443497,8900000000;4475300,7500000000;20/02/2003;04  SALAMANCA;04-03 FUENTE DEL BERRO;RAFAEL JUAN Y SEVA, CALLE, DE;1;PMR;Línea;1;5,3;;-3.6660890480;40.4264229340
443391,5200000000;4476094,9300000000;17/07/2023;04  SALAMANCA;04-04 GUINDALERA;RAFAELA BONILLA, CALLE, DE;4;PMR;Línea;1;8;;-3.6674136690;40.4335708120
443394,2500000000;4476150,3700000000;29/07/1999;04  SALAMANCA;04-04 GUINDALERA;RAFAELA BONILLA, CALLE, DE;6;PMR;Línea;1;5,2;DÍAS LABORABLES DE 09:00 A 20:00 H. ;-3.6673863390;40.4340704310
443375,4300000000;4476157,4800000000;29/03/2001;04  SALAMANCA;04-04 GUINDALERA;RAFAELA BONILLA, CALLE, DE;21;PMR;Línea;2;10,3;;-3.6676088190;40.4341331700
443678,1900000000;4475337,3400000000;14/09/2017;04  SALAMANCA;04-03 FUENTE DEL BERRO;RAMON DE AGUINAGA, CALLE, DE;8;PMR;Línea;1;4,8;;-3.6639668120;40.4267652760
441523,6000000000;4474775,8300000000;15/03/2021;04  SALAMANCA;04-01 RECOLETOS;RECOLETOS, CALLE, DE;19;PMR;Línea;1;6,5;;-3.6893135490;40.4215577770
443844,6500000000;4476105,6200000000;07/02/2003;04  SALAMANCA;04-04 GUINDALERA;ROBERTO DOMINGO, CALLE, DE;S/N;PMR;Batería;2;7,3;;-3.6620724420;40.4336976070
443456,1700000000;4475803,6800000000;03/04/1996;04  SALAMANCA;04-04 GUINDALERA;ROMA, CALLE, DE;6;PMR;Línea;1;6;;-3.6666255660;40.4309507330
443644,8400000000;4475830,6900000000;09/02/2004;04  SALAMANCA;04-04 GUINDALERA;ROMA, CALLE, DE;48;PMR;Línea;1;7,2;;-3.6644037500;40.4312069020
443480,4300000000;4475448,1300000000;17/03/2005;04  SALAMANCA;04-03 FUENTE DEL BERRO;RUFINO BLANCO, CALLE, DE;17;PMR;Línea;1;4,9;;-3.6663079750;40.4277502480
443640,2100000000;4475186,3200000000;25/08/2023;04  SALAMANCA;04-03 FUENTE DEL BERRO;RUFINO BLANCO, CALLE, DE;38;PMR;Línea;2;16;LABORABLES DE 08:00 A 22:00 H.;-3.6644012290;40.4254022100
443451,0000000000;4475692,2300000000;14/04/2016;04  SALAMANCA;04-04 GUINDALERA;RUIZ PERELLO, CALLE, DE;10;PMR;Línea;1;6;;-3.6666766740;40.4299466820
443491,5700000000;4475703,4300000000;05/02/2016;04  SALAMANCA;04-04 GUINDALERA;RUIZ PERELLO, CALLE, DE;13;PMR;Línea;1;5,5;;-3.6661993420;40.4300502150
443832,1500000000;4475533,2700000000;31/10/2000;04  SALAMANCA;04-03 FUENTE DEL BERRO;SANCHO DAVILA, CALLE, DE;6;PMR;Línea;1;7,5;;-3.6621692150;40.4285408720
443840,5400000000;4475455,1900000000;19/10/2012;04  SALAMANCA;04-03 FUENTE DEL BERRO;SANCHO DAVILA, CALLE, DE;12;PMR;Línea;1;5,79;;-3.6620634470;40.4278376810
443845,1000000000;4475406,0300000000;08/05/2019;04  SALAMANCA;04-03 FUENTE DEL BERRO;SANCHO DAVILA, CALLE, DE;18;PMR;Línea;1;5;;-3.6620053490;40.4273950140
443859,8400000000;4475356,4100000000;02/06/2010;04  SALAMANCA;04-03 FUENTE DEL BERRO;SANCHO DAVILA, CALLE, DE;19;PMR;Batería;1;3,5;;-3.6618272730;40.4269490810
443862,2900000000;4475331,8700000000;11/05/2009;04  SALAMANCA;04-03 FUENTE DEL BERRO;SANCHO DAVILA, CALLE, DE;21;PMR;Batería;1;3,5;;-3.6617961620;40.4267280340
443870,9400000000;4475246,1600000000;04/12/1998;04  SALAMANCA;04-03 FUENTE DEL BERRO;SANCHO DAVILA, CALLE, DE;29;PMR;Batería;1;3;;-3.6616866700;40.4259567750
443876,5700000000;4475194,1900000000;03/11/2023;04  SALAMANCA;04-03 FUENTE DEL BERRO;SANCHO DAVILA, CALLE, DE;33;PMR;Línea;1;8;;-3.6616156800;40.4254886120
443866,7600000000;4475188,2200000000;07/12/2005;04  SALAMANCA;04-03 FUENTE DEL BERRO;SANCHO DAVILA, CALLE, DE;36;PMR;Línea;1;5,6;;-3.6617308450;40.4254345240
443051,5700000000;4475895,3500000000;27/10/2017;04  SALAMANCA;04-04 GUINDALERA;TOREROS, AVENIDA, DE LOS;2;PMR;Línea;1;5,6;;-3.6714035180;40.4317492070
443235,7400000000;4475919,4800000000;30/04/2018;04  SALAMANCA;04-04 GUINDALERA;TOREROS, AVENIDA, DE LOS;12;PMR;Línea;1;6,6;;-3.6692344720;40.4319792490
443368,8600000000;4475938,3900000000;04/06/2014;04  SALAMANCA;04-04 GUINDALERA;TOREROS, AVENIDA, DE LOS;24;PMR;Línea;1;12,4;;-3.6676667450;40.4321585280
443304,7000000000;4475944,5400000000;30/05/2024;04  SALAMANCA;04-04 GUINDALERA;TOREROS, AVENIDA, DE LOS;33;PMR;Línea;1;8;;-3.6684237370;40.4322101510
443459,4900000000;4475951,4100000000;27/10/2017;04  SALAMANCA;04-04 GUINDALERA;TOREROS, AVENIDA, DE LOS;45;PMR;Línea;1;5,5;;-3.6665996110;40.4322822870
443479,4300000000;4475969,4600000000;08/05/2023;04  SALAMANCA;04-04 GUINDALERA;TOREROS, AVENIDA, DE LOS;45;PMR;Línea;1;8;;-3.6663661300;40.4324464390
443561,7500000000;4475990,6600000000;20/05/2019;04  SALAMANCA;04-04 GUINDALERA;TOREROS, AVENIDA, DE LOS;49;PMR;Batería;1;3,6;;-3.6653974880;40.4326429060
443577,6800000000;4476033,1600000000;24/04/2017;04  SALAMANCA;04-04 GUINDALERA;TOREROS, AVENIDA, DE LOS;53;PMR;Batería;1;3,1;;-3.6652135110;40.4330266740
443755,4300000000;4476107,4100000000;25/01/2022;04  SALAMANCA;04-04 GUINDALERA;TOREROS, AVENIDA, DE LOS;67;PMR;Batería;1;3,7;;-3.6631245070;40.4337075770
443778,4500000000;4476043,8500000000;05/04/2013;04  SALAMANCA;04-04 GUINDALERA;TOREROS, AVENIDA, DE LOS;S/N;PMR;Línea;6;30;EN DÍAS DE ESPECTÁCULOS;-3.6628474820;40.4331363380
443750,9000000000;4476050,2000000000;05/04/2013;04  SALAMANCA;04-04 GUINDALERA;TOREROS, AVENIDA, DE LOS;S/N;PMR;Línea;2;12;EN DÍAS DE ESPECTÁCULOS;-3.6631728650;40.4331921440
443831,0700000000;4476029,3200000000;12/05/2014;04  SALAMANCA;04-04 GUINDALERA;TOREROS, AVENIDA, DE LOS;S/N;PMR;Batería;1;2,5;;-3.6622259370;40.4330089690
443827,3400000000;4476032,5400000000;12/05/2014;04  SALAMANCA;04-04 GUINDALERA;TOREROS, AVENIDA, DE LOS;S/N;PMR;Batería;1;2,5;;-3.6622701700;40.4330378460
443831,8100000000;4476030,2400000000;12/05/2014;04  SALAMANCA;04-04 GUINDALERA;TOREROS, AVENIDA, DE LOS;S/N;PMR;Batería;1;2,2;;-3.6622171710;40.4330173920
443828,3400000000;4476033,6200000000;12/05/2014;04  SALAMANCA;04-04 GUINDALERA;TOREROS, AVENIDA, DE LOS;S/N;PMR;Batería;1;2,5;;-3.6622584240;40.4330473000
443841,5100000000;4476041,1100000000;12/05/2014;04  SALAMANCA;04-04 GUINDALERA;TOREROS, AVENIDA, DE LOS;S/N;PMR;Batería;1;2,5;;-3.6621037830;40.4331165710
443837,0500000000;4476044,2900000000;12/05/2014;04  SALAMANCA;04-04 GUINDALERA;TOREROS, AVENIDA, DE LOS;S/N;PMR;Batería;1;2,5;;-3.6621567240;40.4331447030
441931,5700000000;4474817,0800000000;01/01/1900;04  SALAMANCA;04-01 RECOLETOS;VELAZQUEZ, CALLE, DE;9;PMR;Línea;1;5,8;;-3.6845084950;40.4219581600
441968,5600000000;4475344,8000000000;06/10/2005;04  SALAMANCA;04-01 RECOLETOS;VELAZQUEZ, CALLE, DE;41;PMR;Línea;1;5,6;;-3.6841206600;40.4267146270
441991,4800000000;4475390,8700000000;06/08/2008;04  SALAMANCA;04-01 RECOLETOS;VELAZQUEZ, CALLE, DE;50;PMR;Línea;1;5,5;LABORABLES DE 09:00 A 17:00 H, MÁXIMO UNA HORA ;-3.6838548080;40.4271316830
441981,3900000000;4475524,1500000000;02/10/2015;04  SALAMANCA;04-01 RECOLETOS;VELAZQUEZ, CALLE, DE;55;PMR;Línea;1;5,5;;-3.6839858430;40.4283315140
442002,5900000000;4475823,9500000000;25/06/2014;04  SALAMANCA;04-06 CASTELLANA;VELAZQUEZ, CALLE, DE;71;PMR;Línea;1;5,5;;-3.6837633060;40.4310338690
442057,3600000000;4476309,7900000000;06/09/2004;04  SALAMANCA;04-06 CASTELLANA;VELAZQUEZ, CALLE, DE;108;PMR;Línea;1;5,6;;-3.6831619300;40.4354137300
442051,5200000000;4476511,1100000000;28/12/2016;04  SALAMANCA;04-06 CASTELLANA;VELAZQUEZ, CALLE, DE;121;PMR;Línea;1;5,6;;-3.6832492490;40.4372277720
441973,9400000000;4475412,5000000000;11/10/2023;04  SALAMANCA;04-01 RECOLETOS;VELAZQUEZ, CALLE, DE;47 B;PMR;Línea;1;7,5;;-3.6840634220;40.4273254570
442025,5000000000;4475862,4000000000;17/04/2018;04  SALAMANCA;04-06 CASTELLANA;VELAZQUEZ, CALLE, DE;86 C;PMR;Línea;2;10,2;;-3.6834967090;40.4313820560
443573,0200000000;4476178,9200000000;11/01/2017;04  SALAMANCA;04-04 GUINDALERA;VILLAFRANCA, CALLE, DE;7;PMR;Batería;1;3,4;;-3.6652813490;40.4343391480
443551,8300000000;4476247,2100000000;17/06/2021;04  SALAMANCA;04-04 GUINDALERA;VILLAFRANCA, CALLE, DE;15;PMR;Línea;1;6,4;;-3.6655372900;40.4349531870
443546,0500000000;4476332,3000000000;23/05/2002;04  SALAMANCA;04-04 GUINDALERA;VILLAFRANCA, CALLE, DE;24;PMR;Batería;1;3,5;;-3.6656130350;40.4357196900
441481,4900000000;4474745,2300000000;12/11/2021;04  SALAMANCA;04-01 RECOLETOS;VILLALAR, CALLE, DE;9;PMR;Línea;2;13;LABORABLES DE 07:30 A 20:00 H. ;-3.6898069800;40.4212795490
441493,1200000000;4474770,8400000000;12/11/2021;04  SALAMANCA;04-01 RECOLETOS;VILLALAR, CALLE, DE;13;PMR;Línea;1;6;LABORABLES DE 07:30 A 20:00 H.;-3.6896723350;40.4215109090
441419,3800000000;4474937,0400000000;05/05/2015;04  SALAMANCA;04-01 RECOLETOS;VILLANUEVA, CALLE, DE;2;PMR;Línea;2;11;LUNES A VIERNES DE 09:00 A 15:00 H.;-3.6905568670;40.4230028920
441570,2800000000;4474890,3200000000;02/11/2012;04  SALAMANCA;04-01 RECOLETOS;VILLANUEVA, CALLE, DE;12;PMR;Línea;1;5;LABORABLES DE LUNES A VIERNES DE 08:30 H A 14:00 H. Y DE 16:00 A 20:00 H.;-3.6887737650;40.4225926540
441775,0400000000;4474867,7700000000;17/01/1995;04  SALAMANCA;04-01 RECOLETOS;VILLANUEVA, CALLE, DE;24;PMR;Línea;1;5,3;;-3.6863581750;40.4224044370
443596,2900000000;4475316,8500000000;06/10/2011;04  SALAMANCA;04-03 FUENTE DEL BERRO;VIZCONDE DE MATAMALA, CALLE, DEL;2;PMR;Línea;1;6,1;;-3.6649305850;40.4265753980
443736,3400000000;4475261,3900000000;24/01/2022;04  SALAMANCA;04-03 FUENTE DEL BERRO;VIZCONDE DE MATAMALA, CALLE, DEL;17;PMR;Línea;1;5,7;;-3.6632746790;40.4260849460
442203,9400000000;4479616,8900000000;21/05/2024;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;ABEDUL, CALLE, DEL;3;PMR;Línea;1;8;;-3.6817349210;40.4652159010
442207,8800000000;4479685,0500000000;05/04/2006;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;ABEDUL, CALLE, DEL;13;PMR;Línea;1;6,1;;-3.6816945850;40.4658302840
443568,5900000000;4478774,6700000000;17/03/2008;05  CHAMARTÍN;05-04 HISPANOAMÉRICA;ACEBO, CALLE, DEL;11;PMR;Línea;1;5,7;;-3.6655641610;40.4577226440
441986,9800000000;4480330,2600000000;08/03/2004;05  CHAMARTÍN;05-06 CASTILLA;AGUSTIN DE FOXA, CALLE, DE;31;PMR;Línea;2;11,6;;-3.6843590110;40.4716272410
443003,7600000000;4477490,1800000000;12/03/2012;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;AGUSTIN DE ROJAS, CALLE, DE;7;PMR;Línea;1;5,8;;-3.6721102620;40.4461130300
441797,2000000000;4478926,6000000000;20/02/2003;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;ALBERTO ALCOCER, AVENIDA, DE;11;PMR;Línea;1;6;;-3.6864689280;40.4589694000
442067,6100000000;4478901,8900000000;11/11/2013;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;ALBERTO ALCOCER, AVENIDA, DE;29;PMR;Línea;2;11,5;;-3.6832776100;40.4587658290
442228,7600000000;4478897,1500000000;05/03/2002;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;ALBERTO ALCOCER, AVENIDA, DE;37;PMR;Batería;1;3;;-3.6813765930;40.4587339720
441906,3800000000;4477949,3900000000;26/02/2014;05  CHAMARTÍN;05-01 EL VISO;ALFONSO RODRIGUEZ SANTAMARIA, CALLE, DE;25;PMR;Línea;1;5,9;;-3.6850918810;40.4501740400
443430,9600000000;4478300,4400000000;03/02/2015;05  CHAMARTÍN;05-04 HISPANOAMÉRICA;ALFONSO XIII, AVENIDA, DE;58;PMR;Línea;1;5,5;;-3.6671450090;40.4534419050
443429,1000000000;4478603,3600000000;07/03/2017;05  CHAMARTÍN;05-04 HISPANOAMÉRICA;ALFONSO XIII, AVENIDA, DE;87;PMR;Línea;1;5,4;;-3.6671940550;40.4561699290
443399,6400000000;4478848,2900000000;13/05/2019;05  CHAMARTÍN;05-04 HISPANOAMÉRICA;ALFONSO XIII, AVENIDA, DE;111;PMR;Línea;1;6,5;;-3.6675632690;40.4583750140
443298,7900000000;4478967,7600000000;01/09/2015;05  CHAMARTÍN;05-05 NUEVA ESPAÑA;ALFONSO XIII, AVENIDA, DE;115;PMR;Línea;1;5,5;;-3.6687633860;40.4594444400
