ID,DISTRITO,same_as_wikidata_distrito,COD-BARRIO,COD-DISTRITO,BARRIO,same_as_wikidata_barrio,VIA,NUMERO,L-B,PLAZAS
C-166,Centro,https://wikidata.org/entity/Q1763376,01-02,01,Embajadores,https://wikidata.org/entity/Q2449844,CALLE  DE SAN CARLOS,1,Línea,"1"
C-167,Centro,https://wikidata.org/entity/Q1763376,01-01,01,Palacio,https://wikidata.org/entity/Q2136510,CARRERA  DE SAN FRANCISCO,16,Línea,"1"
C-168,Centro,https://wikidata.org/entity/Q1763376,01-05,01,Universidad,https://wikidata.org/entity/Q10387767,CALLE  DE SAN HERMENEGILDO,7,Línea,"1"
C-169,Centro,https://wikidata.org/entity/Q1763376,01-05,01,Universidad,https://wikidata.org/entity/Q10387767,CALLE  DE SAN HERMENEGILDO,21,Línea,"2"
C-170,Centro,https://wikidata.org/entity/Q1763376,01-02,01,Embajadores,https://wikidata.org/entity/Q2449844,CALLE  DE SAN ILDEFONSO,7,Línea,"2"
C-171,Centro,https://wikidata.org/entity/Q1763376,01-01,01,Palacio,https://wikidata.org/entity/Q2136510,CALLE  DE SAN JUSTO,1,Línea,"1"
C-172,Centro,https://wikidata.org/entity/Q1763376,01-05,01,Universidad,https://wikidata.org/entity/Q10387767,CALLE  DE SAN LEONARDO,8,Línea,"1"
C-173,Centro,https://wikidata.org/entity/Q1763376,01-04,01,Justicia,https://wikidata.org/entity/Q1992319,CALLE  DE SAN LORENZO,20,Línea,"1"
C-174,Centro,https://wikidata.org/entity/Q1763376,01-04,01,Justicia,https://wikidata.org/entity/Q1992319,CALLE  DE SAN MARCOS,43,Línea,"1"
C-175,Centro,https://wikidata.org/entity/Q1763376,01-04,01,Justicia,https://wikidata.org/entity/Q1992319,TRAVESIA  DE SAN MATEO,4,Línea,"1"
C-176,Centro,https://wikidata.org/entity/Q1763376,01-01,01,Palacio,https://wikidata.org/entity/Q2136510,COSTANILLA  DE SAN PEDRO,6,Línea,"1"
C-177,Centro,https://wikidata.org/entity/Q1763376,01-05,01,Universidad,https://wikidata.org/entity/Q10387767,COSTANILLA  DE SAN VICENTE,8,Línea,"1"
C-178,Centro,https://wikidata.org/entity/Q1763376,01-04,01,Justicia,https://wikidata.org/entity/Q1992319,CALLE  DE SANTA BRIGIDA,10,Línea,"1"
C-179,Centro,https://wikidata.org/entity/Q1763376,01-05,01,Universidad,https://wikidata.org/entity/Q10387767,CALLE  DE SANTA CRUZ DE MARCENADO,2,Línea,"1"
C-180,Centro,https://wikidata.org/entity/Q1763376,01-05,01,Universidad,https://wikidata.org/entity/Q10387767,CALLE  DE SANTA CRUZ DE MARCENADO,13,Línea,"2"
C-181,Centro,https://wikidata.org/entity/Q1763376,01-05,01,Universidad,https://wikidata.org/entity/Q10387767,CALLE  DE SANTA CRUZ DE MARCENADO,17,Línea,"1"
C-182,Centro,https://wikidata.org/entity/Q1763376,01-02,01,Embajadores,https://wikidata.org/entity/Q2449844,CALLE  DE SANTA ISABEL,7,Línea,"2"
C-183,Centro,https://wikidata.org/entity/Q1763376,01-02,01,Embajadores,https://wikidata.org/entity/Q2449844,CALLE  DE SANTA ISABEL,42,Línea,"1"
C-184,Centro,https://wikidata.org/entity/Q1763376,01-02,01,Embajadores,https://wikidata.org/entity/Q2449844,CALLE  DE SANTA ISABEL,47,Batería,"1"
C-185,Centro,https://wikidata.org/entity/Q1763376,01-02,01,Embajadores,https://wikidata.org/entity/Q2449844,CALLE  DE SANTA ISABEL,50,Batería,"1"
C-186,Centro,https://wikidata.org/entity/Q1763376,01-04,01,Justicia,https://wikidata.org/entity/Q1992319,CALLE  DE SANTA TERESA,2,Línea,"1"
C-187,Centro,https://wikidata.org/entity/Q1763376,01-04,01,Justicia,https://wikidata.org/entity/Q1992319,CALLE  DE SANTA TERESA,7,Línea,"1"
C-188,Centro,https://wikidata.org/entity/Q1763376,01-01,01,Palacio,https://wikidata.org/entity/Q2136510,PLAZA  DE SANTO DOMINGO,11,Línea,"1"
C-189,Centro,https://wikidata.org/entity/Q1763376,01-01,01,Palacio,https://wikidata.org/entity/Q2136510,PLAZA  DE SANTO DOMINGO,14,Línea,"1"
C-190,Centro,https://wikidata.org/entity/Q1763376,01-04,01,Justicia,https://wikidata.org/entity/Q1992319,CALLE  DE SANTO TOME,7,Línea,"1"
C-191,Centro,https://wikidata.org/entity/Q1763376,01-01,01,Palacio,https://wikidata.org/entity/Q2136510,CALLE  DE SEGOVIA,24,Línea,"1"
C-192,Centro,https://wikidata.org/entity/Q1763376,01-01,01,Palacio,https://wikidata.org/entity/Q2136510,CALLE  DE SEGOVIA,29,Línea,"1"
C-193,Centro,https://wikidata.org/entity/Q1763376,01-01,01,Palacio,https://wikidata.org/entity/Q2136510,RONDA  DE SEGOVIA,15,Línea,"1"
C-194,Centro,https://wikidata.org/entity/Q1763376,01-01,01,Palacio,https://wikidata.org/entity/Q2136510,RONDA  DE SEGOVIA,47,Línea,"1"
C-195,Centro,https://wikidata.org/entity/Q1763376,01-01,01,Palacio,https://wikidata.org/entity/Q2136510,RONDA  DE SEGOVIA,55,Línea,"1"
C-196,Centro,https://wikidata.org/entity/Q1763376,01-01,01,Palacio,https://wikidata.org/entity/Q2136510,RONDA  DE SEGOVIA,85,Línea,"1"
C-197,Centro,https://wikidata.org/entity/Q1763376,01-04,01,Justicia,https://wikidata.org/entity/Q1992319,CALLE  DE SERRANO ANGUITA,10,Línea,"1"
C-198,Centro,https://wikidata.org/entity/Q1763376,01-04,01,Justicia,https://wikidata.org/entity/Q1992319,CALLE  DE SERRANO ANGUITA,18,Línea,"1"
C-199,Centro,https://wikidata.org/entity/Q1763376,01-05,01,Universidad,https://wikidata.org/entity/Q10387767,CALLE  DE SERRANO JOVER,4 E,Línea,"1"
C-200,Centro,https://wikidata.org/entity/Q1763376,01-01,01,Palacio,https://wikidata.org/entity/Q2136510,CALLE  DE LA SIERPE,4,Línea,"1"
C-201,Centro,https://wikidata.org/entity/Q1763376,01-01,01,Palacio,https://wikidata.org/entity/Q2136510,CALLE  DE SILVA,6 A,Línea,"1"
C-202,Centro,https://wikidata.org/entity/Q1763376,01-02,01,Embajadores,https://wikidata.org/entity/Q2449844,CALLE  DE LA SOMBRERERIA,24,Línea,"1"
C-203,Centro,https://wikidata.org/entity/Q1763376,01-02,01,Embajadores,https://wikidata.org/entity/Q2449844,CALLE  DE LA SOMBRERERIA,14 A,Línea,"1"
C-204,Centro,https://wikidata.org/entity/Q1763376,01-05,01,Universidad,https://wikidata.org/entity/Q10387767,CALLE  DEL TESORO,10,Línea,"1"
C-205,Centro,https://wikidata.org/entity/Q1763376,01-02,01,Embajadores,https://wikidata.org/entity/Q2449844,PLAZA  DE TIRSO DE MOLINA,13,Batería,"3"
C-206,Centro,https://wikidata.org/entity/Q1763376,01-02,01,Embajadores,https://wikidata.org/entity/Q2449844,CALLE  DE TOLEDO,49,Línea,"1"
C-207,Centro,https://wikidata.org/entity/Q1763376,01-01,01,Palacio,https://wikidata.org/entity/Q2136510,CALLE  DE TOLEDO,98,Línea,"1"
C-208,Centro,https://wikidata.org/entity/Q1763376,01-02,01,Embajadores,https://wikidata.org/entity/Q2449844,RONDA  DE TOLEDO,5,Línea,"2"
C-209,Centro,https://wikidata.org/entity/Q1763376,01-02,01,Embajadores,https://wikidata.org/entity/Q2449844,RONDA  DE TOLEDO,30,Línea,"1"
C-210,Centro,https://wikidata.org/entity/Q1763376,01-02,01,Embajadores,https://wikidata.org/entity/Q2449844,CALLE  DE LA TORRECILLA DEL LEAL,5,Línea,"1"
C-211,Centro,https://wikidata.org/entity/Q1763376,01-02,01,Embajadores,https://wikidata.org/entity/Q2449844,CALLE  DE LOS TRES PECES,6,Línea,"1"
C-212,Centro,https://wikidata.org/entity/Q1763376,01-02,01,Embajadores,https://wikidata.org/entity/Q2449844,CALLE  DEL TRIBULETE,16,Línea,"1"
C-213,Centro,https://wikidata.org/entity/Q1763376,01-06,01,Sol,https://wikidata.org/entity/Q2465181,CALLE  DE TRUJILLOS,6,Línea,"1"
C-214,Centro,https://wikidata.org/entity/Q1763376,01-02,01,Embajadores,https://wikidata.org/entity/Q2449844,CALLE  DE VALENCIA,14,Línea,"1"
C-215,Centro,https://wikidata.org/entity/Q1763376,01-02,01,Embajadores,https://wikidata.org/entity/Q2449844,CALLE  DE VALENCIA,17,Línea,"1"
C-216,Centro,https://wikidata.org/entity/Q1763376,01-02,01,Embajadores,https://wikidata.org/entity/Q2449844,CALLE  DE VALENCIA,25,Línea,"1"
C-217,Centro,https://wikidata.org/entity/Q1763376,01-06,01,Sol,https://wikidata.org/entity/Q2465181,CALLE  DE LAS VENERAS,1,Línea,"1"
C-218,Centro,https://wikidata.org/entity/Q1763376,01-04,01,Justicia,https://wikidata.org/entity/Q1992319,CALLE  DE VICTOR HUGO,5,Línea,"1"
C-219,Centro,https://wikidata.org/entity/Q1763376,01-01,01,Palacio,https://wikidata.org/entity/Q2136510,PLAZA  DE LA VIRGEN DE LA PALOMA,4,Línea,"1"
C-220,Arganzuela,https://wikidata.org/entity/Q2000929,02-05,02,Las Delicias,https://wikidata.org/entity/Q3773736,(Sin Asignar),,Batería,"1"
C-221,Arganzuela,https://wikidata.org/entity/Q2000929,02-03,02,La Chopera,https://wikidata.org/entity/Q3773750,CALLE  DE AGUILON,3,Línea,"1"
C-222,Arganzuela,https://wikidata.org/entity/Q2000929,02-03,02,La Chopera,https://wikidata.org/entity/Q3773750,CALLE  DE AGUILON,5,Línea,"1"
C-223,Arganzuela,https://wikidata.org/entity/Q2000929,02-03,02,La Chopera,https://wikidata.org/entity/Q3773750,CALLE  DE AGUILON,13,Batería,"1"
C-224,Arganzuela,https://wikidata.org/entity/Q2000929,02-03,02,La Chopera,https://wikidata.org/entity/Q3773750,CALLE  DE AGUILON,13,Batería,"1"
C-225,Arganzuela,https://wikidata.org/entity/Q2000929,02-03,02,La Chopera,https://wikidata.org/entity/Q3773750,CALLE  DE AGUILON,17,Batería,"1"
C-226,Arganzuela,https://wikidata.org/entity/Q2000929,02-03,02,La Chopera,https://wikidata.org/entity/Q3773750,CALLE  DE AGUILON,,Línea,"1"
C-227,Arganzuela,https://wikidata.org/entity/Q2000929,02-07,02,Atocha,https://wikidata.org/entity/Q3814594,CALLE  DE ALAMEDILLA,2,Batería,"1"
C-228,Arganzuela,https://wikidata.org/entity/Q2000929,02-07,02,Atocha,https://wikidata.org/entity/Q3814594,CALLE  DE ALAMEDILLA,29,Batería,"1"
C-229,Arganzuela,https://wikidata.org/entity/Q2000929,02-07,02,Atocha,https://wikidata.org/entity/Q3814594,CALLE  DE ALAMEDILLA,33,Batería,"1"
C-230,Arganzuela,https://wikidata.org/entity/Q2000929,02-03,02,La Chopera,https://wikidata.org/entity/Q3773750,CALLE  DE ALDEA DEL FRESNO,11,Línea,"1"
C-231,Arganzuela,https://wikidata.org/entity/Q2000929,02-01,02,Imperial,https://wikidata.org/entity/Q3773740,CALLE  DE ALEJANDRO DUMAS,3,Línea,"1"
C-232,Arganzuela,https://wikidata.org/entity/Q2000929,02-01,02,Imperial,https://wikidata.org/entity/Q3773740,CALLE  DE ALEJANDRO DUMAS,10,Línea,"1"
C-233,Arganzuela,https://wikidata.org/entity/Q2000929,02-05,02,Las Delicias,https://wikidata.org/entity/Q3773736,CALLE  DE ALEJANDRO FERRANT,4,Batería,"1"
C-234,Arganzuela,https://wikidata.org/entity/Q2000929,02-05,02,Las Delicias,https://wikidata.org/entity/Q3773736,CALLE  DE ALEJANDRO FERRANT,5,Línea,"2"
C-235,Arganzuela,https://wikidata.org/entity/Q2000929,02-03,02,La Chopera,https://wikidata.org/entity/Q3773750,CALLE  DE ALEJANDRO SAINT AUBIN,1,Línea,"1"
C-236,Arganzuela,https://wikidata.org/entity/Q2000929,02-04,02,Legazpi,https://wikidata.org/entity/Q3773990,CALLE  DE ALGETE,7,Línea,"1"
C-237,Arganzuela,https://wikidata.org/entity/Q2000929,02-05,02,Las Delicias,https://wikidata.org/entity/Q3773736,CALLE  DE ALICANTE,5,Línea,"1"
C-238,Arganzuela,https://wikidata.org/entity/Q2000929,02-05,02,Las Delicias,https://wikidata.org/entity/Q3773736,CALLE  DE ALICANTE,14,Línea,"1"
C-239,Arganzuela,https://wikidata.org/entity/Q2000929,02-03,02,La Chopera,https://wikidata.org/entity/Q3773750,CALLE  DE ALONSO CARBONELL,1,Batería,"1"
C-240,Arganzuela,https://wikidata.org/entity/Q2000929,02-06,02,Palos de la Frontera,https://wikidata.org/entity/Q521009,CALLE  DE ALONSO DEL BARCO,4,Línea,"1"
C-241,Arganzuela,https://wikidata.org/entity/Q2000929,02-06,02,Palos de la Frontera,https://wikidata.org/entity/Q521009,CALLE  DE ALONSO DEL BARCO,6,Línea,"2"
C-242,Arganzuela,https://wikidata.org/entity/Q2000929,02-06,02,Palos de la Frontera,https://wikidata.org/entity/Q521009,CALLE  DE ALONSO DEL BARCO,11,Línea,"1"
C-243,Arganzuela,https://wikidata.org/entity/Q2000929,02-07,02,Atocha,https://wikidata.org/entity/Q3814594,CALLE  DE ALPEDRETE,1,Batería,"1"
C-244,Arganzuela,https://wikidata.org/entity/Q2000929,02-05,02,Las Delicias,https://wikidata.org/entity/Q3773736,CALLE  DE AMALTEA,1 K,Línea,"1"
C-245,Arganzuela,https://wikidata.org/entity/Q2000929,02-05,02,Las Delicias,https://wikidata.org/entity/Q3773736,CALLE  DE AMALTEA,,Batería,"2"
C-246,Arganzuela,https://wikidata.org/entity/Q2000929,02-06,02,Palos de la Frontera,https://wikidata.org/entity/Q521009,CALLE  DEL ANCORA,8,Línea,"1"
C-247,Arganzuela,https://wikidata.org/entity/Q2000929,02-06,02,Palos de la Frontera,https://wikidata.org/entity/Q521009,CALLE  DEL ANCORA,22,Batería,"1"
C-248,Arganzuela,https://wikidata.org/entity/Q2000929,02-06,02,Palos de la Frontera,https://wikidata.org/entity/Q521009,CALLE  DEL ANCORA,27,Batería,"1"
C-249,Arganzuela,https://wikidata.org/entity/Q2000929,02-06,02,Palos de la Frontera,https://wikidata.org/entity/Q521009,CALLE  DEL ANCORA,32,Batería,"1"
C-250,Arganzuela,https://wikidata.org/entity/Q2000929,02-04,02,Legazpi,https://wikidata.org/entity/Q3773990,CALLE  DE LA ANTRACITA,2,Batería,"1"
C-251,Arganzuela,https://wikidata.org/entity/Q2000929,02-04,02,Legazpi,https://wikidata.org/entity/Q3773990,CALLE  DE LA ANTRACITA,31,Línea,"1"
C-252,Arganzuela,https://wikidata.org/entity/Q2000929,02-04,02,Legazpi,https://wikidata.org/entity/Q3773990,CALLE  DE LA ANTRACITA,33,Línea,"1"
C-253,Arganzuela,https://wikidata.org/entity/Q2000929,02-04,02,Legazpi,https://wikidata.org/entity/Q3773990,CALLE  DE LA ANTRACITA,14 D,Batería,"1"
C-254,Arganzuela,https://wikidata.org/entity/Q2000929,02-04,02,Legazpi,https://wikidata.org/entity/Q3773990,CALLE  DE LA ANTRACITA,2 C,Batería,"4"
C-255,Arganzuela,https://wikidata.org/entity/Q2000929,02-04,02,Legazpi,https://wikidata.org/entity/Q3773990,CALLE  DE LA ANTRACITA,3 I,Batería,"1"
C-256,Arganzuela,https://wikidata.org/entity/Q2000929,02-02,02,Las Acacias,https://wikidata.org/entity/Q3319190,CALLE  DE ARGANDA,4,Batería,"3"
C-257,Arganzuela,https://wikidata.org/entity/Q2000929,02-02,02,Las Acacias,https://wikidata.org/entity/Q3319190,CALLE  DE ARGANDA,6,Batería,"1"
C-258,Arganzuela,https://wikidata.org/entity/Q2000929,02-02,02,Las Acacias,https://wikidata.org/entity/Q3319190,CALLE  DE ARGANDA,16,Batería,"1"
C-259,Arganzuela,https://wikidata.org/entity/Q2000929,02-02,02,Las Acacias,https://wikidata.org/entity/Q3319190,CALLE  DE ARGANDA,16,Batería,"1"
C-260,Arganzuela,https://wikidata.org/entity/Q2000929,02-02,02,Las Acacias,https://wikidata.org/entity/Q3319190,CALLE  DE ARGANDA,40,Línea,"1"
C-261,Arganzuela,https://wikidata.org/entity/Q2000929,02-04,02,Legazpi,https://wikidata.org/entity/Q3773990,CALLE  DE ARIEL,2,Línea,"1"
C-262,Arganzuela,https://wikidata.org/entity/Q2000929,02-02,02,Las Acacias,https://wikidata.org/entity/Q3319190,CALLE  DE LA ARQUITECTURA,7,Línea,"1"
C-263,Arganzuela,https://wikidata.org/entity/Q2000929,02-02,02,Las Acacias,https://wikidata.org/entity/Q3319190,CALLE  DE LA ARQUITECTURA,10,Batería,"1"
C-264,Arganzuela,https://wikidata.org/entity/Q2000929,02-02,02,Las Acacias,https://wikidata.org/entity/Q3319190,CALLE  DE LA ARQUITECTURA,15,Línea,"1"
C-265,Arganzuela,https://wikidata.org/entity/Q2000929,02-02,02,Las Acacias,https://wikidata.org/entity/Q3319190,CALLE  DE LA ARQUITECTURA,16,Batería,"1"
C-266,Arganzuela,https://wikidata.org/entity/Q2000929,02-02,02,Las Acacias,https://wikidata.org/entity/Q3319190,CALLE  DE LA ARQUITECTURA,26,Batería,"1"
C-267,Arganzuela,https://wikidata.org/entity/Q2000929,02-02,02,Las Acacias,https://wikidata.org/entity/Q3319190,CALLE  DE LA ARQUITECTURA,30,Batería,"1"
C-268,Arganzuela,https://wikidata.org/entity/Q2000929,02-06,02,Palos de la Frontera,https://wikidata.org/entity/Q521009,RONDA  DE ATOCHA,5,Línea,"2"
C-269,Arganzuela,https://wikidata.org/entity/Q2000929,02-06,02,Palos de la Frontera,https://wikidata.org/entity/Q521009,RONDA  DE ATOCHA,33,Línea,"1"
C-270,Arganzuela,https://wikidata.org/entity/Q2000929,02-02,02,Las Acacias,https://wikidata.org/entity/Q3319190,CALLE  DE BAÑOS DE MONTEMAYOR,5 B,Línea,"1"
C-271,Arganzuela,https://wikidata.org/entity/Q2000929,02-06,02,Palos de la Frontera,https://wikidata.org/entity/Q521009,CALLE  DE LA BATALLA DEL SALADO,7,Línea,"1"
C-272,Arganzuela,https://wikidata.org/entity/Q2000929,02-06,02,Palos de la Frontera,https://wikidata.org/entity/Q521009,CALLE  DE LA BATALLA DEL SALADO,19,Línea,"1"
C-273,Arganzuela,https://wikidata.org/entity/Q2000929,02-05,02,Las Delicias,https://wikidata.org/entity/Q3773736,CALLE  DE LA BATALLA DEL SALADO,33,Línea,"1"
C-274,Arganzuela,https://wikidata.org/entity/Q2000929,02-05,02,Las Delicias,https://wikidata.org/entity/Q3773736,CALLE  DE LA BATALLA DEL SALADO,39,Línea,"1"
C-275,Arganzuela,https://wikidata.org/entity/Q2000929,02-05,02,Las Delicias,https://wikidata.org/entity/Q3773736,CALLE  DE LA BATALLA DEL SALADO,41,Línea,"1"
C-276,Arganzuela,https://wikidata.org/entity/Q2000929,02-05,02,Las Delicias,https://wikidata.org/entity/Q3773736,CALLE  DE LA BATALLA DEL SALADO,47,Línea,"1"
C-277,Arganzuela,https://wikidata.org/entity/Q2000929,02-05,02,Las Delicias,https://wikidata.org/entity/Q3773736,CALLE  DE LA BATALLA DEL SALADO,57,Línea,"1"
C-278,Arganzuela,https://wikidata.org/entity/Q2000929,02-06,02,Palos de la Frontera,https://wikidata.org/entity/Q521009,CALLE  DE BERNARDINO OBREGON,12,Línea,"1"
C-279,Arganzuela,https://wikidata.org/entity/Q2000929,02-06,02,Palos de la Frontera,https://wikidata.org/entity/Q521009,CALLE  DE BERNARDINO OBREGON,24,Línea,"1"
C-280,Arganzuela,https://wikidata.org/entity/Q2000929,02-06,02,Palos de la Frontera,https://wikidata.org/entity/Q521009,CALLE  DE BERNARDINO OBREGON,26,Línea,"3"
C-281,Arganzuela,https://wikidata.org/entity/Q2000929,02-05,02,Las Delicias,https://wikidata.org/entity/Q3773736,CALLE  DE BOLIVAR,5,Línea,"1"
C-282,Arganzuela,https://wikidata.org/entity/Q2000929,02-05,02,Las Delicias,https://wikidata.org/entity/Q3773736,CALLE  DE BOLIVAR,15 G,Línea,"1"
C-283,Arganzuela,https://wikidata.org/entity/Q2000929,02-05,02,Las Delicias,https://wikidata.org/entity/Q3773736,CALLE  DE BOLIVAR,9 B,Línea,"1"
C-284,Arganzuela,https://wikidata.org/entity/Q2000929,02-04,02,Legazpi,https://wikidata.org/entity/Q3773990,CALLE  DEL BRONCE,9,Batería,"1"
C-285,Arganzuela,https://wikidata.org/entity/Q2000929,02-04,02,Legazpi,https://wikidata.org/entity/Q3773990,CALLE  DEL BRONCE,19,Batería,"1"
C-286,Arganzuela,https://wikidata.org/entity/Q2000929,02-04,02,Legazpi,https://wikidata.org/entity/Q3773990,CALLE  DEL BRONCE,29,Batería,"3"
C-287,Arganzuela,https://wikidata.org/entity/Q2000929,02-06,02,Palos de la Frontera,https://wikidata.org/entity/Q521009,CALLE  DE BUSTAMANTE,1,Línea,"1"
C-288,Arganzuela,https://wikidata.org/entity/Q2000929,02-06,02,Palos de la Frontera,https://wikidata.org/entity/Q521009,CALLE  DE BUSTAMANTE,13,Línea,"1"
C-289,Arganzuela,https://wikidata.org/entity/Q2000929,02-05,02,Las Delicias,https://wikidata.org/entity/Q3773736,CALLE  DE CACERES,10,Línea,"1"
C-290,Arganzuela,https://wikidata.org/entity/Q2000929,02-05,02,Las Delicias,https://wikidata.org/entity/Q3773736,CALLE  DE CACERES,16,Línea,"1"
C-291,Arganzuela,https://wikidata.org/entity/Q2000929,02-05,02,Las Delicias,https://wikidata.org/entity/Q3773736,CALLE  DE CACERES,33,Batería,"1"
C-292,Arganzuela,https://wikidata.org/entity/Q2000929,02-03,02,La Chopera,https://wikidata.org/entity/Q3773750,CALLE  DE CACERES,36,Línea,"1"
C-293,Arganzuela,https://wikidata.org/entity/Q2000929,02-03,02,La Chopera,https://wikidata.org/entity/Q3773750,CALLE  DE CACERES,39,Batería,"1"
C-294,Arganzuela,https://wikidata.org/entity/Q2000929,02-03,02,La Chopera,https://wikidata.org/entity/Q3773750,CALLE  DE CACERES,47,Batería,"1"
C-295,Arganzuela,https://wikidata.org/entity/Q2000929,02-06,02,Palos de la Frontera,https://wikidata.org/entity/Q521009,CALLE  DE LAS CANARIAS,3,Línea,"1"
C-296,Arganzuela,https://wikidata.org/entity/Q2000929,02-06,02,Palos de la Frontera,https://wikidata.org/entity/Q521009,CALLE  DE LAS CANARIAS,14,Línea,"1"
C-297,Arganzuela,https://wikidata.org/entity/Q2000929,02-06,02,Palos de la Frontera,https://wikidata.org/entity/Q521009,CALLE  DE LAS CANARIAS,21,Línea,"1"
C-298,Arganzuela,https://wikidata.org/entity/Q2000929,02-06,02,Palos de la Frontera,https://wikidata.org/entity/Q521009,CALLE  DE LAS CANARIAS,29,Línea,"1"
C-299,Arganzuela,https://wikidata.org/entity/Q2000929,02-06,02,Palos de la Frontera,https://wikidata.org/entity/Q521009,CALLE  DE LAS CANARIAS,34,Línea,"2"
C-300,Arganzuela,https://wikidata.org/entity/Q2000929,02-06,02,Palos de la Frontera,https://wikidata.org/entity/Q521009,CALLE  DE LAS CANARIAS,38,Línea,"1"
C-301,Arganzuela,https://wikidata.org/entity/Q2000929,02-06,02,Palos de la Frontera,https://wikidata.org/entity/Q521009,CALLE  DE LAS CANARIAS,46,Línea,"2"
C-302,Arganzuela,https://wikidata.org/entity/Q2000929,02-06,02,Palos de la Frontera,https://wikidata.org/entity/Q521009,CALLE  DE LAS CANARIAS,53,Línea,"1"
C-303,Arganzuela,https://wikidata.org/entity/Q2000929,02-06,02,Palos de la Frontera,https://wikidata.org/entity/Q521009,CALLE  DE LAS CANARIAS,59,Línea,"1"
C-304,Arganzuela,https://wikidata.org/entity/Q2000929,02-02,02,Las Acacias,https://wikidata.org/entity/Q3319190,CALLE  DE CARMEN COBEÑA,20,Línea,"2"
C-305,Arganzuela,https://wikidata.org/entity/Q2000929,02-02,02,Las Acacias,https://wikidata.org/entity/Q3319190,CALLE  DE LOS CARVAJALES,3,Línea,"1"
C-306,Arganzuela,https://wikidata.org/entity/Q2000929,02-02,02,Las Acacias,https://wikidata.org/entity/Q3319190,BARRIO  DE CASABLANCA,,Batería,"1"
C-307,Arganzuela,https://wikidata.org/entity/Q2000929,02-03,02,La Chopera,https://wikidata.org/entity/Q3773750,PASEO  DE LA CHOPERA,6,Línea,"1"
C-308,Arganzuela,https://wikidata.org/entity/Q2000929,02-03,02,La Chopera,https://wikidata.org/entity/Q3773750,PASEO  DE LA CHOPERA,10,Batería,"2"
C-309,Arganzuela,https://wikidata.org/entity/Q2000929,02-03,02,La Chopera,https://wikidata.org/entity/Q3773750,PASEO  DE LA CHOPERA,43,Línea,"1"
C-310,Arganzuela,https://wikidata.org/entity/Q2000929,02-03,02,La Chopera,https://wikidata.org/entity/Q3773750,PASEO  DE LA CHOPERA,53,Línea,"1"
